source;target;label
11;7;20.12
11;10;92.68
11;33;29.19
11;47;1.18
11;55;70.09
11;59;5.61
11;65;43.62
11;85;76.16
11;87;43.09
12;3;40.74
12;7;100.99
12;10;6.64
12;18;23.91
12;20;54.86
12;47;66.18
12;55;42.79
12;58;74.23
12;62;17.22
12;68;85.80
12;70;59.62
12;75;75.74
13;26;47.02
13;28;18.94
13;31;70.57
13;34;95.41
13;49;95.81
13;64;28.66
14;0;46.48
14;5;45.07
14;27;97.62
14;37;28.53
14;71;74.06
14;74;29.98
14;95;7.77
15;45;97.98
15;46;83.55
15;54;59.50
15;57;70.99
15;67;47.82
15;76;52.17
15;84;9.55
15;89;79.89
15;93;54.15
15;99;29.63
16;9;13.49
16;22;81.14
16;23;100.71
16;41;27.28
16;50;94.29
16;61;50.05
16;63;68.97
16;78;33.16
16;82;42.11
16;86;33.65
16;90;65.20
17;3;46.09
17;24;19.29
17;49;77.19
17;51;91.79
17;64;6.29
17;81;90.24
17;89;99.79
17;99;94.82
18;3;72.54
18;12;23.91
18;44;65.99
18;62;41.80
18;68;92.85
18;70;44.07
18;75;94.75
19;20;28.78
19;38;40.71
19;55;35.77
19;58;43.45
20;2;19.21
20;7;68.41
20;10;72.48
20;12;54.86
20;19;28.78
20;33;11.54
20;38;74.87
20;55;17.86
20;58;7.94
20;75;98.63
20;87;30.68
21;0;93.23
21;5;74.26
21;6;23.52
21;28;1.27
21;30;2.48
21;71;79.31
21;72;16.29
21;74;52.02
21;88;38.54
21;91;18.29
21;94;40.44
21;95;8.47
22;1;43.29
22;4;1.02
22;9;78.06
22;16;81.14
22;29;32.78
22;41;67.40
22;43;19.43
22;56;39.51
22;63;92.93
22;69;34.06
22;78;84.89
22;82;83.47
22;86;33.50
22;90;34.84
22;92;44.21
22;98;85.30
23;16;100.71
23;32;54.63
23;39;53.90
23;41;3.04
23;50;79.80
23;52;77.09
23;61;20.67
23;63;45.52
24;3;35.59
24;4;64.27
24;17;19.29
24;29;52.67
24;35;63.50
24;39;18.98
24;43;81.98
24;44;47.85
24;51;72.12
24;62;40.68
24;80;16.03
24;81;79.40
25;32;83.22
25;42;100.72
25;59;53.66
25;70;49.57
25;73;9.69
26;0;56.68
26;13;47.02
26;28;38.02
26;30;75.18
26;31;70.62
26;34;54.27
26;49;36.33
26;64;17.71
26;66;37.39
26;74;3.40
26;76;13.11
26;79;70.58
26;84;99.99
27;0;46.41
27;5;67.44
27;14;97.62
27;28;54.49
27;66;40.60
27;71;69.05
27;74;41.69
27;76;57.52
27;79;83.08
28;0;39.02
28;13;18.94
28;21;1.27
28;26;38.02
28;27;54.49
28;30;82.65
28;31;75.61
28;34;14.77
28;66;56.98
28;71;33.66
28;74;35.75
28;76;23.11
28;79;46.41
28;91;48.65
28;94;52.67
29;4;7.50
29;9;42.07
29;22;32.78
29;24;52.67
29;35;61.91
29;43;35.73
29;44;41.10
29;51;72.54
29;81;27.01
29;82;52.82
29;90;47.07
29;99;99.08
30;0;54.80
30;6;1.00
30;21;2.48
30;26;75.18
30;28;82.65
30;31;85.99
30;34;52.03
30;71;87.23
30;72;12.35
30;74;83.21
30;79;4.11
30;88;8.38
30;91;46.10
30;94;54.62
30;95;2.06
31;13;70.57
31;26;70.62
31;28;75.61
31;30;85.99
31;34;65.76
31;49;85.37
31;64;21.63
31;66;36.18
31;74;43.13
31;79;80.30
32;23;54.63
32;25;83.22
32;35;21.10
32;39;39.79
32;44;72.00
32;50;58.54
32;52;93.91
32;61;57.55
32;68;3.56
32;70;58.72
32;73;99.01
32;80;42.47
33;2;30.13
33;10;77.62
33;11;29.19
33;20;11.54
33;38;7.42
33;55;100.63
33;58;41.01
33;65;45.02
33;85;19.52
33;87;53.67
34;6;49.73
34;13;95.41
34;26;54.27
34;28;14.77
34;30;52.03
34;31;65.76
34;49;100.33
34;64;17.63
34;72;38.55
34;79;64.74
35;3;33.28
35;4;46.17
35;24;63.50
35;29;61.91
35;32;21.10
35;39;32.42
35;43;21.60
35;44;74.85
35;52;58.99
35;62;59.40
35;80;89.65
35;81;88.60
35;90;32.45
36;1;4.54
36;40;11.72
36;46;67.26
36;53;15.30
36;60;14.34
36;77;90.01
36;83;28.49
36;92;65.58
36;96;88.60
37;5;21.76
37;14;28.53
37;71;8.26
37;95;37.81
38;2;8.87
38;7;90.87
38;10;67.66
38;19;40.71
38;20;74.87
38;33;7.42
38;55;3.80
38;58;29.08
38;87;47.87
39;3;93.45
39;23;53.90
39;24;18.98
39;32;39.79
39;35;32.42
39;44;8.82
39;50;55.08
39;52;21.02
39;62;99.71
39;68;92.36
39;70;64.25
39;73;12.53
39;80;95.70
40;1;46.78
40;36;11.72
40;45;12.19
40;46;31.54
40;60;64.18
40;67;35.29
40;77;54.68
40;83;79.87
40;96;42.15
41;8;28.56
41;16;27.28
41;22;67.40
41;23;3.04
41;61;93.23
41;63;10.20
41;78;66.39
41;86;31.05
42;25;100.72
42;48;54.39
42;73;58.97
43;1;61.26
43;4;45.36
43;9;99.73
43;22;19.43
43;24;81.98
43;29;35.73
43;35;21.60
43;46;36.96
43;51;26.27
43;81;59.44
43;82;91.59
43;89;36.51
43;90;2.18
43;92;60.38
43;93;55.26
43;99;30.28
44;3;15.74
44;18;65.99
44;24;47.85
44;29;41.10
44;32;72.00
44;35;74.85
44;39;8.82
44;52;43.10
44;62;79.14
44;68;21.16
44;70;61.72
44;80;66.24
45;15;97.98
45;40;12.19
45;46;34.34
45;57;74.98
45;60;70.93
45;67;62.62
45;77;51.28
45;83;43.34
45;89;24.58
45;93;31.11
45;99;98.60
46;1;10.93
46;15;83.55
46;36;67.26
46;40;31.54
46;43;36.96
46;45;34.34
46;57;82.02
46;60;62.77
46;67;82.88
46;77;1.34
46;81;68.30
46;83;51.22
46;89;49.69
46;93;64.64
46;99;59.69
47;7;75.01
47;10;93.98
47;11;1.18
47;12;66.18
47;55;38.48
47;59;37.55
47;75;4.78
47;85;3.60
47;87;56.58
48;42;54.39
48;50;29.54
49;3;96.37
49;13;95.81
49;17;77.19
49;26;36.33
49;31;85.37
49;34;100.33
49;51;25.26
49;64;8.95
50;16;94.29
50;23;79.80
50;32;58.54
50;39;55.08
50;48;29.54
50;52;71.19
50;61;56.24
51;17;91.79
51;24;72.12
51;29;72.54
51;43;26.27
51;49;25.26
51;54;94.11
51;64;19.13
51;81;82.65
51;84;20.48
51;89;75.87
51;93;58.34
51;99;2.65
52;23;77.09
52;32;93.91
52;35;58.99
52;39;21.02
52;44;43.10
52;50;71.19
52;61;84.17
52;68;46.73
52;70;58.34
52;73;83.20
52;80;99.36
53;1;96.35
53;36;15.30
53;56;74.38
53;69;10.97
53;92;54.13
53;96;93.06
53;98;75.72
54;15;59.50
54;51;94.11
54;57;33.60
54;66;33.47
54;76;96.08
54;79;74.78
54;84;78.92
54;89;10.86
54;99;39.57
55;2;29.94
55;7;25.15
55;10;72.82
55;11;70.09
55;12;42.79
55;19;35.77
55;20;17.86
55;33;100.63
55;38;3.80
55;47;38.48
55;58;71.04
55;75;68.55
55;85;68.49
55;87;30.01
56;1;58.42
56;9;39.77
56;22;39.51
56;53;74.38
56;63;93.94
56;69;80.58
56;78;96.24
56;82;53.21
56;86;63.17
56;90;75.42
56;92;78.28
56;98;50.95
57;15;70.99
57;45;74.98
57;46;82.02
57;54;33.60
57;60;96.51
57;67;1.14
57;77;76.58
58;2;60.78
58;7;84.91
58;10;46.57
58;12;74.23
58;19;43.45
58;20;7.94
58;33;41.01
58;38;29.08
58;55;71.04
58;75;60.17
58;87;6.72
59;7;29.19
59;11;5.61
59;25;53.66
59;47;37.55
59;73;80.12
60;36;14.34
60;40;64.18
60;45;70.93
60;46;62.77
60;57;96.51
60;67;13.79
60;77;3.79
60;83;7.69
60;96;41.77
61;16;50.05
61;23;20.67
61;32;57.55
61;41;93.23
61;50;56.24
61;52;84.17
61;63;62.63
62;3;75.81
62;12;17.22
62;18;41.80
62;24;40.68
62;35;59.40
62;39;99.71
62;44;79.14
62;68;74.83
62;70;5.98
62;75;33.06
62;80;81.70
63;8;85.38
63;16;68.97
63;22;92.93
63;23;45.52
63;41;10.20
63;56;93.94
63;61;62.63
63;78;61.01
63;86;88.53
63;98;7.77
64;3;82.32
64;13;28.66
64;17;6.29
64;26;17.71
64;31;21.63
64;34;17.63
64;49;8.95
64;51;19.13
64;79;98.79
64;84;15.55
65;2;96.69
65;11;43.62
65;33;45.02
65;85;29.99
65;87;68.53
66;0;12.53
66;26;37.39
66;27;40.60
66;28;56.98
66;31;36.18
66;54;33.47
66;74;32.00
66;76;92.11
66;79;33.67
66;84;11.20
67;15;47.82
67;40;35.29
67;45;62.62
67;46;82.88
67;57;1.14
67;60;13.79
67;77;56.01
67;83;26.27
68;3;43.53
68;12;85.80
68;18;92.85
68;32;3.56
68;39;92.36
68;44;21.16
68;52;46.73
68;62;74.83
68;70;89.13
68;75;100.59
68;80;66.56
69;1;54.24
69;9;95.52
69;22;34.06
69;53;10.97
69;56;80.58
69;78;64.22
69;82;76.19
69;86;88.20
69;90;69.45
69;92;10.83
69;98;70.61
70;3;49.20
70;12;59.62
70;18;44.07
70;25;49.57
70;32;58.72
70;39;64.25
70;44;61.72
70;52;58.34
70;62;5.98
70;68;89.13
70;73;68.30
70;75;22.30
70;80;92.86
71;0;91.89
71;5;82.01
71;14;74.06
71;21;79.31
71;27;69.05
71;28;33.66
71;30;87.23
71;37;8.26
71;74;9.34
71;88;56.66
71;91;86.85
71;94;11.36
71;95;55.20
72;0;16.04
72;6;7.37
72;21;16.29
72;30;12.35
72;34;38.55
72;88;68.25
72;91;7.59
72;94;87.17
73;25;9.69
73;32;99.01
73;39;12.53
73;42;58.97
73;52;83.20
73;59;80.12
73;70;68.30
73;80;59.94
74;0;73.35
74;5;89.57
74;14;29.98
74;21;52.02
74;26;3.40
74;27;41.69
74;28;35.75
74;30;83.21
74;31;43.13
74;66;32.00
74;71;9.34
74;76;64.28
74;79;18.72
74;88;87.55
74;91;62.26
74;94;37.20
74;95;95.18
75;7;21.15
75;10;95.86
75;12;75.74
75;18;94.75
75;20;98.63
75;47;4.78
75;55;68.55
75;58;60.17
75;62;33.06
75;68;100.59
75;70;22.30
76;15;52.17
76;26;13.11
76;27;57.52
76;28;23.11
76;54;96.08
76;66;92.11
76;74;64.28
76;79;58.65
76;84;73.28
77;36;90.01
77;40;54.68
77;45;51.28
77;46;1.34
77;57;76.58
77;60;3.79
77;67;56.01
77;83;2.79
77;96;6.28
78;1;79.14
78;9;35.88
78;16;33.16
78;22;84.89
78;41;66.39
78;56;96.24
78;63;61.01
78;69;64.22
78;82;78.40
78;86;95.59
78;90;72.80
78;92;100.40
78;98;87.59
79;0;48.74
79;26;70.58
79;27;83.08
79;28;46.41
79;30;4.11
79;31;80.30
79;34;64.74
79;54;74.78
79;64;98.79
79;66;33.67
79;74;18.72
79;76;58.65
79;84;94.12
80;3;46.33
80;24;16.03
80;32;42.47
80;35;89.65
80;39;95.70
80;44;66.24
80;52;99.36
80;62;81.70
80;68;66.56
80;70;92.86
80;73;59.94
81;4;19.62
81;9;39.53
81;17;90.24
81;24;79.40
81;29;27.01
81;35;88.60
81;43;59.44
81;46;68.30
81;51;82.65
81;82;88.40
81;89;48.18
81;90;53.07
81;93;87.11
81;99;5.23
82;1;1.20
82;4;98.41
82;9;73.12
82;16;42.11
82;22;83.47
82;29;52.82
82;43;91.59
82;56;53.21
82;69;76.19
82;78;78.40
82;81;88.40
82;86;97.95
82;90;66.24
82;92;53.69
82;98;34.07
83;1;98.78
83;36;28.49
83;40;79.87
83;45;43.34
83;46;51.22
83;60;7.69
83;67;26.27
83;77;2.79
83;93;52.07
83;96;82.51
84;15;9.55
84;26;99.99
84;51;20.48
84;54;78.92
84;64;15.55
84;66;11.20
84;76;73.28
84;79;94.12
84;89;60.88
84;99;57.65
85;2;25.47
85;7;36.39
85;10;96.48
85;11;76.16
85;33;19.52
85;47;3.60
85;55;68.49
85;65;29.99
85;87;55.92
86;9;33.32
86;16;33.65
86;22;33.50
86;41;31.05
86;56;63.17
86;63;88.53
86;69;88.20
86;78;95.59
86;82;97.95
86;90;63.02
86;92;97.46
86;98;63.88
87;2;81.71
87;7;56.18
87;10;55.72
87;11;43.09
87;20;30.68
87;33;53.67
87;38;47.87
87;47;56.58
87;55;30.01
87;58;6.72
87;65;68.53
87;85;55.92
88;0;63.57
88;6;55.02
88;21;38.54
88;30;8.38
88;71;56.66
88;72;68.25
88;74;87.55
88;91;1.92
88;94;88.47
88;95;64.51
89;15;79.89
89;17;99.79
89;43;36.51
89;45;24.58
89;46;49.69
89;51;75.87
89;54;10.86
89;81;48.18
89;84;60.88
89;93;58.37
89;99;90.55
90;1;67.63
90;4;8.96
90;9;14.26
90;16;65.20
90;22;34.84
90;29;47.07
90;35;32.45
90;43;2.18
90;56;75.42
90;69;69.45
90;78;72.80
90;81;53.07
90;82;66.24
90;86;63.02
90;92;76.81
90;98;13.35
91;0;78.89
91;5;76.32
91;6;19.84
91;21;18.29
91;28;48.65
91;30;46.10
91;71;86.85
91;72;7.59
91;74;62.26
91;88;1.92
91;94;45.02
91;95;57.30
92;1;69.71
92;4;77.59
92;9;74.53
92;22;44.21
92;36;65.58
92;43;60.38
92;53;54.13
92;56;78.28
92;69;10.83
92;78;100.40
92;82;53.69
92;86;97.46
92;90;76.81
92;98;51.56
93;4;57.33
93;15;54.15
93;43;55.26
93;45;31.11
93;46;64.64
93;51;58.34
93;81;87.11
93;83;52.07
93;89;58.37
93;99;40.37
94;0;90.42
94;5;14.77
94;6;88.64
94;21;40.44
94;28;52.67
94;30;54.62
94;71;11.36
94;72;87.17
94;74;37.20
94;88;88.47
94;91;45.02
94;95;92.67
95;0;56.82
95;5;8.77
95;14;7.77
95;21;8.47
95;30;2.06
95;37;37.81
95;71;55.20
95;74;95.18
95;88;64.51
95;91;57.30
95;94;92.67
96;36;88.60
96;40;42.15
96;53;93.06
96;60;41.77
96;77;6.28
96;83;82.51
97;8;56.24
98;1;2.75
98;9;20.07
98;22;85.30
98;53;75.72
98;56;50.95
98;63;7.77
98;69;70.61
98;78;87.59
98;82;34.07
98;86;63.88
98;90;13.35
98;92;51.56
99;4;72.00
99;15;29.63
99;17;94.82
99;29;99.08
99;43;30.28
99;45;98.60
99;46;59.69
99;51;2.65
99;54;39.57
99;81;5.23
99;84;57.65
99;89;90.55
99;93;40.37
