source;target;label
4;26;11.14
4;40;94.14
4;51;39.90
4;54;89.61
4;56;5.94
4;57;24.34
4;58;75.10
4;61;56.67
4;63;20.97
4;64;68.67
4;69;28.56
4;76;9.88
4;78;42.36
4;81;45.48
4;82;24.84
4;90;63.37
4;92;91.95
4;97;39.31
4;98;52.29
4;5;64.63
4;12;29.53
4;15;93.67
4;30;41.02
4;33;32.98
4;41;26.84
4;44;37.35
4;59;22.93
4;60;89.95
4;66;89.45
4;68;70.80
4;75;96.10
4;84;78.35
4;87;21.02
4;88;86.38
4;91;98.33
4;95;39.93
5;1;64.39
5;2;85.31
5;4;64.63
5;10;95.76
5;13;21.12
5;14;79.69
5;17;23.80
5;20;28.68
5;28;44.13
5;29;52.27
5;31;27.04
5;32;11.37
5;36;61.75
5;37;87.09
5;38;27.15
5;42;11.00
5;43;83.52
5;44;22.36
5;49;51.84
5;53;14.36
5;56;29.13
5;57;45.48
5;60;46.01
5;61;35.28
5;65;72.61
5;66;11.54
5;79;37.84
5;80;93.92
5;83;13.69
5;85;65.71
5;95;76.58
5;97;19.31
5;98;38.25
5;99;43.34
5;6;12.78
5;11;22.90
5;21;79.95
5;23;32.49
5;26;18.83
5;52;40.01
5;62;23.24
5;63;96.47
5;67;2.14
5;73;38.62
5;74;94.38
5;76;70.90
5;81;46.18
5;86;50.54
5;88;71.63
5;90;69.00
5;92;26.02
5;93;88.53
6;2;43.10
6;4;11.20
6;1;71.24
6;3;76.85
6;5;12.78
6;19;8.15
6;20;52.10
6;22;83.51
6;29;74.98
6;40;2.13
6;41;47.60
6;50;15.34
6;54;22.47
6;57;67.29
6;59;26.23
6;61;21.82
6;78;74.79
6;80;54.15
6;82;82.20
6;83;88.41
6;89;38.09
6;93;47.18
6;96;95.18
6;98;23.23
6;8;6.11
6;13;16.50
6;14;91.49
6;15;53.88
6;16;11.07
6;23;34.00
6;26;63.35
6;27;94.61
6;28;12.07
6;32;73.24
6;36;49.59
6;46;31.03
6;47;66.84
6;51;100.09
6;56;29.13
6;58;33.59
6;64;19.29
6;66;26.74
6;69;29.32
6;71;3.53
6;84;75.35
6;87;45.74
7;0;63.74
7;10;5.10
7;12;75.26
7;16;32.65
7;31;82.42
7;41;2.51
7;44;47.60
7;46;75.66
7;50;4.44
7;53;79.70
7;55;93.29
7;62;47.51
7;67;5.17
7;71;22.62
7;74;100.57
7;84;61.80
7;86;34.10
7;93;58.46
7;9;33.77
7;21;23.52
7;24;82.07
7;35;40.17
7;36;60.94
7;39;86.79
7;47;41.28
7;60;47.49
7;61;85.41
7;69;89.08
7;75;51.32
7;83;26.36
7;87;35.87
7;89;66.19
7;95;10.86
7;98;67.23
8;4;23.79
8;1;25.40
8;2;53.88
8;6;6.11
8;14;14.60
8;19;70.78
8;21;81.89
8;22;5.12
8;25;77.19
8;27;88.05
8;34;38.31
8;45;9.32
8;47;18.85
8;58;66.73
8;59;14.01
8;66;19.27
8;69;71.88
8;71;60.79
8;73;86.93
8;78;74.47
8;82;77.11
8;84;8.09
8;88;94.94
8;97;80.90
8;98;78.03
8;10;55.61
8;13;17.17
8;20;54.28
8;31;100.40
8;36;77.88
8;38;69.96
8;39;81.45
8;40;22.46
8;41;25.19
8;49;60.50
8;62;44.76
8;63;11.51
8;67;81.15
8;68;13.36
8;77;62.05
8;79;100.70
8;80;5.25
8;89;34.89
8;91;4.63
9;3;76.36
9;4;39.24
9;0;96.08
9;2;80.72
9;7;33.77
9;10;6.98
9;15;85.81
9;17;9.06
9;19;69.18
9;20;45.68
9;22;30.56
9;25;24.30
9;26;96.13
9;27;80.12
9;28;78.11
9;31;15.75
9;35;46.37
9;43;55.93
9;44;22.17
9;45;69.44
9;47;71.35
9;49;8.45
9;57;1.94
9;60;76.29
9;61;37.09
9;69;99.40
9;72;27.41
9;74;41.96
9;76;91.86
9;78;34.07
9;88;76.15
9;89;56.11
9;93;99.38
9;95;33.84
9;98;19.28
9;99;99.47
9;14;94.61
9;16;90.67
9;29;9.00
9;30;20.34
9;40;57.52
9;42;9.86
9;46;86.97
9;50;43.56
9;53;41.97
9;56;55.34
9;62;53.88
9;64;84.53
9;75;41.12
9;80;47.61
9;84;74.02
9;87;28.15
9;92;18.82
9;96;29.07
9;97;75.37
10;3;92.63
10;5;95.76
10;7;5.10
10;9;6.98
10;8;55.61
10;11;98.71
10;14;87.17
10;15;3.08
10;18;45.94
10;19;90.33
10;20;64.51
10;22;74.22
10;23;19.94
10;24;49.42
10;27;5.17
10;30;65.13
10;32;93.68
10;35;1.15
10;39;52.64
10;40;62.52
10;42;10.29
10;46;89.66
10;56;31.05
10;57;49.16
10;61;4.89
10;64;58.41
10;66;56.60
10;67;12.19
10;70;7.50
10;71;31.43
10;72;19.97
10;73;78.50
10;80;59.30
10;81;68.83
10;88;63.61
10;94;17.63
10;12;10.19
10;13;60.62
10;17;53.64
10;25;69.52
10;28;30.11
10;29;91.87
10;31;25.28
10;36;100.15
10;44;84.80
10;45;59.04
10;47;62.37
10;54;61.44
10;59;97.96
10;65;42.46
10;68;57.58
10;69;33.44
10;75;46.01
10;83;43.35
10;95;87.35
11;1;14.11
11;4;78.29
11;10;98.71
11;0;57.34
11;5;22.90
11;15;56.95
11;31;8.97
11;32;74.79
11;33;28.01
11;35;22.03
11;44;31.74
11;47;55.70
11;51;33.48
11;53;64.54
11;55;33.74
11;56;94.66
11;61;92.97
11;66;36.50
11;69;41.48
11;73;65.70
11;88;88.21
11;89;58.64
11;96;8.79
11;97;72.44
11;99;73.12
11;18;33.82
11;24;32.45
11;25;68.72
11;27;6.73
11;34;98.53
11;40;67.07
11;41;53.98
11;42;79.73
11;48;16.34
11;67;92.48
11;70;90.02
11;71;88.89
11;72;72.05
11;79;89.30
11;82;91.77
11;84;29.83
11;92;8.01
12;2;95.19
12;3;33.46
12;7;75.26
12;0;53.58
12;4;29.53
12;10;10.19
12;28;33.88
12;32;29.71
12;41;98.30
12;42;55.24
12;47;32.65
12;51;43.57
12;53;13.06
12;54;51.30
12;60;77.41
12;70;8.18
12;71;98.94
12;73;3.65
12;74;18.51
12;77;10.82
12;81;98.16
12;89;53.34
12;94;20.44
12;96;96.72
12;97;9.70
12;98;16.67
12;99;85.90
12;13;14.02
12;14;91.94
12;23;34.81
12;25;8.55
12;26;43.29
12;33;2.26
12;35;40.60
12;36;42.19
12;37;27.45
12;44;88.60
12;45;60.05
12;46;54.58
12;55;27.97
12;58;92.66
12;63;1.75
12;66;67.87
12;69;20.37
12;80;72.40
12;84;52.01
12;86;74.42
12;87;8.03
12;95;1.95
13;1;19.92
13;3;22.72
13;4;43.61
13;5;21.12
13;6;16.50
13;8;17.17
13;10;60.62
13;12;14.02
13;14;85.30
13;15;56.78
13;20;77.11
13;21;61.46
13;26;20.43
13;28;33.48
13;31;37.28
13;34;86.35
13;45;1.17
13;48;98.73
13;55;93.18
13;57;5.59
13;59;56.81
13;66;23.23
13;72;69.58
13;74;62.29
13;78;2.82
13;90;35.88
13;95;69.79
13;96;76.11
13;99;74.80
13;17;11.69
13;18;81.10
13;19;76.73
13;22;49.95
13;30;49.74
13;33;53.87
13;35;10.51
13;40;99.27
13;44;37.25
13;46;71.29
13;47;98.09
13;49;31.23
13;51;60.24
13;53;96.11
13;61;99.84
13;65;32.87
13;69;39.78
13;75;27.17
13;76;28.30
13;85;87.97
13;86;43.72
13;89;24.03
13;92;31.67
13;98;53.41
14;2;42.65
14;3;26.17
14;4;43.97
14;5;79.69
14;8;14.60
14;10;87.17
14;13;85.30
14;6;91.49
14;9;94.61
14;12;91.94
14;19;48.27
14;23;60.86
14;24;61.23
14;27;4.83
14;29;1.24
14;33;52.52
14;34;26.64
14;35;20.53
14;37;69.10
14;40;54.87
14;47;38.02
14;50;58.45
14;51;34.08
14;57;79.03
14;61;31.36
14;69;95.45
14;75;44.06
14;76;75.28
14;79;74.55
14;86;40.26
14;89;7.92
14;97;35.70
14;17;55.61
14;25;1.95
14;28;72.40
14;30;37.15
14;31;61.58
14;43;94.18
14;56;12.35
14;64;95.70
14;71;66.78
14;72;82.38
14;73;15.79
14;74;32.35
14;85;62.90
14;87;35.50
14;88;47.50
14;94;56.03
15;3;3.32
15;9;85.81
15;10;3.08
15;11;56.95
15;13;56.78
15;0;74.56
15;4;93.67
15;6;53.88
15;25;79.26
15;29;27.13
15;30;30.62
15;32;54.17
15;33;61.83
15;42;41.76
15;46;94.19
15;50;44.10
15;53;1.92
15;65;80.95
15;68;96.55
15;76;78.85
15;77;31.55
15;79;31.75
15;82;49.44
15;83;20.24
15;87;31.42
15;88;54.86
15;90;35.60
15;92;88.50
15;94;29.59
15;96;73.66
15;97;33.94
15;22;73.54
15;26;4.18
15;31;97.01
15;38;40.83
15;39;45.36
15;40;41.84
15;41;88.25
15;44;2.99
15;51;33.21
15;59;45.11
15;60;1.00
15;61;58.81
15;69;52.04
15;73;26.63
15;74;38.25
15;80;17.75
15;84;42.68
15;91;75.76
15;95;55.32
15;98;95.02
16;1;68.38
16;2;20.65
16;7;32.65
16;6;11.07
16;9;90.67
16;28;57.68
16;29;34.03
16;32;19.89
16;34;58.27
16;36;68.89
16;38;69.98
16;39;62.21
16;43;36.19
16;44;94.52
16;53;100.98
16;54;97.59
16;55;85.08
16;56;43.75
16;58;69.83
16;62;79.68
16;65;8.97
16;66;54.97
16;67;47.51
16;69;47.84
16;71;80.86
16;77;60.36
16;80;99.69
16;86;65.03
16;89;18.83
16;91;43.67
16;93;24.48
16;97;3.28
16;98;28.88
16;99;70.95
16;18;41.49
16;19;23.48
16;22;38.49
16;24;64.46
16;27;88.24
16;30;12.99
16;49;9.91
16;50;59.04
16;59;58.91
16;60;90.40
16;61;39.88
16;70;27.02
16;73;2.58
16;76;60.03
16;78;24.13
16;82;82.97
16;84;83.42
17;4;8.77
17;5;23.80
17;9;9.06
17;10;53.64
17;13;11.69
17;14;55.61
17;22;100.63
17;23;88.95
17;24;82.83
17;26;93.41
17;31;2.25
17;35;69.77
17;36;13.06
17;37;100.16
17;40;23.51
17;46;47.28
17;55;25.37
17;56;6.45
17;58;27.26
17;65;35.05
17;69;9.70
17;72;96.37
17;73;66.91
17;76;49.80
17;80;14.22
17;81;43.46
17;86;37.84
17;90;85.13
17;93;14.70
17;95;60.45
17;96;79.09
17;98;52.63
17;21;7.84
17;27;77.30
17;28;8.50
17;29;50.67
17;38;52.97
17;39;44.39
17;41;1.64
17;42;70.23
17;43;14.88
17;60;71.25
17;63;79.41
17;67;49.66
17;70;67.05
17;75;27.58
17;77;52.09
17;83;46.04
17;85;98.63
17;89;53.01
17;94;78.70
18;1;76.34
18;10;45.94
18;11;33.82
18;13;81.10
18;16;41.49
18;19;99.07
18;21;31.54
18;24;44.80
18;25;39.83
18;28;25.69
18;30;94.52
18;32;18.63
18;34;89.03
18;35;98.20
18;37;19.81
18;39;66.32
18;40;43.67
18;44;26.97
18;48;25.36
18;50;67.01
18;53;99.51
18;58;90.00
18;59;20.21
18;61;42.99
18;62;4.68
18;69;25.61
18;71;24.15
18;78;90.12
18;79;9.10
18;82;32.43
18;84;24.12
18;85;54.25
18;96;12.73
18;97;1.14
18;27;99.09
18;29;69.44
18;41;72.29
18;54;36.10
18;63;32.98
18;76;21.89
18;89;90.42
18;92;11.93
18;94;100.75
18;98;54.02
19;3;25.55
19;6;8.15
19;8;70.78
19;9;69.18
19;10;90.33
19;14;48.27
19;18;99.07
19;0;84.79
19;2;41.89
19;13;76.73
19;16;23.48
19;21;3.20
19;22;50.10
19;26;56.69
19;28;77.46
19;29;2.66
19;30;93.40
19;32;75.98
19;34;20.53
19;44;79.17
19;48;2.59
19;51;100.52
19;57;96.30
19;63;45.64
19;65;98.83
19;70;18.45
19;73;40.65
19;79;9.72
19;82;27.71
19;84;62.95
19;95;35.96
19;99;93.62
19;38;26.62
19;40;50.54
19;41;6.28
19;42;61.94
19;43;35.54
19;45;91.58
19;50;41.95
19;54;6.96
19;56;3.36
19;58;96.37
19;61;87.91
19;67;58.45
19;75;6.76
19;78;69.39
19;80;8.84
19;90;30.14
19;92;16.67
19;94;30.63
19;98;26.45
20;0;94.11
20;5;28.68
20;6;52.10
20;9;45.68
20;10;64.51
20;13;77.11
20;8;54.28
20;25;88.75
20;28;18.56
20;30;28.71
20;31;9.29
20;32;33.04
20;35;17.14
20;40;13.17
20;41;84.14
20;42;100.09
20;43;33.52
20;44;15.04
20;46;29.27
20;49;74.13
20;51;33.32
20;55;43.95
20;67;4.69
20;70;58.88
20;71;8.09
20;72;48.04
20;75;72.08
20;76;89.08
20;80;69.06
20;81;98.15
20;84;58.19
20;87;98.58
20;88;2.27
20;89;52.06
20;94;19.20
20;99;33.25
20;26;77.20
20;29;26.30
20;34;71.09
20;38;95.21
20;45;97.16
20;54;53.21
20;59;60.80
20;62;31.65
20;64;28.95
20;69;29.05
20;78;66.77
20;83;36.34
20;85;52.06
20;90;65.54
20;91;33.84
21;3;8.15
21;8;81.89
21;13;61.46
21;18;31.54
21;19;3.20
21;5;79.95
21;7;23.52
21;17;7.84
21;25;14.75
21;28;22.79
21;30;41.43
21;33;66.88
21;35;74.72
21;45;57.67
21;47;13.42
21;53;30.67
21;56;43.91
21;58;2.38
21;61;86.45
21;63;29.09
21;68;82.45
21;69;67.08
21;77;62.35
21;78;65.91
21;81;54.59
21;87;77.38
21;89;82.52
21;90;21.43
21;92;46.80
21;93;11.22
21;98;55.67
21;24;14.63
21;26;71.24
21;29;66.36
21;31;14.86
21;37;58.73
21;41;73.64
21;42;30.39
21;49;79.19
21;50;59.66
21;51;72.05
21;59;6.09
21;65;5.30
21;73;51.53
21;75;89.49
21;80;78.41
21;84;1.14
22;4;22.61
22;6;83.51
22;8;5.12
22;9;30.56
22;10;74.22
22;17;100.63
22;19;50.10
22;2;58.31
22;13;49.95
22;15;73.54
22;16;38.49
22;23;10.92
22;47;7.28
22;51;96.10
22;54;40.43
22;60;42.80
22;61;58.26
22;62;81.28
22;63;59.77
22;66;84.67
22;67;99.66
22;69;72.91
22;72;42.85
22;74;32.94
22;80;53.62
22;82;56.67
22;89;95.64
22;90;55.55
22;99;80.28
22;27;32.82
22;28;95.24
22;29;18.37
22;30;53.07
22;32;26.14
22;38;51.13
22;41;19.37
22;53;38.58
22;56;47.68
22;64;52.01
22;71;94.18
22;75;44.75
22;77;76.62
22;79;84.24
22;83;29.43
22;87;89.94
22;95;42.49
22;96;98.35
22;98;96.15
23;0;66.48
23;1;26.19
23;3;93.09
23;10;19.94
23;14;60.86
23;17;88.95
23;22;10.92
23;2;95.99
23;5;32.49
23;6;34.00
23;12;34.81
23;24;62.93
23;26;52.77
23;33;69.08
23;36;94.37
23;39;89.32
23;43;29.19
23;45;41.42
23;46;82.59
23;48;93.18
23;56;86.94
23;57;80.13
23;58;50.36
23;59;44.57
23;62;15.68
23;68;43.39
23;71;81.40
23;83;13.42
23;84;98.29
23;87;82.82
23;91;45.54
23;93;7.86
23;94;34.22
23;99;31.22
23;25;52.67
23;28;61.62
23;30;17.75
23;35;77.42
23;41;99.69
23;51;48.70
23;52;58.38
23;55;42.82
23;61;42.23
23;63;46.32
23;64;20.51
23;70;68.66
23;73;26.84
23;75;37.21
23;76;2.64
23;78;94.41
23;88;26.68
23;95;40.97
23;97;72.51
24;0;61.50
24;4;30.02
24;10;49.42
24;14;61.23
24;17;82.83
24;18;44.80
24;23;62.93
24;7;82.07
24;11;32.45
24;16;64.46
24;21;14.63
24;29;58.30
24;30;33.87
24;31;91.00
24;34;23.82
24;37;78.86
24;49;75.01
24;50;28.00
24;59;22.84
24;61;82.92
24;67;32.94
24;70;64.28
24;71;68.48
24;75;29.78
24;77;77.50
24;85;83.84
24;87;98.41
24;88;44.18
24;89;30.62
24;90;82.67
24;93;35.34
24;95;11.02
24;99;17.12
24;25;20.66
24;33;82.72
24;36;3.91
24;38;81.61
24;39;52.21
24;40;47.05
24;43;16.56
24;45;83.79
24;46;26.03
24;47;85.32
24;51;41.07
24;53;19.99
24;55;96.18
24;56;50.24
24;62;90.29
24;63;57.03
24;65;66.49
24;72;33.55
24;76;93.14
24;78;5.84
24;80;98.07
24;91;88.11
24;92;100.69
24;97;7.32
24;98;45.88
25;1;47.03
25;8;77.19
25;9;24.30
25;15;79.26
25;18;39.83
25;20;88.75
25;21;14.75
25;0;30.16
25;10;69.52
25;11;68.72
25;12;8.55
25;14;1.95
25;23;52.67
25;24;20.66
25;33;43.26
25;40;29.00
25;42;50.12
25;44;54.42
25;46;14.70
25;52;29.98
25;53;91.49
25;71;34.75
25;72;50.14
25;73;25.60
25;82;5.76
25;85;65.89
25;87;44.94
25;88;62.68
25;99;42.69
25;26;11.52
25;31;8.30
25;34;45.73
25;37;37.76
25;39;20.19
25;49;59.65
25;55;83.17
25;60;80.14
25;61;81.70
25;63;87.68
25;66;39.17
25;68;10.30
25;76;45.22
25;77;9.57
25;78;17.18
25;90;89.23
25;93;65.98
25;95;27.07
26;0;23.93
26;4;11.14
26;9;96.13
26;13;20.43
26;17;93.41
26;19;56.69
26;23;52.77
26;5;18.83
26;6;63.35
26;12;43.29
26;15;4.18
26;20;77.20
26;21;71.24
26;25;11.52
26;27;14.41
26;28;53.60
26;32;36.18
26;41;87.69
26;44;76.83
26;46;47.27
26;47;73.38
26;49;24.22
26;54;53.26
26;58;98.64
26;59;84.92
26;61;63.89
26;65;94.14
26;68;95.23
26;69;100.26
26;70;69.77
26;76;65.58
26;77;92.34
26;82;65.23
26;85;1.06
26;87;52.58
26;88;80.96
26;89;21.42
26;93;56.67
26;94;6.49
26;96;31.42
26;99;52.45
26;29;96.90
26;30;51.65
26;31;24.31
26;33;64.21
26;35;21.63
26;38;3.15
26;50;77.52
26;51;81.04
26;55;20.52
26;64;64.05
26;67;79.35
26;71;81.58
26;79;100.34
26;81;63.58
26;92;41.70
26;95;68.52
27;1;47.57
27;8;88.05
27;9;80.12
27;10;5.17
27;14;4.83
27;26;14.41
27;2;87.58
27;6;94.61
27;11;6.73
27;16;88.24
27;17;77.30
27;18;99.09
27;22;32.82
27;29;37.89
27;34;70.38
27;35;94.26
27;36;65.33
27;46;2.99
27;47;64.60
27;51;51.10
27;52;59.31
27;60;45.39
27;65;80.95
27;67;94.28
27;68;65.27
27;69;41.91
27;70;41.32
27;74;35.68
27;91;67.11
27;97;55.64
27;99;79.70
27;31;37.94
27;37;5.53
27;39;67.77
27;42;25.30
27;43;97.89
27;49;19.15
27;53;4.48
27;55;49.73
27;62;22.17
27;73;13.96
27;79;96.06
27;82;3.75
27;83;53.25
27;85;30.93
27;87;73.69
27;94;65.42
28;1;76.29
28;5;44.13
28;9;78.11
28;12;33.88
28;13;33.48
28;16;57.68
28;18;25.69
28;19;77.46
28;20;18.56
28;21;22.79
28;26;53.60
28;0;45.16
28;2;51.05
28;6;12.07
28;10;30.11
28;14;72.40
28;17;8.50
28;22;95.24
28;23;61.62
28;33;36.57
28;36;5.62
28;37;30.58
28;42;96.99
28;46;54.62
28;48;64.99
28;49;48.10
28;55;60.85
28;61;92.16
28;66;86.44
28;71;15.44
28;74;76.43
28;75;38.19
28;77;52.17
28;81;51.60
28;86;9.15
28;88;75.24
28;90;67.89
28;91;72.28
28;97;70.37
28;31;53.88
28;32;78.86
28;47;31.06
28;54;72.80
28;59;1.47
28;62;9.01
28;68;4.33
28;69;29.87
28;76;68.26
28;78;68.81
28;84;82.18
28;87;9.36
28;89;70.73
28;94;26.40
28;95;74.02
28;98;51.88
29;1;22.39
29;5;52.27
29;6;74.98
29;14;1.24
29;15;27.13
29;16;34.03
29;19;2.66
29;24;58.30
29;27;37.89
29;0;4.74
29;3;33.91
29;9;9.00
29;10;91.87
29;17;50.67
29;18;69.44
29;20;26.30
29;21;66.36
29;22;18.37
29;26;96.90
29;30;52.74
29;34;13.01
29;35;36.71
29;38;42.66
29;40;48.12
29;43;38.55
29;58;85.67
29;70;82.08
29;71;94.96
29;73;26.12
29;75;54.80
29;87;34.02
29;89;21.50
29;91;35.28
29;94;29.92
29;96;44.51
29;97;96.26
29;37;32.98
29;44;91.99
29;53;13.34
29;55;10.86
29;61;88.45
29;66;71.70
29;80;70.31
29;82;43.13
29;90;13.72
30;0;60.49
30;2;73.35
30;3;75.56
30;10;65.13
30;15;30.62
30;18;94.52
30;19;93.40
30;20;28.71
30;21;41.43
30;24;33.87
30;29;52.74
30;1;95.34
30;4;41.02
30;9;20.34
30;13;49.74
30;14;37.15
30;16;12.99
30;22;53.07
30;23;17.75
30;26;51.65
30;33;34.69
30;34;54.89
30;35;30.07
30;39;44.88
30;40;88.11
30;48;22.92
30;52;65.59
30;58;61.02
30;60;23.47
30;67;7.43
30;68;26.32
30;70;67.49
30;72;88.09
30;77;41.87
30;82;20.24
30;83;27.93
30;85;8.23
30;94;13.52
30;96;47.56
30;98;15.78
30;32;70.40
30;36;52.54
30;46;61.02
30;47;69.92
30;69;4.41
30;79;77.76
30;84;13.54
30;86;81.53
31;5;27.04
31;7;82.42
31;9;15.75
31;11;8.97
31;13;37.28
31;17;2.25
31;20;9.29
31;24;91.00
31;0;92.72
31;8;100.40
31;10;25.28
31;14;61.58
31;15;97.01
31;21;14.86
31;25;8.30
31;26;24.31
31;27;37.94
31;28;53.88
31;40;1.56
31;41;14.12
31;43;85.50
31;48;9.54
31;52;44.34
31;55;68.77
31;58;90.57
31;63;20.77
31;64;20.43
31;69;2.93
31;72;69.63
31;73;77.25
31;74;42.91
31;77;64.54
31;83;95.66
31;87;48.18
31;91;1.04
31;92;53.61
31;96;28.74
31;97;6.99
31;33;21.75
31;34;76.10
31;37;80.24
31;42;84.64
31;44;30.32
31;45;5.17
31;50;67.85
31;54;89.92
31;61;60.93
31;62;9.13
31;68;68.94
31;71;74.31
31;75;82.35
31;79;24.35
31;82;9.00
31;85;14.90
31;86;72.42
31;89;48.37
31;98;53.73
32;1;76.88
32;5;11.37
32;10;93.68
32;11;74.79
32;12;29.71
32;15;54.17
32;16;19.89
32;18;18.63
32;19;75.98
32;20;33.04
32;26;36.18
32;3;71.27
32;6;73.24
32;22;26.14
32;28;78.86
32;30;70.40
32;38;11.90
32;43;95.85
32;47;3.50
32;48;8.67
32;52;49.22
32;53;14.47
32;59;74.51
32;60;69.00
32;65;46.43
32;67;86.39
32;68;55.22
32;70;2.97
32;72;38.05
32;78;90.91
32;87;48.41
32;92;97.74
32;95;52.36
32;96;50.16
32;97;51.04
32;99;43.70
32;35;26.19
32;42;4.70
32;45;22.35
32;64;84.37
32;80;84.04
32;85;40.80
32;86;76.50
33;0;72.13
33;11;28.01
33;14;52.52
33;15;61.83
33;21;66.88
33;23;69.08
33;25;43.26
33;28;36.57
33;30;34.69
33;2;24.03
33;4;32.98
33;12;2.26
33;13;53.87
33;24;82.72
33;26;64.21
33;31;21.75
33;40;13.08
33;41;30.65
33;43;59.74
33;55;63.14
33;57;54.54
33;64;54.69
33;66;25.96
33;70;99.65
33;71;29.94
33;76;17.42
33;84;30.09
33;89;96.74
33;92;67.29
33;38;5.75
33;44;55.26
33;46;75.59
33;47;85.48
33;48;61.16
33;49;40.83
33;56;9.34
33;65;50.05
33;67;57.72
33;68;96.26
33;73;33.94
33;78;71.32
33;81;91.18
33;86;29.59
33;88;64.50
33;90;91.72
33;96;58.43
34;0;11.82
34;1;83.42
34;8;38.31
34;13;86.35
34;14;26.64
34;16;58.27
34;18;89.03
34;19;20.53
34;24;23.82
34;27;70.38
34;29;13.01
34;30;54.89
34;3;77.17
34;11;98.53
34;20;71.09
34;25;45.73
34;31;76.10
34;37;20.14
34;38;21.83
34;40;87.73
34;44;52.29
34;45;82.93
34;46;21.13
34;48;94.35
34;49;69.80
34;52;43.59
34;53;99.44
34;54;45.07
34;56;34.01
34;58;66.80
34;59;62.24
34;60;8.74
34;62;59.14
34;63;58.78
34;69;10.48
34;71;96.20
34;72;46.62
34;75;95.02
34;77;68.99
34;83;4.36
34;89;85.89
34;91;7.78
34;93;74.87
34;98;62.77
34;36;47.68
34;39;5.18
34;61;99.99
34;66;49.06
34;73;99.99
34;78;83.30
34;82;75.81
34;95;43.34
35;9;46.37
35;10;1.15
35;11;22.03
35;14;20.53
35;17;69.77
35;18;98.20
35;20;17.14
35;21;74.72
35;27;94.26
35;29;36.71
35;30;30.07
35;1;63.22
35;7;40.17
35;12;40.60
35;13;10.51
35;23;77.42
35;26;21.63
35;32;26.19
35;37;47.40
35;38;35.83
35;46;60.51
35;48;98.81
35;50;92.67
35;53;62.23
