source;target;label
3;76;72.82
3;77;77.13
3;78;35.03
3;80;66.51
3;81;63.36
3;85;62.89
3;88;11.62
3;96;11.15
3;97;4.27
3;99;94.96
3;4;92.85
3;9;49.91
3;13;95.82
3;23;69.78
3;26;29.63
3;27;57.06
3;36;33.88
3;37;52.00
3;43;72.33
3;48;14.31
3;54;49.87
3;55;2.57
3;57;55.62
3;60;15.96
3;63;10.17
3;65;20.66
3;72;32.98
3;82;62.29
3;83;31.50
3;91;71.68
3;94;59.13
4;0;13.84
4;1;88.13
4;2;69.12
4;3;92.85
4;6;52.74
4;7;62.76
4;8;18.54
4;13;95.97
4;25;30.86
4;30;68.91
4;33;34.17
4;34;35.14
4;36;38.59
4;43;27.91
4;45;49.43
4;47;88.64
4;50;9.62
4;55;17.63
4;57;82.38
4;58;97.96
4;60;68.13
4;66;26.79
4;67;2.61
4;69;51.55
4;71;2.62
4;77;70.93
4;83;7.32
4;93;80.83
4;98;52.54
4;9;32.69
4;14;24.61
4;21;25.61
4;22;79.84
4;24;74.22
4;29;13.86
4;32;21.25
4;35;97.03
4;37;88.58
4;38;3.21
4;41;61.95
4;42;88.88
4;48;67.32
4;62;89.54
4;65;37.23
4;68;95.66
4;76;61.30
4;78;27.91
4;79;21.99
4;86;22.54
4;94;3.47
4;96;54.08
5;2;73.94
5;3;18.50
5;6;24.39
5;7;1.90
5;12;43.78
5;15;16.41
5;17;60.40
5;21;63.14
5;25;18.77
5;28;41.48
5;30;29.09
5;32;58.09
5;37;41.51
5;38;21.57
5;40;8.43
5;41;49.11
5;48;51.02
5;49;91.64
5;50;77.74
5;51;91.85
5;55;4.67
5;59;58.22
5;63;100.33
5;86;34.64
5;87;31.76
5;89;53.54
5;92;67.08
5;96;12.90
5;98;92.24
5;10;14.35
5;11;10.26
5;13;38.09
5;19;100.26
5;22;26.80
5;23;45.91
5;26;68.26
5;27;79.38
5;31;36.17
5;43;92.38
5;53;99.88
5;58;13.34
5;67;93.75
5;76;43.01
5;79;39.20
5;80;44.42
5;85;1.32
5;91;41.69
5;93;95.49
5;94;49.93
5;95;18.77
6;0;50.90
6;1;2.60
6;3;27.94
6;4;52.74
6;5;24.39
6;8;21.46
6;9;88.03
6;17;96.83
6;19;19.86
6;24;18.19
6;28;74.35
6;29;34.00
6;30;17.04
6;35;64.51
6;50;87.94
6;52;32.46
6;57;27.49
6;58;1.86
6;62;20.28
6;63;24.90
6;69;19.44
6;72;22.95
6;75;94.29
6;77;27.38
6;86;60.22
6;92;71.22
6;96;54.21
6;7;48.82
6;10;85.81
6;11;79.12
6;18;40.16
6;23;6.60
6;25;25.32
6;27;22.85
6;31;24.87
6;32;70.18
6;34;43.29
6;40;7.63
6;43;64.81
6;48;49.17
6;53;7.63
6;59;74.56
6;60;58.13
6;64;26.85
6;68;51.81
6;70;37.88
6;73;7.91
6;76;15.75
6;80;75.97
6;81;19.74
6;84;60.75
6;89;78.05
6;97;23.74
6;98;48.42
7;0;83.99
7;1;8.61
7;3;55.38
7;4;62.76
7;5;1.90
7;6;48.82
7;9;27.91
7;11;10.18
7;14;78.91
7;17;25.57
7;24;99.17
7;43;38.59
7;48;49.40
7;50;48.30
7;51;27.74
7;52;11.24
7;53;44.46
7;54;92.48
7;61;99.13
7;63;98.51
7;67;5.80
7;69;25.40
7;76;95.97
7;78;36.00
7;80;23.09
7;87;17.63
7;88;36.73
7;92;51.76
7;96;50.07
7;12;66.88
7;15;96.73
7;16;21.10
7;20;38.58
7;26;29.85
7;27;16.73
7;28;82.85
7;29;25.02
7;37;81.81
7;55;66.51
7;56;33.23
7;57;36.03
7;65;88.71
7;70;58.65
7;95;85.26
7;98;28.35
7;99;81.03
8;1;43.03
8;3;52.54
8;4;18.54
8;6;21.46
8;17;1.12
8;18;45.17
8;19;41.69
8;23;65.25
8;28;36.60
8;35;10.44
8;38;22.81
8;40;94.40
8;44;40.89
8;47;38.71
8;50;73.85
8;56;46.96
8;67;43.27
8;70;71.28
8;77;89.01
8;83;30.41
8;84;87.52
8;91;20.84
8;92;69.36
8;95;34.57
8;9;74.04
8;13;48.75
8;15;48.03
8;26;8.31
8;29;10.53
8;39;64.36
8;42;15.22
8;46;23.26
8;48;51.68
8;55;75.70
8;59;5.61
8;61;17.80
8;64;26.71
8;69;9.51
8;73;99.72
8;81;85.88
8;82;37.58
8;93;96.53
8;94;95.00
8;97;86.36
9;2;26.14
9;6;88.03
9;7;27.91
9;0;66.01
9;1;97.65
9;3;49.91
9;4;32.69
9;8;74.04
9;13;60.72
9;18;87.71
9;30;22.45
9;31;100.67
9;34;99.98
9;36;26.61
9;40;20.37
9;42;59.35
9;43;19.97
9;44;53.80
9;46;27.83
9;51;91.19
9;52;35.08
9;53;60.24
9;55;27.73
9;57;22.83
9;59;42.07
9;62;38.23
9;64;51.42
9;65;70.90
9;68;61.64
9;71;1.06
9;74;55.34
9;79;24.35
9;82;98.04
9;83;55.35
9;84;93.67
9;86;10.09
9;87;34.83
9;89;13.64
9;90;40.55
9;96;71.66
9;99;59.45
9;16;29.26
9;21;60.32
9;22;67.67
9;24;49.94
9;25;20.08
9;26;84.97
9;27;14.42
9;38;62.66
9;45;23.46
9;47;34.14
9;48;55.37
9;50;31.81
9;56;90.62
9;66;5.06
9;73;39.12
9;80;28.55
9;81;85.71
9;91;67.27
9;94;27.06
9;98;30.49
10;1;39.02
10;5;14.35
10;6;85.81
10;16;1.78
10;17;19.93
10;21;32.11
10;22;20.62
10;26;44.33
10;27;8.76
10;30;10.58
10;31;69.00
10;32;61.21
10;33;53.40
10;35;90.93
10;36;50.04
10;41;17.41
10;43;6.68
10;45;24.83
10;47;13.81
10;54;22.75
10;64;52.30
10;65;89.04
10;67;60.48
10;73;21.07
10;82;49.26
10;87;49.58
10;88;63.74
10;95;40.79
10;13;47.82
10;14;23.85
10;19;51.27
10;23;88.25
10;24;34.55
10;28;40.64
10;29;78.02
10;42;37.61
10;46;12.07
10;48;3.42
10;51;21.79
10;55;34.35
10;62;82.99
10;68;7.96
10;69;89.20
10;89;82.54
10;90;86.61
10;91;51.65
10;94;45.55
10;96;30.90
11;3;53.34
11;7;10.18
11;1;46.76
11;2;56.92
11;5;10.26
11;6;79.12
11;15;32.48
11;16;99.24
11;19;71.59
11;21;6.83
11;25;85.01
11;26;37.10
11;28;6.94
11;32;73.81
11;33;80.15
11;40;56.55
11;44;60.93
11;48;3.02
11;51;96.38
11;53;55.67
11;54;59.05
11;57;57.32
11;58;60.61
11;62;38.68
11;66;46.12
11;67;82.64
11;69;41.80
11;73;21.96
11;79;85.58
11;80;90.15
11;86;74.83
11;87;26.72
11;88;78.45
11;91;91.05
11;97;60.61
11;98;49.68
11;17;75.22
11;20;15.00
11;22;9.31
11;35;55.37
11;39;69.32
11;42;3.27
11;46;28.53
11;49;25.87
11;52;41.58
11;55;17.93
11;61;9.92
11;75;37.76
11;76;71.96
11;83;49.69
11;93;34.55
11;94;9.32
11;95;46.85
11;96;38.77
11;99;99.78
12;0;44.92
12;5;43.78
12;7;66.88
12;16;76.14
12;23;67.95
12;38;45.30
12;39;68.54
12;51;8.02
12;52;12.60
12;53;19.03
12;58;55.84
12;63;76.17
12;67;4.14
12;70;21.53
12;71;96.51
12;73;15.90
12;75;25.63
12;78;48.47
12;82;83.37
12;84;7.29
12;91;50.87
12;94;84.26
12;95;25.55
12;97;13.76
12;98;72.28
12;19;96.89
12;25;53.04
12;35;76.87
12;40;76.94
12;45;47.08
12;47;85.35
12;49;64.70
12;56;59.36
12;57;42.22
12;59;89.83
12;60;10.53
12;65;62.23
12;74;13.41
12;87;78.16
12;89;58.85
13;4;95.97
13;9;60.72
13;0;31.35
13;3;95.82
13;5;38.09
13;8;48.75
13;10;47.82
13;15;4.88
13;16;31.42
13;18;28.41
13;21;56.43
13;26;93.57
13;27;6.45
13;57;74.42
13;59;87.74
13;63;6.74
13;66;35.43
13;69;74.33
13;71;55.91
13;72;14.63
13;87;70.73
13;88;55.64
13;91;53.19
13;19;22.68
13;23;84.54
13;24;35.48
13;28;48.19
13;29;25.46
13;31;94.15
13;34;31.79
13;39;40.95
13;42;19.64
13;50;95.49
13;56;13.34
13;65;1.67
13;75;52.46
13;78;24.16
13;80;85.04
13;82;14.00
13;94;75.75
14;3;85.10
14;7;78.91
14;0;29.50
14;4;24.61
14;10;23.85
14;15;26.57
14;18;68.41
14;19;89.37
14;20;34.40
14;25;77.19
14;26;16.75
14;30;5.81
14;40;43.09
14;43;22.22
14;52;99.30
14;53;51.13
14;59;95.27
14;68;64.92
14;69;99.72
14;70;18.42
14;71;4.51
14;72;33.20
14;73;99.91
14;81;10.13
14;17;99.64
14;21;86.29
14;24;62.72
14;27;55.52
14;29;82.71
14;33;23.95
14;35;84.18
14;37;36.37
14;41;11.19
14;44;59.17
14;46;59.09
14;50;45.63
14;55;84.68
14;58;3.20
14;60;92.86
14;63;74.56
14;64;100.17
14;65;90.35
14;75;96.47
14;77;35.46
14;78;89.83
14;79;39.35
14;85;21.76
14;86;79.08
14;90;70.49
14;93;7.81
14;96;29.71
15;0;56.30
15;3;29.89
15;5;16.41
15;11;32.48
15;13;4.88
15;14;26.57
15;1;38.09
15;7;96.73
15;8;48.03
15;23;58.37
15;37;14.95
15;39;46.85
15;40;35.87
15;43;23.65
15;44;2.05
15;45;4.10
15;52;43.62
15;53;8.28
15;57;14.15
15;58;54.95
15;60;58.89
15;62;78.15
15;75;29.18
15;78;64.48
15;82;77.81
15;84;73.89
15;89;97.15
15;90;95.09
15;94;52.60
15;98;70.22
15;99;100.76
15;16;78.97
15;21;70.49
15;27;13.33
15;38;73.92
15;42;68.37
15;48;25.44
15;63;74.34
15;70;92.72
15;73;61.76
15;77;23.00
15;79;74.45
15;81;59.02
15;83;79.28
15;93;34.93
15;97;95.75
16;3;20.66
16;10;1.78
16;11;99.24
16;12;76.14
16;13;31.42
16;7;21.10
16;9;29.26
16;15;78.97
16;23;68.74
16;26;27.14
16;29;12.34
16;30;90.59
16;33;93.79
16;34;47.21
16;35;73.16
16;41;41.92
16;43;9.74
16;58;95.59
16;62;3.38
16;69;7.18
16;74;69.55
16;75;31.80
16;76;49.98
16;78;99.21
16;79;57.89
16;82;28.84
16;83;37.86
16;84;19.01
16;87;60.17
16;88;33.74
16;89;13.31
16;93;57.13
16;96;45.91
16;98;17.91
16;20;2.02
16;21;23.42
16;24;96.92
16;27;57.21
16;28;70.90
16;42;47.87
16;47;7.23
16;48;72.76
16;49;99.99
16;56;19.37
16;57;44.21
16;59;45.19
16;61;3.19
16;63;93.74
16;66;87.88
16;72;87.46
16;80;84.66
16;81;7.54
16;92;58.99
16;94;24.24
17;3;72.30
17;5;60.40
17;6;96.83
17;7;25.57
17;8;1.12
17;10;19.93
17;0;42.66
17;11;75.22
17;14;99.64
17;19;81.55
17;20;79.96
17;22;5.61
17;23;79.76
17;24;23.15
17;26;71.53
17;28;42.37
17;29;19.79
17;30;31.45
17;48;95.49
17;49;27.23
17;57;28.79
17;60;98.83
17;64;45.19
17;68;16.40
17;74;28.42
17;80;4.97
17;82;9.41
17;91;59.49
17;92;59.77
17;98;76.69
17;25;96.19
17;27;84.46
17;44;58.51
17;46;52.19
17;47;75.48
17;55;74.60
17;56;49.54
17;61;84.25
17;62;80.97
17;71;58.20
17;76;75.39
17;77;5.70
17;84;82.43
17;85;15.79
17;89;51.80
17;93;84.74
17;95;51.03
18;1;31.97
18;2;88.00
18;3;80.58
18;8;45.17
18;9;87.71
18;13;28.41
18;14;68.41
18;0;97.89
18;6;40.16
18;19;59.43
18;28;12.53
18;35;18.00
18;37;92.54
18;41;53.81
18;46;65.79
18;53;44.61
18;59;15.66
18;63;30.11
18;64;34.96
18;74;15.91
18;75;36.14
18;76;89.89
18;80;97.30
18;85;22.36
18;86;91.37
18;89;8.59
18;91;66.33
18;97;61.72
18;22;54.54
18;25;26.11
18;32;85.79
18;33;30.57
18;43;92.75
18;44;55.35
18;49;15.87
18;50;35.36
18;54;9.07
18;58;48.60
18;65;96.57
18;66;48.06
18;70;45.26
18;72;36.48
18;82;66.61
18;83;77.09
18;87;98.66
18;90;94.50
18;92;1.70
19;2;94.68
19;6;19.86
19;8;41.69
19;11;71.59
19;14;89.37
19;17;81.55
19;18;59.43
19;1;11.43
19;5;100.26
19;10;51.27
19;12;96.89
19;13;22.68
19;21;84.25
19;25;24.57
19;26;98.00
19;35;11.22
19;38;55.22
19;40;53.68
19;45;98.27
19;56;98.52
19;57;22.57
19;62;53.02
19;64;89.32
19;66;46.76
19;67;48.20
19;74;98.58
19;77;38.09
19;79;39.70
19;83;94.89
19;84;7.78
19;86;18.99
19;88;64.64
19;91;55.66
19;93;100.79
19;97;28.00
19;41;73.51
19;44;63.99
19;47;21.22
19;53;50.98
19;63;97.19
19;70;77.77
19;72;48.68
19;82;26.59
19;87;18.21
19;89;15.91
19;99;78.32
20;3;21.75
20;14;34.40
20;17;79.96
20;7;38.58
20;11;15.00
20;16;2.02
20;22;74.65
20;23;7.13
20;29;27.34
20;37;25.96
20;39;57.85
20;40;19.44
20;41;89.28
20;42;41.17
20;44;6.62
20;52;31.23
20;53;64.28
20;56;75.17
20;62;64.88
20;63;64.32
20;64;93.36
20;67;55.89
20;69;7.83
20;75;14.62
20;80;66.64
20;81;67.89
20;82;42.23
20;92;51.11
20;96;92.05
20;97;21.74
20;28;23.83
20;33;96.84
20;34;77.90
20;43;24.13
20;47;17.57
20;51;38.45
20;65;55.54
20;70;27.77
20;71;81.63
20;79;36.25
20;87;94.80
20;98;48.65
21;3;97.45
21;5;63.14
21;10;32.11
21;11;6.83
21;13;56.43
21;19;84.25
21;4;25.61
21;9;60.32
21;14;86.29
21;15;70.49
21;16;23.42
21;23;78.26
21;28;22.65
21;29;6.69
21;33;86.82
21;35;1.35
21;36;83.92
21;37;85.28
21;38;76.57
21;40;63.76
21;41;17.23
21;42;14.11
21;47;22.21
21;51;5.66
21;52;43.33
21;55;50.87
21;60;46.03
21;68;69.31
21;69;33.26
21;74;8.81
21;77;87.03
21;85;35.47
21;87;77.42
21;94;73.13
21;97;40.41
21;98;31.82
21;26;84.51
21;27;26.43
21;31;21.14
21;34;4.91
21;54;48.99
21;61;8.42
21;64;67.66
21;66;93.53
21;67;66.11
21;73;2.02
21;91;76.03
22;0;29.61
22;10;20.62
22;17;5.61
22;20;74.65
22;1;98.55
22;4;79.84
22;5;26.80
22;9;67.67
22;11;9.31
22;18;54.54
22;24;53.85
22;25;6.10
22;26;20.64
22;29;69.39
22;30;64.20
22;31;80.65
22;32;69.26
22;36;62.48
22;38;81.18
22;42;48.56
22;43;66.18
22;45;77.22
22;50;27.52
22;51;10.45
22;53;41.09
22;55;1.25
22;56;67.04
22;57;36.99
22;58;70.76
22;61;59.00
22;62;62.42
22;65;59.95
22;66;73.79
22;69;81.79
22;70;17.15
22;71;30.66
22;75;62.44
22;79;22.54
22;81;75.04
22;83;16.91
22;84;41.32
22;88;59.02
22;90;87.55
22;91;65.58
22;93;50.29
22;96;69.29
22;27;62.04
22;28;6.35
22;47;71.99
22;52;43.40
22;60;72.89
22;63;8.98
22;64;63.30
22;72;15.70
22;73;50.86
22;77;36.04
22;82;24.35
22;87;64.18
22;92;66.45
22;95;51.70
22;97;88.75
23;8;65.25
23;12;67.95
23;15;58.37
23;16;68.74
23;17;79.76
23;20;7.13
23;21;78.26
23;2;3.03
23;3;69.78
23;5;45.91
23;6;6.60
23;10;88.25
23;13;84.54
23;25;24.69
23;27;87.81
23;40;57.30
23;44;4.29
23;45;11.05
23;47;25.12
23;48;24.72
23;49;74.75
23;55;15.00
23;61;69.57
23;62;90.03
23;67;50.25
23;78;84.20
23;79;97.61
23;90;51.10
23;92;86.16
23;94;40.74
23;95;38.79
23;97;85.77
23;98;38.59
23;24;7.91
23;33;98.92
23;39;69.82
23;42;28.56
23;43;58.98
23;46;89.59
23;50;27.59
23;56;85.93
23;64;87.69
23;80;39.49
23;83;92.71
23;84;79.57
23;85;27.78
24;2;11.13
24;6;18.19
24;7;99.17
24;17;23.15
24;22;53.85
24;1;10.91
24;4;74.22
24;9;49.94
24;10;34.55
24;13;35.48
24;14;62.72
24;16;96.92
24;23;7.91
24;28;53.60
24;31;90.62
24;35;50.59
24;39;16.10
24;40;42.06
24;43;80.82
24;53;92.03
24;55;2.32
24;57;62.21
24;60;12.14
24;62;59.90
24;63;57.33
24;66;4.52
24;70;51.67
24;73;58.50
24;82;21.65
24;85;5.81
24;90;44.98
24;93;15.49
24;97;65.60
24;26;91.93
24;32;53.48
24;33;51.54
24;37;3.74
24;49;35.69
24;50;93.08
24;54;53.37
24;61;17.39
24;69;66.00
24;74;68.01
24;76;79.14
24;79;91.26
24;81;79.27
24;84;53.01
24;88;60.92
24;91;62.74
24;98;85.02
24;99;28.03
25;4;30.86
25;5;18.77
25;11;85.01
25;14;77.19
25;19;24.57
25;22;6.10
25;23;24.69
25;1;42.72
25;6;25.32
25;9;20.08
25;12;53.04
25;17;96.19
25;18;26.11
25;27;19.94
25;36;15.83
25;45;64.44
25;47;10.35
25;62;77.60
25;63;25.54
25;64;32.70
25;67;61.02
25;72;27.41
25;73;73.16
25;80;73.62
25;82;64.71
25;84;31.33
25;93;7.98
25;95;58.96
25;29;95.20
25;38;17.76
25;41;26.82
25;48;73.33
25;51;82.18
25;57;87.70
25;66;79.22
25;69;40.91
25;70;89.40
25;79;80.81
25;88;83.06
25;89;89.89
25;90;99.09
25;96;13.61
26;0;89.40
26;10;44.33
26;11;37.10
26;13;93.57
26;14;16.75
26;16;27.14
26;17;71.53
26;19;98.00
26;22;20.64
26;3;29.63
26;5;68.26
26;7;29.85
26;8;8.31
26;9;84.97
26;21;84.51
26;24;91.93
26;29;53.28
26;36;97.22
26;37;72.93
26;40;78.29
26;41;4.36
26;42;27.03
26;44;25.98
26;45;82.67
26;46;86.42
26;47;14.14
26;49;6.99
26;50;19.18
26;61;54.28
26;62;46.08
26;63;25.38
26;68;74.04
26;73;48.84
26;76;66.27
26;83;3.71
26;90;26.39
26;92;91.16
26;93;54.41
26;95;62.53
26;99;41.78
26;30;50.96
26;33;40.39
26;35;64.33
26;53;34.21
26;55;53.21
26;56;72.91
26;64;52.58
26;70;56.65
26;72;29.33
26;78;95.44
26;81;22.77
26;84;81.23
26;87;2.69
26;91;78.09
26;96;53.31
27;1;55.86
27;2;41.91
27;10;8.76
27;13;6.45
27;23;87.81
27;25;19.94
27;3;57.06
27;5;79.38
27;6;22.85
27;7;16.73
27;9;14.42
27;14;55.52
27;15;13.33
27;16;57.21
27;17;84.46
27;21;26.43
27;22;62.04
27;32;47.30
27;41;22.13
27;42;16.98
27;43;5.87
27;49;87.79
27;51;21.63
27;54;39.63
27;55;77.12
27;61;92.81
27;73;89.56
27;75;49.24
27;76;46.83
27;77;32.83
27;81;76.75
27;89;99.00
27;90;21.03
27;92;43.55
27;96;58.90
27;29;12.97
27;35;12.84
27;38;69.24
27;45;96.09
27;52;59.86
27;65;38.77
27;70;72.24
27;72;99.64
27;79;42.36
27;80;33.63
27;82;42.40
27;83;25.03
27;84;86.03
27;86;3.40
27;88;82.28
27;91;58.47
27;93;99.16
28;5;41.48
28;6;74.35
28;8;36.60
28;11;6.94
28;17;42.37
28;18;12.53
28;21;22.65
28;24;53.60
28;2;36.87
28;7;82.85
28;10;40.64
28;13;48.19
28;16;70.90
28;20;23.83
28;22;6.35
28;29;41.89
28;35;1.28
28;41;54.15
28;43;27.57
28;49;34.76
28;53;25.23
28;54;9.49
28;55;47.20
28;57;62.16
28;63;16.51
28;70;36.61
28;71;20.83
28;74;90.08
28;77;4.36
28;80;99.37
28;81;95.64
28;84;9.40
28;87;44.94
28;88;37.62
28;89;33.10
28;91;42.05
28;92;66.33
28;93;92.95
28;96;43.95
28;99;83.56
28;38;5.13
28;40;83.45
28;42;47.56
28;50;92.82
28;51;7.84
28;61;48.95
28;66;87.00
28;67;71.52
28;72;53.19
28;78;2.77
28;82;9.26
28;86;97.89
28;98;49.27
29;2;52.30
29;6;34.00
29;16;12.34
29;17;19.79
29;20;27.34
29;21;6.69
29;22;69.39
29;26;53.28
29;28;41.89
29;4;13.86
29;7;25.02
29;8;10.53
29;10;78.02
29;13;25.46
29;14;82.71
29;25;95.20
29;27;12.97
29;38;81.21
29;40;63.33
29;44;92.73
29;47;73.46
29;50;77.74
29;53;77.83
29;55;98.84
29;56;52.27
29;60;85.33
29;62;54.97
29;65;49.84
29;69;23.46
29;73;47.45
29;82;57.55
29;83;88.47
29;86;83.21
29;91;35.81
29;95;71.81
29;96;70.69
29;33;97.60
29;42;31.35
29;48;100.66
29;52;57.41
29;54;49.44
29;70;83.86
29;74;78.83
29;79;52.90
29;80;99.00
29;97;65.18
30;0;8.10
30;4;68.91
30;5;29.09
30;6;17.04
30;9;22.45
30;10;10.58
30;14;5.81
30;16;90.59
30;17;31.45
30;22;64.20
30;26;50.96
30;36;4.38
30;38;95.88
30;44;60.38
30;49;10.94
30;59;49.49
30;60;47.58
30;61;34.05
30;63;67.06
30;66;47.55
30;67;49.56
30;72;90.34
30;74;17.96
30;91;53.22
30;93;43.24
30;97;68.98
30;98;76.20
30;31;37.45
30;39;53.21
30;40;45.00
30;42;55.41
30;46;10.52
30;48;36.42
30;50;13.03
30;53;31.91
30;56;62.60
30;57;91.09
30;58;58.56
30;64;24.42
30;65;73.63
30;69;100.28
30;71;17.55
30;73;85.47
30;80;72.15
30;81;57.86
30;82;73.52
31;0;73.88
31;1;35.31
31;3;65.33
31;9;100.67
31;10;69.00
31;22;80.65
31;24;90.62
31;5;36.17
31;6;24.87
31;13;94.15
31;21;21.14
31;30;37.45
31;35;3.82
31;38;16.10
31;41;87.50
31;45;5.63
31;47;62.38
31;48;27.70
31;49;18.76
31;50;79.93
31;57;83.23
31;65;39.44
31;66;28.82
31;70;71.60
31;78;17.64
31;80;98.07
31;81;93.09
31;82;16.24
31;83;7.41
31;84;30.04
31;88;13.55
31;99;14.83
31;34;51.58
31;40;92.88
31;42;9.61
31;43;58.53
31;46;61.77
31;51;24.56
31;52;63.32
31;55;97.45
31;56;78.90
31;58;55.58
31;59;7.75
31;62;50.20
31;64;54.23
31;85;66.98
31;86;35.57
31;87;40.24
31;89;68.37
31;90;61.61
32;3;65.99
32;5;58.09
32;10;61.21
32;11;73.81
32;22;69.26
32;27;47.30
32;0;15.27
32;1;5.64
32;4;21.25
32;6;70.18
32;18;85.79
32;24;53.48
32;34;83.58
32;35;49.02
32;39;73.50
32;41;65.61
32;47;17.83
32;48;96.30
32;58;95.91
32;61;92.47
32;63;4.17
32;64;93.45
32;65;28.79
32;71;83.06
32;73;99.40
32;76;66.81
32;77;78.48
32;78;81.29
32;80;39.29
32;82;15.29
32;96;1.11
32;98;17.68
32;33;31.59
32;36;48.53
32;51;81.54
32;56;50.71
32;57;84.32
32;59;50.57
32;60;61.19
32;72;59.28
32;87;12.91
32;88;27.26
32;92;17.49
33;1;9.73
33;3;9.75
33;4;34.17
33;10;53.40
33;11;80.15
33;16;93.79
33;21;86.82
33;2;3.71
33;14;23.95
33;18;30.57
33;20;96.84
33;23;98.92
33;24;51.54
33;26;40.39
33;29;97.60
33;32;31.59
33;43;88.74
33;49;73.02
33;52;25.48
33;54;34.09
33;57;27.73
33;60;60.45
33;65;56.86
33;69;77.72
33;74;33.23
33;75;4.17
33;77;19.63
33;81;15.66
33;83;27.35
33;87;53.99
33;92;88.35
33;97;65.89
33;34;60.82
33;37;30.86
33;40;33.23
33;41;70.78
33;45;75.48
33;47;63.88
33;48;38.26
33;50;25.05
33;56;100.84
33;59;86.17
33;62;10.40
33;63;68.62
33;66;88.24
33;68;99.23
33;70;11.07
33;78;75.97
33;82;20.12
33;86;44.18
33;91;95.40
33;94;34.87
33;98;31.95
34;3;62.41
34;4;35.14
34;9;99.98
34;16;47.21
34;32;83.58
34;0;34.07
34;6;43.29
34;13;31.79
34;20;77.90
34;21;4.91
34;31;51.58
34;33;60.82
34;36;37.71
34;37;14.79
34;39;9.56
34;46;49.19
34;47;40.06
34;48;23.88
34;49;26.10
34;51;73.14
34;59;23.18
34;63;34.53
34;71;100.73
34;77;45.70
34;79;98.15
34;80;75.97
34;81;56.32
34;85;85.53
34;87;42.62
34;88;53.16
34;94;36.31
34;95;15.78
34;96;41.75
34;98;43.22
34;40;30.71
34;44;97.14
34;58;18.53
34;61;33.77
34;62;74.74
34;66;38.92
34;67;83.58
34;69;86.38
34;74;66.81
34;90;85.67
35;0;32.30
35;6;64.51
35;8;10.44
35;10;90.93
35;16;73.16
35;18;18.00
35;19;11.22
35;21;1.35
35;24;50.59
35;28;1.28
35;31;3.82
35;32;49.02
35;2;6.64
35;4;97.03
35;11;55.37
35;12;76.87
35;14;84.18
35;26;64.33
35;27;12.84
35;38;78.31
35;41;3.23
35;45;79.93
35;46;67.17
35;48;20.54
35;53;85.90
35;54;8.00
35;55;55.45
35;58;86.79
35;59;1.36
35;60;96.95
35;63;94.37
