source;target;label
111;370;1.58
111;38;8.63
112;106;9.50
112;175;10.72
113;76;10.89
113;427;14.53
113;114;19.65
114;113;19.65
115;307;6.32
115;496;3.01
115;58;7.14
115;289;13.98
116;4;18.01
117;474;4.24
117;33;13.16
117;46;22.04
118;327;3.38
118;183;17.03
119;164;13.76
119;252;10.72
120;361;8.80
121;52;6.69
121;209;6.66
121;247;7.41
121;70;11.39
122;215;12.08
123;463;7.36
123;48;4.59
123;326;13.53
124;109;13.86
125;434;5.54
125;182;6.81
126;290;3.47
126;85;2.62
126;235;13.94
127;48;7.96
128;65;6.55
129;133;14.99
129;300;14.20
130;476;11.07
131;266;12.63
131;60;14.96
132;206;6.23
132;243;6.86
133;265;10.67
133;334;4.61
133;129;14.99
134;270;4.66
134;21;27.75
135;273;2.95
135;5;13.26
135;268;17.28
136;256;12.48
136;424;9.84
137;243;11.94
138;338;3.72
139;351;8.19
139;281;8.69
140;461;19.38
140;460;2.55
140;498;5.06
141;325;9.50
141;490;3.08
142;490;13.12
142;106;9.20
143;334;23.84
144;469;16.17
144;311;7.49
144;13;10.59
144;4;17.80
145;333;31.24
145;380;3.65
146;467;13.83
147;491;16.04
147;20;11.03
148;461;7.94
148;86;21.04
149;401;17.62
149;371;11.08
150;390;4.78
150;313;6.47
151;294;7.24
151;40;2.40
151;297;7.48
152;480;1.74
152;492;7.86
152;374;17.73
153;456;2.06
153;11;8.87
154;323;19.58
154;481;12.83
154;199;16.32
155;401;13.43
156;256;10.85
156;16;5.78
156;177;14.40
157;326;14.09
158;461;25.83
159;283;3.17
159;383;4.35
159;198;6.76
160;436;10.66
161;70;12.05
162;285;2.85
162;59;9.09
162;304;10.31
163;434;12.25
163;485;11.58
164;463;3.58
164;208;9.01
164;119;13.76
164;241;15.43
165;102;7.44
165;39;16.20
166;77;13.59
166;263;17.50
167;406;9.12
167;408;3.37
167;459;14.17
168;1;13.71
168;308;1.63
168;232;6.10
169;280;6.11
170;194;16.75
171;393;12.32
172;349;13.51
173;414;10.53
174;485;8.41
174;216;4.62
174;62;21.96
175;112;10.72
175;291;4.65
175;188;19.88
176;285;9.60
176;221;1.28
176;15;3.55
176;49;9.11
177;156;14.40
178;181;8.05
179;373;6.00
179;35;3.61
179;309;6.41
179;242;8.95
180;104;29.15
181;355;4.14
181;91;7.69
181;178;8.05
182;125;6.81
183;118;17.03
183;228;11.76
184;227;4.93
185;460;16.73
185;81;7.22
186;212;8.07
187;425;11.66
188;175;19.88
188;14;32.05
189;257;9.92
189;254;7.73
190;196;3.93
191;26;5.25
191;406;2.86
192;410;27.13
192;90;23.29
193;470;4.90
194;58;6.72
194;170;16.75
195;300;15.49
195;391;42.50
196;245;12.85
196;246;3.20
196;190;3.93
197;204;12.64
197;213;11.99
198;159;6.76
199;154;16.32
200;444;13.09
201;49;5.61
202;441;16.75
203;486;5.80
203;292;8.95
203;104;20.36
204;498;10.23
204;197;12.64
205;53;15.36
206;466;8.56
206;132;6.23
206;10;17.99
207;239;2.14
207;385;8.64
208;164;9.01
209;121;6.66
209;24;4.62
210;489;27.46
211;413;34.98
212;477;12.16
212;186;8.07
212;50;8.38
213;197;11.99
214;322;3.67
215;378;9.88
215;53;1.45
215;217;2.49
215;467;7.36
215;122;12.08
215;8;16.66
216;174;4.62
216;356;1.57
216;332;11.50
216;264;16.43
217;215;2.49
217;328;1.14
218;344;15.60
218;461;1.21
219;108;5.23
219;250;2.60
219;310;7.71
220;1;1.16
221;176;1.28
221;65;7.15
221;52;7.16
222;383;5.33
223;428;1.47
223;240;6.95
223;9;10.73
223;327;15.67
224;92;61.77
225;361;6.29
226;1;2.36
227;69;4.09
227;184;4.93
228;183;11.76
229;399;12.59
229;103;17.75
230;239;18.43
231;447;33.28
232;168;6.10
232;279;7.07
232;271;20.30
233;303;9.26
233;398;10.58
234;273;7.55
234;386;11.64
235;126;13.94
235;388;8.63
236;280;6.74
236;339;2.61
236;285;11.75
236;74;12.76
237;349;19.69
238;438;7.35
238;267;4.93
239;422;6.78
239;207;2.14
239;346;6.65
239;489;11.57
239;230;18.43
240;223;6.95
241;164;15.43
242;179;8.95
243;132;6.86
243;137;11.94
244;345;6.95
245;5;10.09
245;196;12.85
246;196;3.20
247;121;7.41
247;439;6.11
248;289;15.89
248;72;6.92
249;481;29.22
250;219;2.60
251;25;28.42
252;119;10.72
252;87;8.61
253;455;18.92
254;189;7.73
255;103;21.90
255;451;12.65
256;497;12.27
256;156;10.85
256;367;11.66
256;136;12.48
257;422;16.21
257;189;9.92
258;1;2.69
258;357;3.74
259;303;4.00
260;360;26.61
261;383;14.80
262;428;15.91
262;390;5.77
262;381;6.53
262;396;24.41
263;166;17.50
263;448;14.53
264;216;16.43
264;6;2.85
265;490;3.86
265;133;10.67
266;4;6.25
266;131;12.63
267;238;4.93
267;342;12.98
268;135;17.28
269;407;13.97
270;303;5.20
270;134;4.66
271;232;20.30
272;65;7.50
272;323;9.64
273;290;1.35
273;135;2.95
273;234;7.55
274;12;12.77
274;443;10.78
275;489;27.24
276;445;1.65
276;378;3.71
277;437;4.64
277;377;8.83
278;443;9.70
279;232;7.07
280;495;11.73
280;169;6.11
280;236;6.74
281;139;8.69
282;335;7.73
282;80;10.89
282;287;12.26
282;382;17.97
283;307;5.12
283;159;3.17
284;74;4.23
284;307;1.55
284;414;7.28
285;236;11.75
285;162;2.85
285;176;9.60
286;374;8.70
287;282;12.26
287;26;11.18
287;347;26.85
288;73;2.97
288;410;4.34
288;34;18.54
289;115;13.98
289;248;15.89
290;80;5.61
290;273;1.35
290;126;3.47
291;175;4.65
291;23;4.38
291;457;4.81
292;203;8.95
292;43;3.54
293;407;8.54
293;432;10.20
294;343;6.92
294;151;7.24
295;354;5.20
296;386;9.95
296;493;5.42
296;67;7.45
297;151;7.48
297;402;2.74
298;417;7.59
299;76;6.87
300;129;14.20
300;499;15.40
300;195;15.49
301;315;15.53
302;443;1.74
303;91;1.23
303;482;3.65
303;259;4.00
303;270;5.20
303;233;9.26
304;162;10.31
305;93;25.07
306;420;9.71
306;438;5.72
307;284;1.55
307;283;5.12
307;115;6.32
307;343;10.92
308;168;1.63
308;428;13.18
309;179;6.41
309;478;6.25
310;219;7.71
310;101;3.70
310;420;5.29
311;144;7.49
311;433;7.72
312;317;34.93
313;150;6.47
313;51;2.77
314;28;9.36
314;17;19.78
315;105;46.54
315;301;15.53
316;394;7.33
317;431;7.08
317;312;34.93
318;482;6.56
319;31;21.85
320;72;9.28
321;480;25.67
322;66;8.73
322;214;3.67
322;419;10.76
323;272;9.64
323;54;4.25
323;154;19.58
323;491;35.04
324;87;14.77
325;58;7.25
325;141;9.50
326;123;13.53
326;157;14.09
327;223;15.67
327;118;3.38
328;217;1.14
329;482;7.94
330;351;1.29
330;366;17.41
331;365;6.46
331;369;3.57
332;216;11.50
332;495;6.34
333;349;5.03
333;364;22.95
333;145;31.24
334;133;4.61
334;336;11.10
334;143;23.84
335;0;19.42
335;282;7.73
336;334;11.10
336;79;4.86
336;483;25.63
337;407;11.62
338;368;8.00
338;138;3.72
338;454;6.83
339;236;2.61
340;381;2.71
341;103;11.86
341;372;14.57
342;267;12.98
343;307;10.92
343;294;6.92
343;445;7.52
343;389;10.25
344;88;6.32
344;436;3.58
344;218;15.60
344;64;16.48
345;355;8.84
345;244;6.95
346;239;6.65
346;434;6.67
347;287;26.85
348;75;4.15
348;349;23.37
349;348;23.37
349;333;5.03
349;172;13.51
349;237;19.69
350;63;16.73
351;69;1.65
351;468;1.08
351;330;1.29
351;88;2.77
351;139;8.19
352;465;3.67
353;86;23.69
354;463;7.89
354;426;3.31
354;295;5.20
354;98;7.21
355;101;1.71
355;397;3.53
355;181;4.14
355;345;8.84
356;216;1.57
356;405;15.82
357;258;3.74
358;495;16.27
358;471;10.78
359;366;12.24
360;99;8.99
360;260;26.61
361;371;10.43
361;225;6.29
361;69;6.44
361;120;8.80
362;430;10.14
362;379;10.28
363;495;21.68
364;333;22.95
365;410;8.07
365;404;3.22
365;494;4.07
365;331;6.46
366;330;17.41
366;359;12.24
367;256;11.66
368;431;6.20
368;338;8.00
369;331;3.57
370;111;1.58
370;430;7.78
370;429;26.06
371;149;11.08
371;361;10.43
372;341;14.57
372;25;20.55
372;484;28.23
373;11;3.88
373;179;6.00
374;152;17.73
374;286;8.70
375;36;9.26
375;387;4.06
376;72;1.15
377;277;8.83
377;425;11.23
378;276;3.71
378;215;9.88
379;362;10.28
380;145;3.65
381;262;6.53
381;340;2.71
382;282;17.97
383;159;4.35
383;222;5.33
383;261;14.80
383;392;20.45
384;401;13.38
385;207;8.64
385;470;3.90
386;234;11.64
386;296;9.95
387;375;4.06
387;1;1.18
388;235;8.63
389;343;10.25
390;262;5.77
390;22;3.13
390;150;4.78
391;195;42.50
392;383;20.45
393;100;11.98
393;61;1.75
393;42;4.91
393;97;11.06
393;476;11.33
393;171;12.32
394;104;18.80
394;316;7.33
395;498;5.09
396;262;24.41
397;355;3.53
398;233;10.58
399;13;5.44
399;107;6.85
399;229;12.59
400;56;9.57
401;107;3.36
401;453;8.64
401;384;13.38
401;155;13.43
401;149;17.62
402;297;2.74
403;476;8.06
403;30;7.76
404;365;3.22
404;422;12.59
405;356;15.82
406;191;2.86
406;167;9.12
406;487;16.60
407;55;8.30
407;293;8.54
407;337;11.62
407;269;13.97
408;167;3.37
408;412;14.14
409;495;13.17
410;288;4.34
410;472;1.87
410;365;8.07
410;111;12.76
410;192;27.13
411;490;2.38
411;94;4.83
412;408;14.14
412;479;2.19
413;19;15.80
413;211;34.98
414;284;7.28
414;173;10.53
415;60;14.58
415;418;9.85
416;106;1.92
417;68;12.56
417;298;7.59
417;18;15.80
418;415;9.85
419;322;10.76
419;469;13.18
420;310;5.29
420;306;9.71
421;45;29.54
422;404;12.59
422;239;6.78
422;257;16.21
423;41;13.31
424;136;9.84
425;377;11.23
425;187;11.66
426;354;3.31
427;113;14.53
428;308;13.18
428;223;1.47
428;262;15.91
429;370;26.06
430;370;7.78
430;362;10.14
431;2;5.09
431;462;1.04
431;368;6.20
431;317;7.08
432;293;10.20
432;435;10.64
433;311;7.72
434;346;6.67
434;125;5.54
434;163;12.25
435;432;10.64
435;28;11.23
436;344;3.58
436;160;10.66
437;485;5.64
437;277;4.64
438;306;5.72
438;238;7.35
439;247;6.11
440;80;10.41
441;494;7.22
441;202;16.75
442;11;4.47
443;274;10.78
443;302;1.74
443;278;9.70
444;99;4.00
444;200;13.09
445;343;7.52
445;276;1.65
446;471;13.51
447;102;2.39
447;231;33.28
448;263;14.53
448;68;9.57
449;42;11.11
450;56;13.83
451;255;12.65
452;68;23.05
453;401;8.64
453;465;11.75
454;338;6.83
454;45;12.64
455;86;21.19
455;96;7.00
455;253;18.92
456;80;7.41
456;153;2.06
456;12;8.43
456;47;9.85
457;291;4.81
457;36;7.86
458;496;15.10
459;167;14.17
460;140;2.55
460;185;16.73
461;218;1.21
461;148;7.94
461;140;19.38
461;158;25.83
462;431;1.04
462;497;11.09
463;490;9.20
463;164;3.58
463;123;7.36
463;354;7.89
464;85;1.11
465;453;11.75
465;352;3.67
466;12;7.08
466;206;8.56
466;77;15.68
467;215;7.36
467;3;7.63
467;146;13.83
468;351;1.08
469;419;13.18
469;144;16.17
470;385;3.90
470;193;4.90
471;358;10.78
471;446;13.51
472;410;1.87
472;31;16.96
473;494;5.14
473;75;9.42
474;24;20.69
474;117;4.24
475;38;1.30
476;393;11.33
476;403;8.06
476;130;11.07
477;3;4.57
477;212;12.16
478;309;6.25
479;412;2.19
480;13;8.89
480;152;1.74
480;321;25.67
481;154;12.83
481;249;29.22
481;19;32.05
482;303;3.65
482;318;6.56
482;329;7.94
483;336;25.63
484;372;28.23
485;163;11.58
485;437;5.64
485;174;8.41
486;498;8.39
486;203;5.80
487;406;16.60
488;31;11.99
489;239;11.57
489;275;27.24
489;210;27.46
490;141;3.08
490;411;2.38
490;265;3.86
490;463;9.20
490;142;13.12
491;323;35.04
491;147;16.04
492;152;7.86
493;296;5.42
493;108;3.02
494;365;4.07
494;473;5.14
494;441;7.22
495;332;6.34
495;27;8.59
495;280;11.73
495;409;13.17
495;358;16.27
495;363;21.68
496;115;3.01
496;458;15.10
497;462;11.09
497;256;12.27
498;140;5.06
498;395;5.09
498;486;8.39
498;204;10.23
499;300;15.40
