source;target;label
26;99;23.27
27;52;38.36
27;74;94.03
27;78;64.97
27;18;66.16
27;49;51.50
27;57;30.65
27;80;1.98
28;22;93.73
28;25;33.32
28;29;51.71
28;54;70.68
28;49;70.97
29;91;82.47
29;80;40.06
29;1;58.74
29;9;89.10
29;32;98.33
29;57;19.78
29;28;51.71
29;72;84.63
30;83;73.95
30;10;2.44
31;61;36.23
31;47;28.42
32;61;43.53
32;87;27.98
32;88;22.85
32;29;98.33
32;0;72.78
32;75;24.89
32;21;26.39
33;86;14.93
35;58;19.45
35;70;73.69
35;11;52.18
35;82;84.03
36;24;43.21
36;59;1.84
37;38;100.26
37;55;59.75
37;25;34.31
37;12;13.26
37;9;54.94
37;73;28.08
37;80;53.60
37;74;83.62
38;37;100.26
38;47;57.68
38;79;100.35
38;59;8.90
38;67;77.35
38;57;28.86
38;15;31.07
39;24;21.15
39;17;51.37
39;56;16.90
39;14;7.86
40;79;36.16
40;44;28.32
40;84;49.56
40;94;29.01
40;41;97.10
41;67;30.26
41;40;97.10
41;11;96.18
42;0;34.19
42;15;68.94
43;1;76.62
43;7;28.37
43;54;19.26
43;23;20.91
44;40;28.32
44;16;64.38
44;98;22.46
44;0;34.97
44;6;54.48
44;75;22.00
45;59;11.53
45;5;93.73
46;53;19.93
46;49;39.16
46;80;39.24
46;79;98.15
46;73;85.87
46;61;30.83
47;54;45.38
47;38;57.68
47;10;24.18
47;90;43.21
47;73;70.37
47;94;45.20
47;97;37.52
47;31;28.42
48;65;23.56
48;4;25.80
48;73;63.30
48;66;101.00
49;57;54.59
49;12;97.67
49;46;39.16
49;95;31.75
49;99;22.10
49;27;51.50
49;91;29.46
49;28;70.97
49;76;90.78
49;70;32.42
50;24;41.87
50;12;38.82
50;78;27.34
51;52;47.57
51;13;23.35
51;5;86.88
51;99;50.75
52;12;37.46
52;27;38.36
52;13;82.89
52;51;47.57
52;57;10.45
52;15;20.30
52;17;11.05
53;4;37.52
53;88;63.95
53;6;67.84
53;9;37.68
53;46;19.93
53;15;91.48
53;61;80.71
53;22;57.98
54;47;45.38
54;79;13.83
54;28;70.68
54;59;10.70
54;43;19.26
55;82;58.90
55;37;59.75
56;79;71.36
56;64;62.33
56;39;16.90
56;59;58.59
57;49;54.59
57;1;57.95
57;29;19.78
57;6;46.55
57;27;30.65
57;38;28.86
57;71;77.38
57;52;10.45
58;9;68.84
58;71;93.92
58;21;95.39
58;35;19.45
58;68;7.62
58;91;54.65
58;16;99.09
58;11;91.72
58;70;90.67
58;12;19.45
59;83;46.13
59;9;28.19
59;75;17.02
59;45;11.53
59;38;8.90
59;36;1.84
59;93;56.39
59;62;80.99
59;54;10.70
59;3;28.82
59;56;58.59
60;99;2.25
61;32;43.53
61;53;80.71
61;46;30.83
61;31;36.23
62;99;4.28
62;16;33.67
62;85;96.64
62;78;41.46
62;91;94.68
62;0;88.96
62;59;80.99
62;19;47.82
63;25;17.17
63;1;95.77
64;56;62.33
64;66;97.02
64;91;38.40
64;26;80.77
64;80;62.25
64;10;16.85
65;26;7.83
65;48;23.56
65;25;29.61
65;12;3.88
65;83;36.82
65;84;35.57
65;0;20.22
65;21;2.07
66;18;57.71
66;64;97.02
66;96;33.52
66;2;94.44
66;82;68.41
66;48;101.00
67;2;42.43
67;8;6.80
67;41;30.26
67;87;12.49
67;68;89.25
67;38;77.35
68;95;34.82
68;58;7.62
68;69;88.89
68;67;89.25
68;23;61.29
68;90;34.96
69;3;2.06
69;85;98.87
69;68;88.89
70;0;47.93
70;95;9.45
70;87;91.98
70;35;73.69
70;79;22.03
70;58;90.67
70;77;66.71
70;49;32.42
71;58;93.92
71;4;70.12
71;89;15.10
71;57;77.38
71;18;30.03
72;15;76.58
72;12;24.20
72;29;84.63
73;46;85.87
73;47;70.37
73;48;63.30
73;37;28.08
74;87;17.62
74;97;42.74
74;22;80.53
74;27;94.03
74;37;83.62
75;91;19.30
75;59;17.02
75;32;24.89
75;44;22.00
75;98;30.10
75;0;31.12
75;92;74.02
76;49;90.78
77;21;12.69
77;95;66.12
77;9;39.06
77;11;66.00
77;70;66.71
78;27;64.97
78;62;41.46
78;1;92.50
78;90;62.33
78;50;27.34
79;56;71.36
79;40;36.16
79;46;98.15
79;38;100.35
79;15;36.49
79;54;13.83
79;70;22.03
79;96;73.27
79;1;51.57
79;17;45.86
80;21;79.25
80;29;40.06
80;46;39.24
80;95;42.69
80;64;62.25
80;27;1.98
80;37;53.60
81;0;46.33
81;20;37.40
82;55;58.90
82;83;82.38
82;17;8.19
82;16;63.84
82;66;68.41
82;14;61.83
82;35;84.03
83;59;46.13
83;5;81.12
83;30;73.95
83;82;82.38
83;65;36.82
83;8;87.23
83;24;63.77
83;85;31.87
83;10;66.00
83;4;47.65
84;40;49.56
84;65;35.57
84;13;42.48
85;0;63.87
85;62;96.64
85;69;98.87
85;83;31.87
86;1;59.80
86;33;14.93
87;74;17.62
87;32;27.98
87;7;2.71
87;70;91.98
87;67;12.49
88;53;63.95
88;32;22.85
88;19;94.36
88;17;31.44
89;71;15.10
90;8;59.78
90;47;43.21
90;78;62.33
90;68;34.96
91;29;82.47
91;75;19.30
91;18;57.60
91;26;72.53
91;64;38.40
91;62;94.68
91;58;54.65
91;49;29.46
92;75;74.02
93;19;63.25
93;59;56.39
94;97;10.34
94;7;93.46
94;40;29.01
94;47;45.20
94;0;78.40
95;68;34.82
95;70;9.45
95;77;66.12
95;80;42.69
95;49;31.75
95;1;71.84
96;66;33.52
96;79;73.27
97;74;42.74
97;94;10.34
97;20;61.01
97;47;37.52
98;44;22.46
98;25;80.82
98;75;30.10
99;62;4.28
99;6;26.12
99;20;26.19
99;3;75.17
99;60;2.25
99;10;77.42
99;2;21.36
99;49;22.10
99;51;50.75
99;26;23.27
