source;target;label
130;150;1.64
131;361;3.29
132;105;2.45
133;422;5.34
133;349;2.58
134;404;3.47
134;180;3.46
134;92;2.95
134;73;2.16
135;14;3.23
136;168;2.13
137;85;2.60
137;292;1.29
138;361;2.26
138;191;1.60
138;299;1.52
138;201;1.18
139;432;3.17
139;386;1.26
140;245;1.99
140;320;1.57
141;352;1.30
142;125;2.20
142;433;1.79
143;480;2.60
143;115;1.61
144;416;3.18
144;348;2.82
144;350;1.52
145;100;1.64
146;479;2.63
147;190;3.05
148;411;1.95
149;317;2.67
149;176;1.80
150;156;2.18
150;15;2.06
150;417;1.85
150;130;1.64
151;475;2.37
151;389;1.71
151;371;1.01
152;356;7.67
153;323;1.08
154;8;5.25
154;273;3.11
155;297;3.30
156;150;2.18
157;336;3.03
157;95;1.15
158;103;3.28
158;237;2.42
158;166;1.68
159;414;3.38
160;201;1.13
161;206;5.64
161;379;4.58
162;47;1.14
163;364;3.85
164;258;6.29
164;282;1.36
165;257;2.87
166;470;3.31
166;158;1.68
166;438;1.16
167;105;3.23
167;408;2.93
168;33;3.24
168;359;2.25
168;136;2.13
169;303;2.97
169;294;1.11
170;212;2.39
170;296;2.09
170;230;1.57
171;202;3.11
171;467;1.66
172;374;2.17
173;64;3.00
173;234;2.27
174;272;3.11
175;471;1.38
175;209;1.17
176;373;2.12
176;149;1.80
177;302;4.67
177;314;1.86
177;125;1.43
178;264;3.66
179;383;2.92
179;252;2.54
179;301;1.50
180;134;3.46
180;427;1.92
181;65;1.94
181;456;1.73
182;227;2.52
182;125;1.34
183;234;4.73
183;477;1.11
184;104;1.81
184;91;1.32
185;9;3.59
185;208;2.80
186;407;2.42
186;15;1.89
186;433;1.05
187;267;3.76
188;452;1.84
188;449;1.77
189;128;5.33
189;190;2.39
189;115;1.41
190;147;3.05
190;189;2.39
191;58;1.99
191;138;1.60
192;43;5.01
192;91;2.14
192;401;1.76
193;438;2.87
193;499;1.78
194;77;3.37
194;313;2.50
195;325;2.67
195;232;1.11
196;380;3.23
197;397;2.18
198;320;2.13
198;62;2.01
198;199;1.25
198;476;1.11
199;462;2.89
199;437;2.00
199;98;1.55
199;413;1.52
199;198;1.25
200;353;3.09
201;295;1.49
201;479;1.34
201;138;1.18
201;160;1.13
202;171;3.11
202;280;2.73
203;70;4.16
203;441;3.92
204;493;1.31
204;479;1.00
205;424;1.64
205;91;1.41
206;161;5.64
207;423;1.49
207;370;1.35
208;185;2.80
209;175;1.17
210;385;2.72
210;319;2.23
211;437;2.21
211;219;1.54
211;497;1.22
212;315;3.08
212;170;2.39
212;447;1.79
212;88;1.12
213;380;2.51
213;41;1.50
214;34;3.23
215;264;2.27
216;440;2.03
217;238;3.60
217;391;1.91
218;331;1.92
218;446;1.76
219;211;1.54
220;472;1.16
221;460;4.27
222;346;4.41
223;357;3.74
224;279;3.25
224;393;2.58
224;90;1.89
224;232;1.21
225;431;3.13
226;446;1.18
227;347;2.83
227;182;2.52
227;233;2.14
228;355;2.48
229;37;2.14
229;39;1.80
229;273;1.13
230;170;1.57
231;123;2.83
232;224;1.21
232;195;1.11
233;239;2.67
233;227;2.14
234;183;4.73
234;421;2.62
234;173;2.27
235;119;2.41
235;291;2.33
236;22;3.19
236;267;2.32
237;110;4.80
237;158;2.42
237;423;1.83
238;217;3.60
238;279;1.70
239;233;2.67
240;372;2.49
240;451;2.18
240;122;1.87
241;244;3.06
241;277;2.64
241;38;1.52
241;293;1.17
242;77;4.10
243;252;5.15
244;241;3.06
245;300;2.52
245;140;1.99
246;248;3.77
246;423;2.14
247;434;3.05
247;351;1.02
248;246;3.77
248;329;3.48
249;304;2.99
249;411;2.81
249;445;2.03
249;369;1.73
249;346;1.60
249;293;1.45
250;437;1.17
250;343;1.16
251;304;1.77
252;243;5.15
252;179;2.54
253;317;2.30
254;108;3.80
254;318;3.35
254;263;1.69
255;18;2.78
255;494;1.45
256;115;1.89
257;165;2.87
257;319;2.22
257;397;2.08
258;164;6.29
259;465;7.91
260;413;1.64
261;264;1.86
262;364;2.21
262;89;1.18
263;27;1.84
263;254;1.69
264;178;3.66
264;460;2.41
264;215;2.27
264;261;1.86
264;359;1.31
265;337;3.96
265;343;3.31
266;464;3.99
267;187;3.76
267;236;2.32
268;111;3.28
268;55;2.56
269;122;1.91
270;97;4.54
271;334;2.25
271;301;1.37
272;174;3.11
272;281;2.86
272;306;1.95
272;99;1.33
273;297;3.95
273;154;3.11
273;229;1.13
274;340;3.59
275;126;2.16
276;381;4.87
277;241;2.64
278;120;4.31
278;85;2.06
279;224;3.25
279;238;1.70
280;202;2.73
280;67;1.71
280;47;1.29
281;272;2.86
281;113;2.40
282;293;1.94
282;164;1.36
283;13;3.91
284;447;2.15
284;121;1.23
285;101;1.77
285;379;1.22
286;330;2.54
286;129;1.63
286;64;1.46
287;350;4.68
288;447;3.34
289;381;1.62
289;334;1.28
290;345;1.65
291;13;2.34
291;235;2.33
292;112;1.62
292;137;1.29
293;61;2.14
293;282;1.94
293;249;1.45
293;241;1.17
294;25;2.17
294;169;1.11
295;358;2.40
295;201;1.49
295;57;1.07
296;170;2.09
296;49;1.79
296;47;1.51
297;273;3.95
297;155;3.30
298;338;5.25
299;480;2.89
299;138;1.52
300;245;2.52
300;54;1.33
301;26;2.12
301;372;2.10
301;179;1.50
301;271;1.37
302;177;4.67
303;45;3.02
303;169;2.97
303;488;1.32
304;249;2.99
304;251;1.77
305;50;2.48
305;332;2.32
305;22;2.24
306;272;1.95
307;312;3.60
308;53;1.51
309;18;2.48
309;334;1.46
310;31;3.35
311;9;1.91
312;307;3.60
312;414;2.97
313;11;3.09
313;194;2.50
313;71;1.29
314;402;8.00
314;426;2.38
314;3;1.95
314;177;1.86
315;212;3.08
315;468;2.27
316;325;1.61
317;149;2.67
317;253;2.30
318;254;3.35
319;210;2.23
319;257;2.22
320;198;2.13
320;140;1.57
320;460;1.43
321;83;4.20
321;483;1.90
321;42;1.29
322;499;1.84
323;461;2.69
323;5;1.57
323;153;1.08
324;454;2.02
324;44;1.52
324;382;1.05
325;195;2.67
325;316;1.61
326;439;3.54
326;23;2.18
327;107;6.03
328;368;2.64
328;449;1.86
329;248;3.48
329;109;3.21
330;286;2.54
331;51;2.22
331;218;1.92
331;486;1.44
332;305;2.32
332;447;2.28
332;124;1.03
333;94;2.02
333;51;1.58
333;397;1.06
334;271;2.25
334;71;1.68
334;309;1.46
334;289;1.28
335;103;2.98
336;157;3.03
336;374;2.71
337;265;3.96
338;298;5.25
338;125;2.52
339;109;3.96
340;274;3.59
340;366;2.43
340;41;1.76
341;357;1.62
341;90;1.37
342;470;4.04
343;265;3.31
343;367;2.79
343;89;2.16
343;458;1.54
343;250;1.16
344;63;2.56
344;37;1.65
344;21;1.45
344;81;1.36
345;62;2.01
345;290;1.65
346;222;4.41
346;428;2.96
346;249;1.60
346;349;1.28
347;227;2.83
348;144;2.82
348;368;2.00
348;378;1.19
349;133;2.58
349;346;1.28
349;465;1.09
350;287;4.68
350;12;2.81
350;144;1.52
351;247;1.02
352;369;1.46
352;453;1.37
352;141;1.30
353;200;3.09
353;461;2.16
354;426;2.65
354;5;1.33
355;56;3.57
355;228;2.48
356;152;7.67
356;442;2.12
357;223;3.74
357;403;2.95
357;125;2.20
357;341;1.62
358;295;2.40
359;168;2.25
359;264;1.31
360;66;4.15
360;123;3.32
360;392;2.66
361;131;3.29
361;138;2.26
362;73;1.18
363;457;2.82
364;163;3.85
364;262;2.21
365;455;1.67
366;340;2.43
367;343;2.79
368;328;2.64
368;348;2.00
369;249;1.73
369;352;1.46
370;207;1.35
371;448;1.98
371;151;1.01
372;240;2.49
372;48;2.40
372;301;2.10
373;393;2.74
373;482;2.62
373;176;2.12
374;336;2.71
374;172;2.17
374;388;1.81
375;495;1.40
376;430;1.03
377;466;2.74
377;420;1.84
378;348;1.19
379;161;4.58
379;285;1.22
380;196;3.23
380;213;2.51
380;59;2.37
381;276;4.87
381;10;1.90
381;289;1.62
382;121;1.81
382;324;1.05
383;179;2.92
384;40;2.92
384;471;1.18
385;210;2.72
386;444;2.75
386;52;1.66
386;139;1.26
386;107;1.09
387;463;4.92
387;486;3.87
388;495;2.51
388;374;1.81
388;490;1.74
389;151;1.71
389;48;1.55
390;55;1.95
390;56;1.86
391;217;1.91
391;72;1.84
392;360;2.66
392;73;2.64
393;373;2.74
393;224;2.58
394;71;1.89
394;84;1.83
395;492;2.68
396;59;1.71
397;197;2.18
397;257;2.08
397;333;1.06
398;65;2.73
399;81;3.58
399;473;2.31
400;491;4.15
401;192;1.76
402;314;8.00
403;357;2.95
403;60;1.40
404;134;3.47
405;106;5.58
406;483;3.03
407;186;2.42
408;167;2.93
409;437;2.79
410;468;4.63
411;249;2.81
411;148;1.95
412;129;3.95
413;260;1.64
413;199;1.52
414;482;3.53
414;159;3.38
414;312;2.97
415;484;2.48
416;144;3.18
417;150;1.85
418;122;1.87
419;445;3.09
420;64;3.39
420;377;1.84
421;234;2.62
421;472;1.83
422;133;5.34
423;246;2.14
423;237;1.83
423;207;1.49
424;1;2.97
424;49;1.71
424;205;1.64
425;53;2.18
425;10;1.59
426;354;2.65
426;314;2.38
426;10;1.11
427;180;1.92
428;346;2.96
429;121;3.69
430;440;1.99
430;497;1.97
430;376;1.03
431;113;3.46
431;225;3.13
432;139;3.17
433;142;1.79
433;186;1.05
434;247;3.05
434;18;2.94
435;101;2.89
436;457;2.64
436;3;2.39
437;409;2.79
437;211;2.21
437;199;2.00
437;250;1.17
438;100;3.81
438;193;2.87
438;460;2.47
438;166;1.16
439;326;3.54
439;60;1.54
440;216;2.03
440;430;1.99
440;59;1.36
440;112;1.07
441;203;3.92
442;127;5.73
442;356;2.12
442;85;1.62
443;35;4.63
443;490;3.44
444;464;2.85
444;386;2.75
444;101;1.56
445;419;3.09
445;249;2.03
446;218;1.76
446;226;1.18
446;495;1.08
447;288;3.34
447;332;2.28
447;284;2.15
447;212;1.79
447;70;1.31
448;371;1.98
449;68;3.22
449;328;1.86
449;188;1.77
450;455;5.04
450;474;4.28
451;240;2.18
452;188;1.84
453;119;1.76
453;352;1.37
454;324;2.02
455;450;5.04
455;365;1.67
456;181;1.73
457;363;2.82
457;436;2.64
458;102;2.12
458;343;1.54
459;22;2.15
460;221;4.27
460;438;2.47
460;264;2.41
460;320;1.43
461;323;2.69
461;353;2.16
461;6;1.13
462;199;2.89
463;387;4.92
463;97;4.87
464;266;3.99
464;444;2.85
464;20;1.42
465;259;7.91
465;117;1.23
465;349;1.09
466;377;2.74
467;171;1.66
468;410;4.63
468;315;2.27
469;499;1.66
470;342;4.04
470;166;3.31
471;496;1.66
471;175;1.38
471;384;1.18
472;87;2.43
472;421;1.83
472;220;1.16
473;118;3.10
473;399;2.31
474;450;4.28
474;121;2.48
475;151;2.37
475;124;2.19
476;198;1.11
477;183;1.11
478;30;3.45
479;146;2.63
479;201;1.34
479;204;1.00
480;299;2.89
480;143;2.60
481;485;4.21
481;121;1.61
482;414;3.53
482;373;2.62
483;406;3.03
483;321;1.90
483;2;1.64
483;106;1.18
484;71;2.68
484;415;2.48
484;73;2.17
485;481;4.21
486;387;3.87
486;331;1.44
487;91;2.34
488;489;4.46
488;303;1.32
489;488;4.46
490;443;3.44
490;388;1.74
491;400;4.15
491;5;2.11
492;395;2.68
492;96;2.53
492;36;1.43
493;53;1.71
493;204;1.31
494;255;1.45
495;388;2.51
495;38;1.89
495;375;1.40
495;446;1.08
496;12;1.91
496;471;1.66
497;430;1.97
497;9;1.69
497;211;1.22
498;25;3.22
499;32;2.71
499;322;1.84
499;193;1.78
499;469;1.66
