source;target;label
25;16;39.11
25;17;75.53
25;18;17.80
25;21;84.84
25;22;29.89
25;23;2.38
25;24;3.07
25;27;47.01
25;31;12.75
25;32;89.05
25;47;62.26
26;13;97.60
26;16;46.78
26;17;58.68
26;24;83.33
26;30;40.83
26;31;22.86
26;32;63.61
26;33;37.56
26;35;46.38
26;40;2.31
26;45;37.74
26;61;14.87
27;12;62.15
27;19;55.66
27;20;24.30
27;21;96.93
27;25;47.01
27;28;91.66
27;32;16.46
27;33;32.69
27;36;83.99
27;37;63.98
27;44;84.85
27;45;14.77
28;14;10.20
28;15;69.07
28;20;63.73
28;24;29.95
28;27;91.66
28;30;53.44
28;32;96.67
28;33;28.82
28;34;79.62
28;37;80.07
28;38;18.85
28;39;72.20
29;17;32.17
29;30;47.78
29;31;5.18
29;33;75.02
29;35;14.04
29;36;85.57
29;37;4.64
29;40;89.98
29;43;29.85
29;45;4.43
29;54;81.51
29;55;88.56
30;19;5.55
30;22;66.23
30;23;6.08
30;26;40.83
30;28;53.44
30;29;47.78
30;35;86.73
30;37;46.04
30;38;90.90
30;41;79.29
30;46;76.93
30;68;30.64
31;12;68.09
31;15;90.81
31;21;13.37
31;25;12.75
31;26;22.86
31;29;5.18
31;32;89.08
31;39;76.61
31;48;84.19
31;51;31.56
31;68;41.27
31;72;67.05
32;9;9.71
32;25;89.05
32;26;63.61
32;27;16.46
32;28;96.67
32;31;89.08
32;36;97.81
32;37;40.38
32;40;6.05
32;45;21.54
32;46;80.35
32;57;3.89
33;21;13.64
33;22;38.48
33;26;37.56
33;27;32.69
33;28;28.82
33;29;75.02
33;36;38.19
33;37;17.95
33;38;76.76
33;40;46.46
33;43;16.17
33;57;66.16
34;14;25.68
34;16;87.56
34;28;79.62
34;38;25.11
34;39;39.98
34;40;5.97
34;46;21.09
34;48;91.81
34;51;46.74
34;55;18.37
34;86;28.37
34;89;8.19
35;20;30.88
35;21;63.56
35;24;39.30
35;26;46.38
35;29;14.04
35;30;86.73
35;36;40.40
35;38;3.65
35;40;72.01
35;45;29.34
35;49;5.27
35;72;54.26
36;16;79.42
36;19;87.77
36;21;32.33
36;24;68.22
36;27;83.99
36;29;85.57
36;32;97.81
36;33;38.19
36;35;40.40
36;38;83.81
36;40;70.96
36;51;24.26
37;24;95.14
37;27;63.98
37;28;80.07
37;29;4.64
37;30;46.04
37;32;40.38
37;33;17.95
37;42;54.11
37;52;29.97
37;54;5.58
37;55;92.83
37;58;21.22
38;20;71.19
38;23;1.23
38;24;73.61
38;28;18.85
38;30;90.90
38;33;76.76
38;34;25.11
38;35;3.65
38;36;83.81
38;39;12.37
38;45;15.45
38;46;37.61
39;13;5.26
39;14;66.44
39;21;81.95
39;23;41.09
39;28;72.20
39;31;76.61
39;34;39.98
39;38;12.37
39;42;39.32
39;45;8.75
39;48;6.42
39;66;76.15
40;23;16.53
40;26;2.31
40;29;89.98
40;32;6.05
40;33;46.46
40;34;5.97
40;35;72.01
40;36;70.96
40;41;63.75
40;48;29.11
40;54;84.07
40;55;27.29
41;13;79.40
41;14;44.57
41;19;66.68
41;20;4.76
41;30;79.29
41;40;63.75
41;44;17.03
41;45;84.14
41;47;81.85
41;52;70.55
41;67;60.38
41;70;45.29
42;18;92.53
42;19;74.77
42;37;54.11
42;39;39.32
42;44;9.06
42;45;57.09
42;48;38.73
42;49;26.22
42;50;56.31
42;51;95.18
42;55;49.04
42;75;30.29
43;1;84.39
43;29;29.85
43;33;16.17
43;45;55.38
43;46;68.24
43;49;74.20
43;50;89.90
43;51;41.38
43;54;95.48
43;73;58.25
43;78;70.18
44;16;65.13
44;21;99.89
44;22;55.39
44;27;84.85
44;41;17.03
44;42;9.06
44;45;5.95
44;46;11.19
44;47;72.52
44;58;21.54
44;60;62.01
44;69;22.26
45;22;49.57
45;26;37.74
45;27;14.77
45;29;4.43
45;32;21.54
45;35;29.34
45;38;15.45
45;39;8.75
45;41;84.14
45;42;57.09
45;43;55.38
45;44;5.95
46;18;71.67
46;30;76.93
46;32;80.35
46;34;21.09
46;38;37.61
46;43;68.24
46;44;11.19
46;47;36.79
46;52;43.41
46;54;63.04
46;56;100.60
46;65;14.82
47;18;99.39
47;25;62.26
47;41;81.85
47;44;72.52
47;46;36.79
47;49;65.23
47;55;32.73
47;56;81.85
47;58;99.42
47;61;59.53
47;71;64.57
47;76;70.48
48;31;84.19
48;34;91.81
48;39;6.42
48;40;29.11
48;42;38.73
48;49;38.58
48;50;76.71
48;52;45.08
48;54;96.75
48;55;31.21
48;67;31.68
48;85;39.30
49;20;96.49
49;35;5.27
49;42;26.22
49;43;74.20
49;47;65.23
49;48;38.58
49;50;31.54
49;51;38.90
49;52;78.16
49;66;52.69
49;67;41.34
49;68;18.12
50;24;67.23
50;42;56.31
50;43;89.90
50;48;76.71
50;49;31.54
50;51;78.27
50;52;49.57
50;54;57.55
50;58;76.52
50;60;12.11
50;62;65.18
50;77;41.91
51;31;31.56
51;34;46.74
51;36;24.26
51;42;95.18
51;43;41.38
51;49;38.90
51;50;78.27
51;57;96.28
51;59;74.90
51;64;95.52
51;66;52.73
51;84;47.80
52;15;27.87
52;37;29.97
52;41;70.55
52;46;43.41
52;48;45.08
52;49;78.16
52;50;49.57
52;54;77.73
52;56;87.42
52;59;55.70
52;64;37.71
52;68;2.00
53;54;79.66
53;55;77.20
53;56;96.74
53;58;57.46
53;59;65.30
53;60;68.19
53;61;14.91
53;62;58.90
53;64;55.41
53;65;32.31
53;71;74.14
53;74;67.57
54;29;81.51
54;37;5.58
54;40;84.07
54;43;95.48
54;46;63.04
54;48;96.75
54;50;57.55
54;52;77.73
54;53;79.66
54;59;24.37
54;60;73.21
54;74;12.02
55;29;88.56
55;34;18.37
55;37;92.83
55;40;27.29
55;42;49.04
55;47;32.73
55;48;31.21
55;53;77.20
55;56;40.22
55;58;8.74
55;60;32.87
55;75;73.83
56;46;100.60
56;47;81.85
56;52;87.42
56;53;96.74
56;55;40.22
56;57;90.42
56;59;12.77
56;60;25.34
56;61;75.05
56;63;95.05
56;67;46.47
56;71;18.30
57;32;3.89
57;33;66.16
57;51;96.28
57;56;90.42
57;59;1.28
57;60;72.02
57;61;84.74
57;65;78.94
57;66;18.75
57;75;14.71
57;91;90.19
57;92;79.47
58;37;21.22
58;44;21.54
58;47;99.42
58;50;76.52
58;53;57.46
58;55;8.74
58;63;54.47
58;65;92.78
58;69;85.89
58;76;53.38
58;99;32.80
59;51;74.90
59;52;55.70
59;53;65.30
59;54;24.37
59;56;12.77
59;57;1.28
59;60;19.94
59;62;99.66
59;63;3.36
59;75;22.18
59;76;44.84
60;44;62.01
60;50;12.11
60;53;68.19
60;54;73.21
60;55;32.87
60;56;25.34
60;57;72.02
60;59;19.94
60;61;26.83
60;63;88.86
60;64;54.75
60;72;42.90
61;26;14.87
61;47;59.53
61;53;14.91
61;56;75.05
61;57;84.74
61;60;26.83
61;64;74.36
61;65;62.47
61;69;29.81
61;75;74.16
61;77;56.26
62;50;65.18
62;53;58.90
62;59;99.66
62;64;82.33
62;65;2.42
62;66;25.06
62;67;7.25
62;71;100.76
62;73;87.73
62;74;70.47
62;85;69.96
62;92;17.82
63;56;95.05
63;58;54.47
63;59;3.36
63;60;88.86
63;65;83.27
63;67;76.37
63;68;89.29
63;70;93.37
63;75;22.27
63;78;13.40
63;81;16.93
63;85;30.86
64;6;34.62
64;51;95.52
64;52;37.71
64;53;55.41
64;60;54.75
64;61;74.36
64;62;82.33
64;69;23.32
64;74;66.59
64;76;88.86
64;83;81.78
64;91;94.51
65;46;14.82
65;53;32.31
65;57;78.94
65;58;92.78
65;61;62.47
65;62;2.42
65;63;83.27
65;67;7.92
65;68;89.15
65;72;71.23
65;73;83.20
65;86;44.44
66;39;76.15
66;49;52.69
66;51;52.73
66;57;18.75
66;62;25.06
66;67;54.59
66;68;11.52
66;70;36.77
66;73;67.39
66;75;6.10
66;81;53.65
66;88;53.98
67;41;60.38
67;48;31.68
67;49;41.34
67;56;46.47
67;62;7.25
67;63;76.37
67;65;7.92
67;66;54.59
67;75;5.24
67;80;15.72
67;81;24.41
67;94;62.07
68;30;30.64
68;31;41.27
68;49;18.12
68;52;2.00
68;63;89.29
68;65;89.15
68;66;11.52
68;69;27.21
68;70;30.50
68;72;10.73
68;76;50.20
68;93;52.79
69;44;22.26
69;58;85.89
69;61;29.81
69;64;23.32
69;68;27.21
69;70;78.57
69;71;82.17
69;72;26.50
69;75;97.60
69;78;76.61
69;84;87.72
70;41;45.29
70;63;93.37
70;66;36.77
70;68;30.50
70;69;78.57
70;72;42.87
70;75;26.19
70;78;43.14
70;79;23.39
70;80;49.61
70;83;88.37
71;47;64.57
71;53;74.14
71;56;18.30
71;62;100.76
71;69;82.17
71;72;97.25
71;80;43.55
71;81;99.84
71;85;87.22
71;96;88.55
71;98;80.93
72;31;67.05
72;35;54.26
72;60;42.90
72;65;71.23
72;68;10.73
72;69;26.50
72;70;42.87
72;71;97.25
72;74;23.02
72;75;64.13
72;76;61.13
72;94;47.46
73;17;47.93
73;43;58.25
73;62;87.73
73;65;83.20
73;66;67.39
73;74;26.26
73;75;89.12
73;78;1.19
73;83;11.51
73;84;62.09
73;98;13.05
74;53;67.57
74;54;12.02
74;62;70.47
74;64;66.59
74;72;23.02
74;73;26.26
74;75;56.56
74;76;85.82
74;77;22.63
74;79;72.41
74;85;44.40
75;42;30.29
75;55;73.83
75;57;14.71
75;59;22.18
75;61;74.16
75;63;22.27
75;66;6.10
75;67;5.24
75;69;97.60
75;70;26.19
75;72;64.13
75;73;89.12
75;74;56.56
76;47;70.48
76;58;53.38
76;59;44.84
76;64;88.86
76;68;50.20
76;72;61.13
76;74;85.82
76;77;14.58
76;78;80.95
76;81;37.33
76;82;83.04
76;83;18.55
77;50;41.91
77;61;56.26
77;74;22.63
77;76;14.58
77;78;3.03
77;79;58.32
77;80;93.53
77;82;42.36
77;85;95.86
77;87;98.69
77;88;17.00
78;43;70.18
78;63;13.40
78;69;76.61
78;70;43.14
78;73;1.19
78;76;80.95
78;77;3.03
78;79;49.58
78;82;41.10
78;83;35.85
78;85;85.19
78;88;28.09
79;70;23.39
79;74;72.41
79;77;58.32
79;78;49.58
79;84;86.99
79;87;77.02
79;88;63.00
79;89;100.74
79;91;36.42
79;94;62.80
79;97;54.50
80;67;15.72
80;70;49.61
80;71;43.55
80;77;93.53
80;81;84.29
80;83;73.70
80;85;25.31
80;87;26.74
80;89;3.73
80;96;18.73
80;99;26.77
81;63;16.93
81;66;53.65
81;67;24.41
81;71;99.84
81;76;37.33
81;80;84.29
81;82;59.19
81;85;48.12
81;89;83.45
81;93;29.29
82;17;69.88
82;76;83.04
82;77;42.36
82;78;41.10
82;81;59.19
82;83;71.23
82;84;49.35
82;85;32.73
82;86;36.61
82;89;14.41
83;64;81.78
83;70;88.37
83;73;11.51
83;76;18.55
83;78;35.85
83;80;73.70
83;82;71.23
83;86;75.75
83;87;19.32
83;90;4.76
83;95;42.40
83;96;58.73
84;51;47.80
84;69;87.72
84;73;62.09
84;79;86.99
84;82;49.35
84;85;70.90
84;86;40.19
84;91;86.97
85;48;39.30
85;62;69.96
85;63;30.86
85;71;87.22
85;74;44.40
85;77;95.86
85;78;85.19
85;80;25.31
85;81;48.12
85;82;32.73
85;84;70.90
86;34;28.37
86;65;44.44
86;82;36.61
86;83;75.75
86;84;40.19
86;88;12.70
86;89;56.27
86;90;90.88
86;92;75.52
86;96;65.74
87;77;98.69
87;79;77.02
87;80;26.74
87;83;19.32
87;91;46.99
87;93;89.10
87;94;22.99
87;95;92.00
87;96;21.31
88;66;53.98
88;77;17.00
88;78;28.09
88;79;63.00
88;86;12.70
88;90;22.71
88;91;18.70
88;92;25.21
88;97;27.77
88;98;96.02
89;34;8.19
89;79;100.74
89;80;3.73
89;81;83.45
89;82;14.41
89;86;56.27
89;90;7.68
89;92;37.36
89;95;37.41
90;83;4.76
90;86;90.88
90;88;22.71
90;89;7.68
90;91;91.09
90;93;34.91
90;94;86.45
90;98;65.53
90;99;55.41
91;57;90.19
91;64;94.51
91;79;36.42
91;84;86.97
91;87;46.99
91;88;18.70
91;90;91.09
91;94;81.09
91;95;73.04
92;57;79.47
92;62;17.82
92;86;75.52
92;88;25.21
92;89;37.36
92;93;36.56
92;95;23.10
92;97;68.71
93;68;52.79
93;81;29.29
93;87;89.10
93;90;34.91
93;92;36.56
93;94;96.30
93;97;99.08
94;67;62.07
94;72;47.46
94;79;62.80
94;87;22.99
94;90;86.45
94;91;81.09
94;93;96.30
94;97;23.30
95;83;42.40
95;87;92.00
95;89;37.41
95;91;73.04
95;92;23.10
95;96;58.67
96;71;88.55
96;80;18.73
96;83;58.73
96;86;65.74
96;87;21.31
96;95;58.67
96;98;67.53
96;99;71.75
97;79;54.50
97;88;27.77
97;92;68.71
97;93;99.08
97;94;23.30
97;99;41.36
98;71;80.93
98;73;13.05
98;88;96.02
98;90;65.53
98;96;67.53
99;58;32.80
99;80;26.77
99;90;55.41
99;96;71.75
99;97;41.36
