source;target;label
8;5;92.43
8;6;38.76
8;7;30.40
8;9;40.16
8;10;64.72
8;11;68.66
8;12;82.08
8;13;31.04
8;14;61.26
8;41;15.12
9;0;44.84
9;1;72.53
9;2;75.12
9;3;70.69
9;4;5.21
9;5;36.22
9;6;15.57
9;7;10.14
9;8;40.16
9;10;41.03
9;11;94.98
9;12;18.32
9;13;65.32
9;14;39.01
9;17;21.13
10;0;3.86
10;1;43.34
10;2;22.61
10;3;83.91
10;4;87.10
10;5;90.87
10;6;79.36
10;7;84.21
10;8;64.72
10;9;41.03
10;11;57.01
10;12;99.14
10;13;53.12
10;14;34.78
10;37;5.47
11;0;91.01
11;1;90.58
11;2;81.72
11;3;75.16
11;4;90.23
11;5;98.38
11;6;23.12
11;7;22.37
11;8;68.66
11;9;94.98
11;10;57.01
11;12;40.62
11;13;21.90
11;14;22.08
11;23;76.33
12;0;99.40
12;1;98.57
12;2;31.54
12;3;95.71
12;4;84.39
12;5;65.89
12;6;77.54
12;7;60.52
12;8;82.08
12;9;18.32
12;10;99.14
12;11;40.62
12;13;42.41
12;14;26.65
12;34;64.57
13;0;38.16
13;1;24.84
13;2;98.93
13;3;11.19
13;4;50.54
13;5;11.51
13;6;31.47
13;7;3.66
13;8;31.04
13;9;65.32
13;10;53.12
13;11;21.90
13;12;42.41
13;14;40.75
13;17;2.07
14;0;67.27
14;1;94.44
14;2;12.87
14;3;77.68
14;4;95.51
14;5;42.10
14;6;17.94
14;7;48.54
14;8;61.26
14;9;39.01
14;10;34.78
14;11;22.08
14;12;26.65
14;13;40.75
14;25;76.93
15;16;28.23
15;17;80.82
15;18;32.90
15;20;94.66
15;22;92.72
15;23;68.47
15;24;85.73
15;27;3.27
15;28;38.13
15;32;2.01
15;33;32.70
15;34;6.11
15;37;29.15
15;43;29.26
15;57;79.16
16;1;1.18
16;2;3.74
16;15;28.23
16;17;81.89
16;18;49.38
16;19;100.07
16;22;65.89
16;23;34.10
16;24;42.14
16;27;20.64
16;28;59.76
16;29;5.74
16;35;8.48
16;53;26.67
16;59;8.68
17;0;98.42
17;6;51.30
17;9;21.13
17;13;2.07
17;15;80.82
17;16;81.89
17;18;11.44
17;19;97.80
17;20;53.42
17;22;53.64
17;23;44.64
17;31;2.07
17;35;56.69
17;53;49.56
17;87;89.36
18;15;32.90
18;16;49.38
18;17;11.44
18;19;30.84
18;20;30.96
18;21;45.17
18;22;3.03
18;23;100.72
18;24;78.03
18;26;11.96
18;27;40.04
18;29;20.60
18;33;3.19
18;39;92.20
18;41;53.71
19;3;31.70
19;16;100.07
19;17;97.80
19;18;30.84
19;20;91.82
19;21;54.08
19;22;57.04
19;24;48.74
19;25;71.05
19;29;72.42
19;31;27.00
19;32;55.93
19;34;62.80
19;38;98.31
19;46;9.13
20;15;94.66
20;17;53.42
20;18;30.96
20;19;91.82
20;21;66.03
20;22;18.74
20;23;52.79
20;27;48.12
20;31;90.86
20;35;20.88
20;39;25.38
20;41;71.46
20;46;16.11
20;65;17.36
20;85;10.40
21;4;15.24
21;18;45.17
21;19;54.08
21;20;66.03
21;25;33.16
21;26;72.77
21;27;60.94
21;28;68.24
21;31;24.74
21;36;81.64
21;39;72.86
21;40;36.01
21;47;27.52
21;64;19.07
21;69;17.62
22;7;21.90
22;15;92.72
22;16;65.89
22;17;53.64
22;18;3.03
22;19;57.04
22;20;18.74
22;24;75.69
22;25;26.12
22;26;11.04
22;30;27.92
22;31;27.33
22;39;89.25
22;44;87.43
22;47;63.10
23;11;76.33
23;15;68.47
23;16;34.10
23;17;44.64
23;18;100.72
23;20;52.79
23;28;29.87
23;29;51.22
23;33;18.72
23;36;19.56
23;37;82.78
23;38;95.09
23;40;13.15
23;44;36.77
23;46;48.03
24;15;85.73
24;16;42.14
24;18;78.03
24;19;48.74
24;22;75.69
24;25;46.68
24;26;74.16
24;27;58.82
24;28;33.71
24;32;37.73
24;33;5.02
24;41;18.27
24;43;58.22
24;44;85.86
24;46;100.35
25;5;66.05
25;14;76.93
25;19;71.05
25;21;33.16
25;22;26.12
25;24;46.68
25;26;6.15
25;28;67.07
25;29;69.35
25;40;82.87
25;41;80.14
25;43;63.13
25;49;45.33
25;60;27.49
25;61;41.63
26;18;11.96
26;21;72.77
26;22;11.04
26;24;74.16
26;25;6.15
26;27;15.40
26;29;71.66
26;33;65.00
26;34;81.37
26;35;31.74
26;37;44.61
26;38;72.46
26;41;53.53
26;102;16.16
26;107;57.28
27;15;3.27
27;16;20.64
27;18;40.04
27;20;48.12
27;21;60.94
27;24;58.82
27;26;15.40
27;29;38.71
27;35;88.27
27;38;83.08
27;40;16.84
27;45;39.90
27;58;94.25
27;64;67.32
27;108;32.80
28;15;38.13
28;16;59.76
28;21;68.24
28;23;29.87
28;24;33.71
28;25;67.07
28;30;72.04
28;33;33.93
28;34;51.63
28;36;2.90
28;40;65.56
28;42;77.38
28;43;31.19
28;47;78.41
28;54;50.17
29;16;5.74
29;18;20.60
29;19;72.42
29;23;51.22
29;25;69.35
29;26;71.66
29;27;38.71
29;30;52.61
29;31;48.81
29;32;86.59
29;33;47.60
29;34;14.80
29;36;63.42
29;41;24.22
29;43;44.31
30;22;27.92
30;28;72.04
30;29;52.61
30;31;50.41
30;32;59.96
30;34;13.42
30;35;36.58
30;37;17.46
30;38;69.08
30;39;28.44
30;48;46.67
30;53;98.49
30;58;41.37
30;61;60.60
30;70;79.80
31;17;2.07
31;19;27.00
31;20;90.86
31;21;24.74
31;22;27.33
31;29;48.81
31;30;50.41
31;32;8.91
31;38;12.97
31;43;87.33
31;50;29.43
31;58;60.26
31;67;6.65
31;82;50.83
31;93;40.76
32;15;2.01
32;19;55.93
32;24;37.73
32;29;86.59
32;30;59.96
32;31;8.91
32;33;25.18
32;36;35.74
32;37;32.20
32;40;11.04
32;41;88.77
32;51;17.06
32;61;27.43
32;65;39.34
32;70;100.03
33;15;32.70
33;18;3.19
33;23;18.72
33;24;5.02
33;26;65.00
33;28;33.93
33;29;47.60
33;32;25.18
33;34;53.25
33;35;93.36
33;38;38.02
33;39;55.70
33;40;15.20
33;55;33.43
33;95;83.57
34;12;64.57
34;15;6.11
34;19;62.80
34;26;81.37
34;28;51.63
34;29;14.80
34;30;13.42
34;33;53.25
34;35;59.29
34;38;40.64
34;41;36.17
34;45;15.52
34;47;98.21
34;48;66.38
34;78;62.12
35;16;8.48
35;17;56.69
35;20;20.88
35;26;31.74
35;27;88.27
35;30;36.58
35;33;93.36
35;34;59.29
35;36;88.47
35;37;73.08
35;40;28.49
35;46;99.34
35;50;44.73
35;55;95.12
35;58;97.38
36;21;81.64
36;23;19.56
36;28;2.90
36;29;63.42
36;32;35.74
36;35;88.47
36;39;71.78
36;41;2.83
36;48;39.89
36;49;62.68
36;54;90.37
36;64;50.45
36;65;8.51
36;68;46.79
36;89;82.00
37;10;5.47
37;15;29.15
37;23;82.78
37;26;44.61
37;30;17.46
37;32;32.20
37;35;73.08
37;41;89.66
37;42;1.21
37;45;5.16
37;46;18.47
37;51;6.95
37;52;52.32
37;54;66.61
37;72;94.29
38;19;98.31
38;23;95.09
38;26;72.46
38;27;83.08
38;30;69.08
38;31;12.97
38;33;38.02
38;34;40.64
38;39;30.78
38;41;10.55
38;43;77.42
38;44;69.76
38;51;95.42
38;57;74.08
38;60;39.35
39;18;92.20
39;20;25.38
39;21;72.86
39;22;89.25
39;30;28.44
39;33;55.70
39;36;71.78
39;38;30.78
39;40;4.51
39;43;51.56
39;45;5.82
39;53;73.64
39;60;55.02
39;68;51.04
39;78;61.29
40;21;36.01
40;23;13.15
40;25;82.87
40;27;16.84
40;28;65.56
40;32;11.04
40;33;15.20
40;35;28.49
40;39;4.51
40;41;100.28
40;42;99.72
40;45;86.28
40;51;58.65
40;68;95.60
40;84;85.05
41;8;15.12
41;18;53.71
41;20;71.46
41;24;18.27
41;25;80.14
41;26;53.53
41;29;24.22
41;32;88.77
41;34;36.17
41;36;2.83
41;37;89.66
41;38;10.55
41;40;100.28
41;47;83.10
41;61;8.52
42;28;77.38
42;37;1.21
42;40;99.72
42;43;79.14
42;45;56.97
42;46;29.95
42;47;99.76
42;49;86.10
42;56;53.57
42;60;76.16
42;64;6.84
42;66;100.82
42;72;86.70
42;76;47.15
42;92;43.95
43;15;29.26
43;24;58.22
43;25;63.13
43;28;31.19
43;29;44.31
43;31;87.33
43;38;77.42
43;39;51.56
43;42;79.14
43;44;63.03
43;46;32.99
43;48;5.58
43;52;41.74
43;61;9.51
43;65;88.26
44;22;87.43
44;23;36.77
44;24;85.86
44;38;69.76
44;43;63.03
44;47;33.83
44;49;63.73
44;50;80.87
44;52;12.83
44;54;25.65
44;55;10.85
44;58;5.63
44;64;10.15
44;68;52.47
44;93;85.34
45;27;39.90
45;34;15.52
45;37;5.16
45;39;5.82
45;40;86.28
45;42;56.97
45;47;71.78
45;49;36.14
45;51;13.32
45;53;97.91
45;55;10.18
45;58;32.53
45;68;86.56
45;77;5.91
45;85;43.00
46;19;9.13
46;20;16.11
46;23;48.03
46;24;100.35
46;35;99.34
46;37;18.47
46;42;29.95
46;43;32.99
46;52;13.82
46;53;76.05
46;61;64.23
46;62;95.83
46;73;14.66
46;83;85.01
46;101;55.81
47;21;27.52
47;22;63.10
47;28;78.41
47;34;98.21
47;41;83.10
47;42;99.76
47;44;33.83
47;45;71.78
47;48;32.70
47;49;22.00
47;53;56.65
47;54;43.97
47;57;49.19
47;59;74.75
47;81;92.10
48;30;46.67
48;34;66.38
48;36;39.89
48;43;5.58
48;47;32.70
48;49;54.75
48;50;51.18
48;51;12.54
48;53;93.62
48;61;54.61
48;70;53.87
48;72;94.84
48;73;83.82
48;78;35.63
48;94;59.27
49;25;45.33
49;36;62.68
49;42;86.10
49;44;63.73
49;45;36.14
49;47;22.00
49;48;54.75
49;50;91.70
49;52;19.90
49;53;58.91
49;55;8.59
49;59;68.33
49;65;56.28
49;72;34.99
49;88;61.06
50;31;29.43
50;35;44.73
50;44;80.87
50;48;51.18
50;49;91.70
50;51;47.12
50;53;8.51
50;56;39.71
50;60;19.93
50;61;32.64
50;62;36.75
50;65;73.68
50;66;12.78
50;69;28.09
50;72;98.04
51;32;17.06
51;37;6.95
51;38;95.42
51;40;58.65
51;45;13.32
51;48;12.54
51;50;47.12
51;54;73.82
51;55;34.07
51;59;54.64
51;60;13.23
51;61;76.89
51;80;74.83
51;85;9.34
51;103;56.43
52;37;52.32
52;43;41.74
52;44;12.83
52;46;13.82
52;49;19.90
52;53;16.45
52;58;97.13
52;59;61.53
52;60;3.13
52;62;7.04
52;64;58.87
52;76;93.25
52;77;65.97
52;80;32.46
52;97;58.32
53;16;26.67
53;17;49.56
53;30;98.49
53;39;73.64
53;45;97.91
53;46;76.05
53;47;56.65
53;48;93.62
53;49;58.91
53;50;8.51
53;52;16.45
53;56;34.46
53;58;6.80
53;63;8.65
53;83;47.10
54;28;50.17
54;36;90.37
54;37;66.61
54;44;25.65
54;47;43.97
54;51;73.82
54;55;30.71
54;56;38.00
54;57;35.69
54;59;55.64
54;62;7.79
54;63;16.57
54;83;88.77
54;86;85.33
54;137;65.56
55;33;33.43
55;35;95.12
55;44;10.85
55;45;10.18
55;49;8.59
55;51;34.07
55;54;30.71
55;60;90.32
55;61;22.78
55;65;48.30
55;69;41.41
55;76;77.13
55;84;82.02
55;85;77.22
55;100;32.91
56;42;53.57
56;50;39.71
56;53;34.46
56;54;38.00
56;57;45.57
56;60;12.77
56;61;85.55
56;62;58.61
56;64;17.74
56;68;73.88
56;69;31.27
56;72;66.10
56;79;33.87
56;86;28.88
56;94;26.26
57;15;79.16
57;38;74.08
57;47;49.19
57;54;35.69
57;56;45.57
57;58;67.35
57;60;2.24
57;61;81.17
57;64;37.80
57;65;92.74
57;66;7.70
57;67;83.65
57;75;48.63
57;78;7.20
57;79;67.28
58;27;94.25
58;30;41.37
58;31;60.26
58;35;97.38
58;44;5.63
58;45;32.53
58;52;97.13
58;53;6.80
58;57;67.35
58;60;13.52
58;65;77.64
58;67;24.58
58;75;2.54
58;83;53.91
58;88;14.68
59;16;8.68
59;47;74.75
59;49;68.33
59;51;54.64
59;52;61.53
59;54;55.64
59;60;89.72
59;62;44.74
59;64;64.67
59;67;89.67
59;70;71.51
59;73;1.16
59;75;56.85
59;86;78.82
59;101;24.86
60;25;27.49
60;38;39.35
60;39;55.02
60;42;76.16
60;50;19.93
60;51;13.23
60;52;3.13
60;55;90.32
60;56;12.77
60;57;2.24
60;58;13.52
60;59;89.72
60;64;88.80
60;70;7.35
60;84;49.02
61;25;41.63
61;30;60.60
61;32;27.43
61;41;8.52
61;43;9.51
61;46;64.23
61;48;54.61
61;50;32.64
61;51;76.89
61;55;22.78
61;56;85.55
61;57;81.17
61;63;34.69
61;75;84.97
61;96;63.50
62;46;95.83
62;50;36.75
62;52;7.04
62;54;7.79
62;56;58.61
62;59;44.74
62;65;54.95
62;70;50.80
62;71;53.60
62;72;90.74
62;78;33.05
62;80;58.86
62;81;80.57
62;94;11.01
62;101;81.66
63;53;8.65
63;54;16.57
63;61;34.69
63;64;10.01
63;65;91.95
63;68;64.12
63;69;76.80
63;70;48.95
63;71;34.65
63;72;99.99
63;74;49.89
63;80;38.96
63;81;71.01
63;86;75.72
63;92;45.19
64;21;19.07
64;27;67.32
64;36;50.45
64;42;6.84
64;44;10.15
64;52;58.87
64;56;17.74
64;57;37.80
64;59;64.67
64;60;88.80
64;63;10.01
64;65;81.07
64;66;75.56
64;77;88.24
64;90;82.49
65;20;17.36
65;32;39.34
65;36;8.51
65;43;88.26
65;49;56.28
65;50;73.68
65;55;48.30
65;57;92.74
65;58;77.64
65;62;54.95
65;63;91.95
65;64;81.07
65;88;64.14
65;94;25.52
65;105;20.49
66;42;100.82
66;50;12.78
66;57;7.70
66;64;75.56
66;67;73.64
66;68;62.93
66;69;44.62
66;72;17.32
66;76;80.21
66;77;21.88
66;79;94.28
66;81;35.67
66;83;54.21
66;99;23.79
66;104;5.52
67;31;6.65
67;57;83.65
67;58;24.58
67;59;89.67
67;66;73.64
67;70;33.07
67;71;73.48
67;75;44.72
67;79;10.70
67;81;67.99
67;84;69.25
67;95;39.00
67;96;64.82
67;100;86.64
67;121;44.60
68;36;46.79
68;39;51.04
68;40;95.60
68;44;52.47
68;45;86.56
68;56;73.88
68;63;64.12
68;66;62.93
68;71;81.65
68;74;42.90
68;75;61.25
68;77;99.34
68;78;19.25
68;80;61.98
68;124;27.19
69;21;17.62
69;50;28.09
69;55;41.41
69;56;31.27
69;63;76.80
69;66;44.62
69;70;9.50
69;71;45.10
69;72;4.36
69;80;38.25
69;81;57.61
69;89;19.51
69;92;11.93
69;102;22.64
69;161;73.85
70;30;79.80
70;32;100.03
70;48;53.87
70;59;71.51
70;60;7.35
70;62;50.80
70;63;48.95
70;67;33.07
70;69;9.50
70;71;1.92
70;73;80.56
70;74;75.74
70;75;27.45
70;84;47.90
70;100;8.49
71;62;53.60
71;63;34.65
71;67;73.48
71;68;81.65
71;69;45.10
71;70;1.92
71;72;69.86
71;73;2.78
71;80;51.31
71;83;42.44
71;87;96.35
71;91;5.33
71;92;79.39
71;93;21.82
71;104;80.52
72;37;94.29
72;42;86.70
72;48;94.84
72;49;34.99
72;50;98.04
72;56;66.10
72;62;90.74
72;63;99.99
72;66;17.32
72;69;4.36
72;71;69.86
72;75;68.66
72;82;56.91
72;88;42.37
72;95;26.28
73;46;14.66
73;48;83.82
73;59;1.16
73;70;80.56
73;71;2.78
73;74;75.95
73;75;4.53
73;76;48.12
73;77;54.01
73;78;66.51
73;79;25.88
73;80;13.35
73;81;92.49
73;98;71.50
73;116;68.26
74;63;49.89
74;68;42.90
74;70;75.74
74;73;75.95
74;76;94.65
74;77;73.74
74;79;11.35
74;80;52.45
74;83;17.07
74;85;58.38
74;87;92.00
74;90;78.81
74;93;8.55
74;108;88.08
74;115;57.10
75;57;48.63
75;58;2.54
75;59;56.85
75;61;84.97
75;67;44.72
75;68;61.25
75;70;27.45
75;72;68.66
75;73;4.53
75;78;68.53
75;79;11.58
75;86;21.71
75;87;88.80
75;104;91.94
75;124;82.38
76;42;47.15
76;52;93.25
76;55;77.13
76;66;80.21
76;73;48.12
76;74;94.65
76;79;62.41
76;80;1.33
76;81;68.92
76;82;34.35
76;85;23.52
76;93;38.01
76;95;100.31
76;103;94.73
76;133;13.49
77;45;5.91
77;52;65.97
77;64;88.24
77;66;21.88
77;68;99.34
77;73;54.01
77;74;73.74
77;81;65.41
77;83;3.85
77;84;21.25
77;85;41.99
77;92;55.95
77;112;83.45
77;115;69.07
77;177;62.46
78;34;62.12
78;39;61.29
78;48;35.63
78;57;7.20
78;62;33.05
78;68;19.25
78;73;66.51
78;75;68.53
78;81;64.49
78;85;56.17
78;89;7.29
78;90;70.03
78;92;33.52
78;97;97.96
78;101;59.07
79;56;33.87
79;57;67.28
79;66;94.28
79;67;10.70
79;73;25.88
79;74;11.35
79;75;11.58
79;76;62.41
79;80;67.94
79;81;6.74
79;83;46.01
79;87;79.81
79;88;100.39
79;89;91.46
79;92;13.46
80;51;74.83
80;52;32.46
80;62;58.86
80;63;38.96
80;68;61.98
80;69;38.25
80;71;51.31
80;73;13.35
80;74;52.45
80;76;1.33
80;79;67.94
80;81;93.56
80;84;25.40
80;87;86.36
80;95;30.38
81;47;92.10
81;62;80.57
81;63;71.01
81;66;35.67
81;67;67.99
81;69;57.61
81;73;92.49
81;76;68.92
81;77;65.41
81;78;64.49
81;79;6.74
81;80;93.56
81;87;79.76
81;88;67.16
81;96;83.40
82;31;50.83
82;72;56.91
82;76;34.35
82;83;23.97
82;86;39.29
82;87;44.26
82;88;59.69
82;89;90.27
82;92;71.82
82;93;17.50
82;95;98.76
82;97;90.15
82;103;64.86
82;120;38.91
82;131;19.08
83;46;85.01
83;53;47.10
83;54;88.77
83;58;53.91
83;66;54.21
83;71;42.44
83;74;17.07
83;77;3.85
83;79;46.01
83;82;23.97
83;85;22.89
83;92;29.05
83;93;12.34
83;95;42.34
83;98;92.19
84;40;85.05
84;55;82.02
84;60;49.02
84;67;69.25
84;70;47.90
84;77;21.25
84;80;25.40
84;85;13.78
84;86;95.10
84;87;3.75
84;89;81.57
84;91;2.78
84;92;80.04
84;96;92.62
84;119;98.60
85;20;10.40
85;45;43.00
85;51;9.34
85;55;77.22
85;74;58.38
85;76;23.52
85;77;41.99
85;78;56.17
85;83;22.89
85;84;13.78
85;86;20.08
85;89;98.01
85;90;12.26
85;101;30.96
85;102;73.45
86;54;85.33
86;56;28.88
86;59;78.82
86;63;75.72
86;75;21.71
86;82;39.29
86;84;95.10
86;85;20.08
86;88;71.65
86;91;65.72
86;103;80.95
86;111;24.57
86;115;33.22
86;129;5.89
86;147;10.02
87;17;89.36
87;71;96.35
87;74;92.00
87;75;88.80
87;79;79.81
87;80;86.36
87;81;79.76
87;82;44.26
87;84;3.75
87;90;3.06
87;92;91.71
87;95;36.92
87;100;29.56
87;108;74.92
87;109;97.06
88;49;61.06
88;58;14.68
88;65;64.14
88;72;42.37
88;79;100.39
88;81;67.16
88;82;59.69
88;86;71.65
88;89;17.60
88;92;20.50
88;93;35.00
88;97;3.48
88;101;96.78
88;105;50.33
88;130;17.88
89;36;82.00
89;69;19.51
89;78;7.29
89;79;91.46
89;82;90.27
89;84;81.57
89;85;98.01
89;88;17.60
89;90;77.56
89;96;5.78
89;100;83.35
89;101;11.89
89;107;32.18
89;114;43.72
89;124;47.69
90;64;82.49
90;74;78.81
90;78;70.03
90;85;12.26
90;87;3.06
90;89;77.56
90;91;16.75
90;92;92.35
90;94;17.42
90;95;30.75
90;96;7.24
90;97;15.43
90;98;40.10
90;110;23.86
90;112;52.26
91;71;5.33
91;84;2.78
91;86;65.72
91;90;16.75
91;92;94.93
91;94;50.02
91;95;26.31
91;96;91.45
91;97;74.33
91;101;83.68
91;103;49.31
91;104;90.27
91;112;85.45
91;113;26.90
91;136;30.93
92;42;43.95
92;63;45.19
92;69;11.93
92;71;79.39
92;77;55.95
92;78;33.52
92;79;13.46
92;82;71.82
92;83;29.05
92;84;80.04
92;87;91.71
92;88;20.50
92;90;92.35
92;91;94.93
92;106;78.11
93;31;40.76
93;44;85.34
93;71;21.82
93;74;8.55
93;76;38.01
93;82;17.50
93;83;12.34
93;88;35.00
93;94;4.38
93;95;71.46
93;97;84.76
93;100;24.22
93;108;87.51
93;109;25.05
93;112;57.05
94;48;59.27
94;56;26.26
94;62;11.01
94;65;25.52
94;90;17.42
94;91;50.02
94;93;4.38
94;95;21.02
94;97;9.70
94;98;57.83
94;104;59.53
94;105;25.76
94;116;77.25
94;118;20.30
94;161;78.76
95;33;83.57
95;67;39.00
95;72;26.28
95;76;100.31
95;80;30.38
95;82;98.76
95;83;42.34
95;87;36.92
95;90;30.75
95;91;26.31
95;93;71.46
95;94;21.02
95;97;57.87
95;101;29.75
95;115;33.98
96;61;63.50
96;67;64.82
96;81;83.40
96;84;92.62
96;89;5.78
96;90;7.24
96;91;91.45
96;98;36.52
96;100;61.59
96;101;75.97
96;104;38.99
96;105;90.39
96;112;21.19
96;113;32.07
96;115;80.59
97;52;58.32
97;78;97.96
97;82;90.15
97;88;3.48
97;90;15.43
97;91;74.33
97;93;84.76
97;94;9.70
97;95;57.87
97;102;18.84
97;105;59.88
97;109;42.75
97;112;30.85
97;113;31.09
97;141;62.16
98;73;71.50
98;83;92.19
98;90;40.10
98;94;57.83
98;96;36.52
98;100;70.02
98;102;70.61
98;103;78.04
98;104;34.32
98;105;28.30
98;106;2.26
98;108;18.12
98;120;58.23
98;126;29.37
98;129;24.23
99;66;23.79
99;100;9.24
99;101;99.09
99;102;76.43
99;104;74.61
99;107;56.31
99;108;100.03
99;110;12.40
99;112;42.93
99;116;43.10
99;117;32.95
99;119;84.39
99;124;57.03
99;131;16.23
99;135;78.41
100;55;32.91
100;67;86.64
100;70;8.49
100;87;29.56
100;89;83.35
100;93;24.22
100;96;61.59
100;98;70.02
100;99;9.24
100;105;33.65
100;106;74.55
100;110;69.69
100;111;75.59
100;120;58.48
100;134;48.04
101;46;55.81
101;59;24.86
101;62;81.66
101;78;59.07
101;85;30.96
101;88;96.78
101;89;11.89
101;91;83.68
101;95;29.75
101;96;75.97
101;99;99.09
101;105;98.85
101;113;17.21
101;117;25.72
101;118;86.33
102;26;16.16
102;69;22.64
102;85;73.45
102;97;18.84
102;98;70.61
102;99;76.43
102;104;54.43
102;105;64.57
102;108;26.26
102;112;5.51
102;119;29.02
102;122;22.54
102;124;79.38
102;127;47.96
102;137;51.12
103;51;56.43
103;76;94.73
103;82;64.86
103;86;80.95
103;91;49.31
103;98;78.04
103;104;45.87
103;105;91.60
103;106;49.48
103;107;45.53
103;110;44.29
103;112;66.51
103;117;51.44
103;122;42.13
103;124;16.46
104;66;5.52
104;71;80.52
104;75;91.94
104;91;90.27
104;94;59.53
104;96;38.99
104;98;34.32
104;99;74.61
104;102;54.43
104;103;45.87
104;106;44.04
104;108;87.10
104;116;80.27
104;130;70.46
104;158;19.86
105;65;20.49
105;88;50.33
105;94;25.76
105;96;90.39
105;97;59.88
105;98;28.30
105;100;33.65
105;101;98.85
105;102;64.57
105;103;91.60
105;109;19.85
105;111;60.85
105;113;81.89
105;117;58.61
105;175;74.43
106;92;78.11
106;98;2.26
106;100;74.55
106;103;49.48
106;104;44.04
106;107;43.97
106;108;100.11
106;111;68.34
106;113;81.93
106;115;76.54
106;117;37.26
106;118;47.63
106;121;54.27
106;126;61.32
106;136;65.67
107;26;57.28
107;89;32.18
107;99;56.31
107;103;45.53
107;106;43.97
107;108;51.87
107;110;14.34
107;111;46.46
107;115;4.72
107;121;50.66
107;126;34.64
107;127;22.83
107;140;100.14
107;164;64.29
107;175;78.70
108;27;32.80
108;74;88.08
108;87;74.92
108;93;87.51
108;98;18.12
108;99;100.03
108;102;26.26
108;104;87.10
108;106;100.11
108;107;51.87
108;114;65.64
108;117;85.67
108;120;74.04
108;135;97.37
108;147;46.09
109;87;97.06
109;93;25.05
109;97;42.75
109;105;19.85
109;112;70.08
109;113;98.54
109;114;5.26
109;116;69.11
109;119;10.87
109;121;16.23
109;122;51.07
109;125;64.10
109;126;19.98
109;127;92.63
109;133;100.22
110;90;23.86
110;99;12.40
110;100;69.69
110;103;44.29
110;107;14.34
110;113;66.84
110;114;96.79
110;117;40.47
110;120;68.22
110;129;83.04
110;136;98.74
110;138;100.40
110;146;78.57
110;151;16.36
110;170;41.13
111;86;24.57
111;100;75.59
111;105;60.85
111;106;68.34
111;107;46.46
111;112;80.80
111;113;70.60
111;119;77.30
111;122;63.95
111;124;35.80
111;129;49.44
111;132;63.22
111;134;16.05
111;136;93.09
111;148;52.57
112;77;83.45
112;90;52.26
112;91;85.45
112;93;57.05
112;96;21.19
112;97;30.85
112;99;42.93
112;102;5.51
112;103;66.51
112;109;70.08
112;111;80.80
112;114;14.14
112;117;84.72
112;129;64.63
112;132;6.02
113;91;26.90
113;96;32.07
113;97;31.09
113;101;17.21
113;105;81.89
113;106;81.93
113;109;98.54
113;110;66.84
113;111;70.60
113;115;4.35
113;117;42.02
113;118;87.18
113;119;56.71
113;121;25.67
113;127;88.70
114;89;43.72
114;108;65.64
114;109;5.26
114;110;96.79
114;112;14.14
114;115;42.45
114;116;96.80
114;117;54.29
114;118;50.68
114;119;1.51
114;122;41.28
114;131;70.74
114;135;24.04
114;136;22.54
114;159;80.23
115;74;57.10
115;77;69.07
115;86;33.22
115;95;33.98
115;96;80.59
115;106;76.54
115;107;4.72
115;113;4.35
115;114;42.45
115;116;19.57
115;117;69.82
115;120;6.65
115;121;3.81
115;140;54.23
115;153;31.97
116;73;68.26
116;94;77.25
116;99;43.10
116;104;80.27
116;109;69.11
116;114;96.80
116;115;19.57
116;117;82.77
