source;target;label
12;11;5.35
12;2;45.79
12;4;57.31
12;5;4.80
12;14;42.09
12;19;35.54
12;24;25.01
12;21;90.53
12;22;18.24
12;26;34.00
13;0;18.16
13;10;15.84
13;1;74.28
13;4;57.41
13;6;63.00
13;8;95.54
13;9;5.20
13;11;11.58
13;16;99.14
13;21;79.94
13;24;5.52
13;25;71.44
13;29;23.91
13;14;77.68
13;19;84.73
13;20;89.91
13;23;35.26
13;26;78.18
14;0;56.63
14;1;30.72
14;4;20.59
14;12;42.09
14;3;51.88
14;9;1.42
14;10;88.62
14;13;77.68
14;21;40.55
14;22;42.23
14;25;28.34
14;18;98.21
14;20;35.17
14;24;57.84
15;1;12.36
15;5;54.67
15;6;78.31
15;0;17.30
15;2;52.88
15;19;11.03
15;20;57.42
15;21;4.61
15;22;91.45
15;27;28.26
15;18;69.77
15;23;13.54
15;25;99.05
15;26;27.57
15;28;50.04
15;29;65.37
16;3;51.52
16;11;36.11
16;13;99.14
16;1;28.96
16;4;98.81
16;6;65.98
16;17;2.85
16;18;42.65
16;19;15.18
16;20;40.51
16;23;65.58
17;3;17.99
17;4;10.71
17;5;41.05
17;6;25.07
17;10;32.18
17;11;36.72
17;16;2.85
17;0;11.63
17;8;38.76
17;19;42.85
17;20;26.31
17;21;27.49
17;25;93.26
17;22;34.14
17;23;74.02
18;1;29.93
18;2;31.79
18;3;23.06
18;9;42.70
18;16;42.65
18;8;27.95
18;14;98.21
18;15;69.77
18;24;19.50
18;27;25.00
18;28;99.77
18;20;56.84
18;29;71.57
19;1;75.47
19;7;28.42
19;9;99.40
19;11;26.39
19;12;35.54
19;15;11.03
19;17;42.85
19;8;75.30
19;13;84.73
19;16;15.18
19;22;48.78
19;23;37.08
19;26;40.81
19;21;52.83
20;0;22.12
20;2;47.30
20;4;50.82
20;7;64.76
20;8;92.01
20;15;57.42
20;17;26.31
20;9;44.86
20;13;89.91
20;14;35.17
20;16;40.51
20;18;56.84
20;22;2.90
20;23;81.40
20;25;16.74
20;21;82.41
20;27;84.08
20;28;7.43
20;29;90.92
21;2;48.01
21;3;41.33
21;8;82.29
21;9;86.83
21;11;86.56
21;13;79.94
21;14;40.55
21;15;4.61
21;17;27.49
21;5;1.72
21;12;90.53
21;19;52.83
21;20;82.41
21;26;7.56
21;27;85.45
22;0;34.69
22;2;78.17
22;3;85.38
22;5;25.54
22;6;12.94
22;9;54.03
22;10;86.70
22;11;2.80
22;14;42.23
22;15;91.45
22;19;48.78
22;20;2.90
22;1;56.95
22;12;18.24
22;17;34.14
22;23;63.80
22;24;54.95
22;25;68.48
22;27;30.17
22;26;27.64
23;1;30.50
23;2;30.17
23;4;59.47
23;5;89.56
23;7;13.40
23;8;1.27
23;9;27.01
23;19;37.08
23;20;81.40
23;22;63.80
23;0;23.70
23;6;92.23
23;13;35.26
23;15;13.54
23;16;65.58
23;17;74.02
23;27;80.71
24;2;74.40
24;3;65.62
24;7;74.44
24;10;24.49
24;12;25.01
24;13;5.52
24;18;19.50
24;22;54.95
24;1;49.22
24;14;57.84
24;26;95.25
24;25;49.80
24;27;62.40
24;28;77.92
25;1;38.37
25;3;61.83
25;13;71.44
25;14;28.34
25;17;93.26
25;20;16.74
25;22;68.48
25;0;88.48
25;5;26.49
25;8;41.36
25;9;94.36
25;11;48.34
25;15;99.05
25;24;49.80
25;28;99.44
25;26;80.55
25;29;24.58
26;0;80.80
26;4;91.27
26;19;40.81
26;21;7.56
26;24;95.25
26;6;30.30
26;8;17.79
26;10;25.71
26;12;34.00
26;13;78.18
26;15;27.57
26;22;27.64
26;25;80.55
26;28;33.09
26;27;55.32
26;29;14.80
27;4;26.08
27;6;27.34
27;10;96.25
27;11;58.03
27;15;28.26
27;18;25.00
27;21;85.45
27;22;30.17
27;23;80.71
27;3;39.83
27;20;84.08
27;24;62.40
27;26;55.32
27;28;92.46
28;2;84.42
28;3;11.21
28;6;89.97
28;7;43.28
28;8;82.36
28;11;94.82
28;18;99.77
28;25;99.44
28;26;33.09
28;1;22.10
28;15;50.04
28;20;7.43
28;24;77.92
28;27;92.46
29;5;58.58
29;9;98.64
29;10;21.57
29;13;23.91
29;3;3.77
29;7;41.25
29;15;65.37
29;18;71.57
29;20;90.92
29;25;24.58
29;26;14.80
