source;target;label
83;108;29.51
83;127;10.27
84;202;42.41
85;458;49.22
85;28;48.85
85;36;42.17
85;23;35.67
85;465;30.75
85;189;3.96
86;324;12.26
87;148;14.85
87;33;4.77
88;193;80.16
89;142;53.28
89;336;46.45
91;300;42.40
91;76;31.50
91;134;1.19
92;124;51.12
92;294;39.67
93;335;21.92
93;324;10.18
94;172;21.41
94;254;2.71
95;108;35.45
95;466;24.93
96;136;45.54
96;375;43.99
96;328;43.65
97;439;34.67
98;53;14.62
99;474;87.02
99;224;30.79
100;280;49.96
100;140;43.71
100;365;38.75
101;389;44.69
102;180;13.89
102;171;12.62
102;267;11.02
103;1;51.94
103;476;27.82
104;124;43.95
105;483;4.71
106;286;17.75
107;223;28.40
107;202;24.32
107;8;23.44
107;373;20.00
107;152;17.16
107;212;11.13
108;352;38.94
108;95;35.45
108;83;29.51
108;184;11.44
109;382;8.94
109;165;7.54
110;434;95.26
110;265;50.43
111;447;89.93
113;180;53.21
114;217;68.61
115;192;36.64
115;358;28.70
115;75;12.21
115;310;5.36
116;194;48.48
117;53;77.91
118;287;89.89
119;65;54.14
119;162;50.95
120;388;31.62
120;212;28.96
120;221;6.25
121;454;35.71
121;375;23.79
122;204;77.69
122;439;43.65
122;432;35.92
122;294;8.31
123;146;53.16
124;92;51.12
124;104;43.95
125;223;42.09
126;310;27.41
126;235;13.19
127;83;10.27
128;186;63.51
129;297;6.78
130;27;97.95
131;418;64.05
131;268;4.57
132;59;69.43
132;430;63.91
133;351;29.22
134;431;16.73
134;91;1.19
135;7;22.62
135;445;10.55
136;96;45.54
136;269;26.17
137;307;26.64
138;80;71.93
138;284;30.14
138;270;11.77
139;391;23.54
139;193;4.12
140;100;43.71
140;327;39.05
141;191;74.94
141;397;44.04
142;89;53.28
142;174;7.47
142;313;1.20
144;312;58.02
144;53;40.89
144;266;16.01
144;41;7.91
146;123;53.16
146;445;12.56
146;45;5.23
147;39;35.86
147;41;22.95
148;162;19.22
148;87;14.85
148;330;11.81
149;461;41.15
150;329;45.08
151;414;55.36
151;462;4.41
152;107;17.16
152;210;16.40
152;488;15.18
153;345;73.74
154;53;34.74
154;487;1.13
155;452;38.61
155;421;32.56
155;171;26.37
156;0;53.76
157;18;32.29
158;469;51.32
158;398;47.63
159;337;13.44
160;360;38.49
160;189;19.00
161;449;27.53
162;35;53.36
162;119;50.95
162;265;46.41
162;405;26.89
162;148;19.22
162;470;5.98
163;283;59.27
163;288;16.25
164;309;91.39
164;22;6.09
165;479;75.77
165;203;57.91
165;109;7.54
166;452;20.16
167;352;32.22
168;489;63.03
168;223;45.56
168;231;32.17
170;249;20.88
170;261;11.58
171;26;68.57
171;77;33.69
171;155;26.37
171;260;14.42
171;102;12.62
172;94;21.41
172;432;6.99
173;292;18.07
173;227;2.88
174;142;7.47
174;359;6.39
175;181;48.22
175;70;22.33
175;291;15.92
176;499;51.99
177;12;68.05
177;454;60.04
177;320;49.65
178;372;77.25
179;224;13.52
180;113;53.21
180;102;13.89
181;175;48.22
181;295;42.77
181;45;40.26
181;261;5.23
182;74;80.52
183;332;57.74
183;270;45.24
184;27;28.44
184;416;16.18
184;108;11.44
185;252;75.93
185;356;26.66
185;341;23.00
186;325;98.52
186;243;63.61
186;128;63.51
187;50;36.61
188;398;44.87
188;301;30.57
188;6;25.12
189;160;19.00
189;85;3.96
190;225;61.49
191;141;74.94
192;363;77.47
192;18;41.84
192;115;36.64
192;237;1.23
193;88;80.16
193;30;51.28
193;139;4.12
194;116;48.48
194;255;38.71
195;410;91.90
196;365;62.93
197;80;24.18
198;200;77.79
199;69;55.24
199;208;38.93
199;217;21.57
199;257;12.60
200;198;77.79
200;248;73.01
200;24;41.02
200;289;16.75
201;304;71.89
202;384;87.23
202;84;42.41
202;107;24.32
203;165;57.91
204;122;77.69
205;228;82.46
206;304;79.08
206;8;76.24
207;230;74.85
207;292;41.34
208;404;49.48
208;448;41.03
208;199;38.93
208;466;25.41
209;222;70.97
210;449;47.53
210;152;16.40
211;0;21.73
211;63;21.35
211;400;13.98
212;120;28.96
212;107;11.13
213;265;62.35
214;394;9.05
215;232;68.35
216;15;24.01
216;421;7.09
217;114;68.61
217;271;42.35
217;199;21.57
217;356;12.11
218;286;47.45
218;353;13.16
218;77;11.03
220;487;35.18
221;120;6.25
222;209;70.97
222;472;64.37
222;328;32.80
222;463;30.50
222;63;2.42
223;168;45.56
223;125;42.09
223;351;38.25
223;107;28.40
224;47;35.29
224;99;30.79
224;351;26.83
224;179;13.52
225;190;61.49
225;241;44.56
226;236;68.93
226;370;36.25
226;411;23.35
227;388;8.42
227;173;2.88
228;205;82.46
228;55;17.93
229;232;84.10
230;207;74.85
231;72;47.24
231;168;32.17
231;399;12.79
231;460;10.26
232;229;84.10
232;215;68.35
232;353;38.10
232;306;11.21
233;340;41.86
234;405;49.20
235;126;13.19
236;366;75.45
236;226;68.93
237;192;1.23
238;260;39.30
239;362;51.82
239;0;19.65
240;5;96.30
241;259;46.46
241;225;44.56
242;5;33.27
243;186;63.61
243;68;52.90
243;483;39.98
243;428;1.71
245;11;98.91
246;333;88.47
246;5;61.50
246;305;47.65
247;375;65.80
248;200;73.01
248;258;18.20
249;423;55.90
249;170;20.88
250;426;28.99
251;20;95.12
252;185;75.93
252;16;48.87
253;361;96.53
253;330;30.86
253;342;24.62
254;94;2.71
255;194;38.71
255;280;37.26
255;43;37.21
256;487;76.39
257;199;12.60
258;331;82.78
258;248;18.20
259;241;46.46
259;75;11.34
260;238;39.30
260;4;38.54
260;171;14.42
261;290;43.89
261;170;11.58
261;181;5.23
262;329;51.26
263;456;38.04
263;64;23.12
263;53;7.14
264;359;73.51
265;213;62.35
265;110;50.43
265;162;46.41
265;54;23.16
266;144;16.01
267;411;16.10
267;102;11.02
267;431;8.57
268;455;27.16
268;131;4.57
269;401;34.27
269;136;26.17
270;183;45.24
270;355;21.45
270;138;11.77
271;217;42.35
272;11;12.02
274;367;14.25
276;472;97.89
277;378;77.84
278;392;18.43
279;294;98.67
280;491;54.81
280;100;49.96
280;255;37.26
280;356;30.09
281;424;33.18
282;69;62.76
283;58;80.92
283;81;67.26
283;163;59.27
283;473;57.95
283;333;39.85
284;138;30.14
284;388;9.58
285;467;60.77
286;218;47.45
286;106;17.75
287;118;89.89
287;419;43.87
287;318;34.89
287;386;32.22
288;55;30.80
288;163;16.25
289;435;51.38
289;200;16.75
290;261;43.89
291;175;15.92
292;379;64.17
292;207;41.34
292;173;18.07
293;15;46.70
293;297;29.29
293;340;18.37
293;29;13.54
293;302;7.16
293;345;5.95
294;279;98.67
294;92;39.67
294;341;29.56
294;428;25.50
294;122;8.31
295;60;98.87
295;181;42.77
296;18;18.27
296;303;3.56
297;436;83.76
297;293;29.29
297;129;6.78
297;49;6.16
298;55;25.59
298;374;12.10
299;63;42.46
299;447;1.38
300;91;42.40
301;188;30.57
301;30;24.30
301;337;3.80
302;293;7.16
303;296;3.56
303;494;2.48
303;490;2.28
304;206;79.08
304;201;71.89
305;246;47.65
306;406;38.30
306;441;17.81
306;232;11.21
307;355;41.93
307;137;26.64
308;493;69.45
309;164;91.39
309;370;38.98
309;66;28.99
310;126;27.41
310;115;5.36
311;462;27.55
312;144;58.02
312;347;31.63
313;142;1.20
314;64;21.04
315;401;15.73
316;393;15.57
317;432;34.90
317;11;20.93
318;433;39.66
318;287;34.89
320;177;49.65
321;31;81.19
321;413;41.63
322;386;17.17
324;86;12.26
324;93;10.18
325;186;98.52
325;44;5.50
327;48;57.18
327;140;39.05
328;96;43.65
328;342;35.66
328;222;32.80
329;262;51.26
329;150;45.08
329;372;19.72
330;253;30.86
330;495;12.67
330;148;11.81
331;258;82.78
332;183;57.74
332;79;51.13
333;246;88.47
333;394;51.91
333;283;39.85
334;409;11.45
334;456;10.21
334;497;3.08
335;371;31.57
335;402;25.42
335;421;24.27
335;426;23.79
335;93;21.92
336;376;54.62
336;89;46.45
337;355;34.30
337;159;13.44
337;301;3.80
338;83;78.38
339;480;83.76
340;233;41.86
340;293;18.37
341;378;64.38
341;383;61.67
341;357;34.74
341;294;29.56
341;185;23.00
342;328;35.66
342;253;24.62
342;8;7.52
342;32;6.45
343;480;66.28
344;38;32.67
344;393;14.53
345;153;73.74
345;293;5.95
347;312;31.63
348;82;48.49
348;61;28.14
349;377;73.86
349;493;32.46
350;397;23.00
351;223;38.25
351;133;29.22
351;224;26.83
352;108;38.94
352;167;32.22
353;232;38.10
353;218;13.16
353;488;2.01
354;430;19.63
355;307;41.93
355;337;34.30
355;270;21.45
356;484;61.91
356;280;30.09
356;185;26.66
356;217;12.11
356;372;9.12
357;341;34.74
358;115;28.70
359;264;73.51
359;174;6.39
360;160;38.49
361;253;96.53
362;438;54.51
362;239;51.82
362;408;3.50
363;192;77.47
365;196;62.93
365;100;38.75
365;1;32.64
366;236;75.45
367;274;14.25
367;11;3.68
368;451;23.87
368;82;21.82
368;496;18.42
369;454;31.45
370;309;38.98
370;226;36.25
371;485;90.11
371;335;31.57
372;178;77.25
372;329;19.72
372;356;9.12
373;107;20.00
374;2;46.08
374;411;27.43
374;298;12.10
375;247;65.80
375;96;43.99
375;121;23.79
376;336;54.62
376;458;20.57
377;349;73.86
378;390;82.52
378;277;77.84
378;341;64.38
378;427;15.79
379;292;64.17
380;382;41.72
381;422;57.13
382;380;41.72
382;72;19.91
382;109;8.94
383;13;87.52
383;341;61.67
384;450;92.29
384;202;87.23
385;490;17.73
386;287;32.22
386;322;17.17
387;18;8.53
388;120;31.62
388;284;9.58
388;227;8.42
389;101;44.69
389;406;38.01
390;378;82.52
391;139;23.54
392;499;38.54
392;278;18.43
393;486;81.08
393;432;32.21
393;316;15.57
393;344;14.53
394;333;51.91
394;214;9.05
395;17;49.21
396;65;28.64
397;471;99.63
397;141;44.04
397;15;29.27
397;350;23.00
398;158;47.63
398;188;44.87
399;231;12.79
400;478;32.02
400;211;13.98
401;269;34.27
401;315;15.73
402;335;25.42
402;57;14.81
403;451;33.05
403;8;10.22
404;208;49.48
405;234;49.20
405;162;26.89
405;28;23.30
406;306;38.30
406;389;38.01
408;362;3.50
409;424;43.44
409;492;33.16
409;334;11.45
410;195;91.90
410;71;70.70
411;374;27.43
411;226;23.35
411;267;16.10
413;74;55.72
413;321;41.63
413;491;7.58
414;151;55.36
416;184;16.18
417;457;16.86
418;131;64.05
419;287;43.87
419;468;13.26
419;457;9.57
420;74;22.88
421;155;32.56
421;335;24.27
421;216;7.09
422;40;71.39
422;381;57.13
422;453;36.85
423;249;55.90
424;409;43.44
424;281;33.18
424;24;16.51
424;4;9.20
425;33;35.72
426;250;28.99
426;335;23.79
427;378;15.79
428;3;72.42
428;294;25.50
428;498;16.86
428;243;1.71
429;499;14.37
430;132;63.91
430;354;19.63
431;134;16.73
431;267;8.57
432;122;35.92
432;317;34.90
432;393;32.21
432;172;6.99
433;318;39.66
434;110;95.26
434;477;68.61
435;289;51.38
436;297;83.76
438;362;54.51
439;122;43.65
439;97;34.67
440;25;7.48
441;306;17.81
442;39;84.69
444;35;45.75
445;146;12.56
445;135;10.55
447;111;89.93
447;299;1.38
448;208;41.03
448;464;34.46
449;210;47.53
449;161;27.53
450;384;92.29
451;403;33.05
451;368;23.87
452;155;38.61
452;166;20.16
453;10;44.73
453;422;36.85
454;177;60.04
454;121;35.71
454;369;31.45
455;268;27.16
455;24;21.51
456;263;38.04
456;334;10.21
457;417;16.86
457;419;9.57
458;62;83.45
458;85;49.22
458;376;20.57
459;20;52.33
459;481;23.41
460;231;10.26
461;19;51.00
461;463;44.23
461;149;41.15
462;311;27.55
462;4;15.01
462;151;4.41
463;461;44.23
463;222;30.50
464;67;47.39
464;448;34.46
465;467;37.69
465;85;30.75
466;208;25.41
466;95;24.93
467;285;60.77
467;465;37.69
467;75;30.35
468;30;26.36
468;419;13.26
469;158;51.32
470;56;31.38
470;162;5.98
471;397;99.63
472;276;97.89
472;222;64.37
472;17;33.05
473;283;57.95
474;99;87.02
475;59;40.43
476;103;27.82
477;434;68.61
478;400;32.02
479;51;80.91
479;165;75.77
480;339;83.76
480;343;66.28
480;61;10.19
481;459;23.41
483;243;39.98
483;71;39.94
483;105;4.71
484;356;61.91
485;371;90.11
486;393;81.08
487;256;76.39
487;220;35.18
487;154;1.13
488;45;52.99
488;152;15.18
488;353;2.01
489;168;63.03
490;385;17.73
490;303;2.28
491;280;54.81
491;413;7.58
492;409;33.16
493;77;73.69
493;308;69.45
493;349;32.46
494;10;72.09
494;303;2.48
495;330;12.67
496;368;18.42
497;334;3.08
498;428;16.86
498;21;11.90
499;64;52.84
499;176;51.99
499;392;38.54
499;429;14.37
