source;target;label
106;98;2.26
107;115;4.72
107;110;14.34
108;98;18.12
109;114;5.26
109;105;19.85
110;99;12.40
110;107;14.34
111;134;16.05
112;102;5.51
112;132;6.02
112;114;14.14
113;115;4.35
114;119;1.51
114;109;5.26
114;112;14.14
114;136;22.54
115;121;3.81
115;113;4.35
115;107;4.72
115;120;6.65
116;119;11.11
117;101;25.72
118;94;20.30
119;114;1.51
119;116;11.11
120;123;2.09
120;115;6.65
121;115;3.81
122;155;11.88
123;120;2.09
123;129;9.27
124;103;16.46
124;135;17.95
125;129;10.09
126;156;3.59
126;134;8.27
127;142;10.12
128;143;9.29
129;86;5.89
129;123;9.27
129;125;10.09
129;132;10.33
129;148;13.43
129;98;24.23
130;138;13.35
131;134;13.09
132;112;6.02
132;129;10.33
133;76;13.49
134;126;8.27
134;131;13.09
134;111;16.05
135;139;3.30
135;124;17.95
136;114;22.54
137;140;8.44
138;130;13.35
138;146;14.74
139;135;3.30
139;163;9.11
140;137;8.44
140;141;12.21
141;144;5.66
141;140;12.21
142;148;2.14
142;153;9.22
142;127;10.12
142;143;13.14
143;128;9.29
143;142;13.14
144;141;5.66
144;147;8.14
144;155;8.20
144;176;13.14
145;149;1.99
146;151;8.64
146;138;14.74
147;144;8.14
147;86;10.02
148;142;2.14
148;157;4.67
148;129;13.43
149;145;1.99
149;169;5.80
149;179;7.50
150;195;5.75
151;158;5.51
151;162;5.51
151;146;8.64
152;169;1.98
153;142;9.22
154;165;5.82
155;144;8.20
155;164;9.02
155;122;11.88
156;126;3.59
156;165;12.56
157;148;4.67
158;151;5.51
158;161;12.34
159;163;10.05
160;182;4.11
160;167;4.91
161;158;12.34
162;151;5.51
162;168;6.37
163;195;4.09
163;139;9.11
163;159;10.05
164;171;1.88
164;155;9.02
165;168;2.21
165;154;5.82
165;156;12.56
166;183;13.68
167;171;1.31
167;170;3.12
167;160;4.91
167;175;13.81
168;165;2.21
168;162;6.37
168;172;7.48
168;192;12.23
169;152;1.98
169;149;5.80
169;185;7.65
170;167;3.12
171;167;1.31
171;164;1.88
172;189;4.90
172;168;7.48
173;179;3.97
174;176;11.88
175;167;13.81
175;207;16.32
176;174;11.88
176;144;13.14
177;200;4.45
178;179;19.85
179;173;3.97
179;183;4.79
179;149;7.50
179;186;9.77
179;178;19.85
180;218;2.56
181;185;37.66
182;196;2.66
182;160;4.11
182;202;6.06
183;179;4.79
183;166;13.68
184;185;3.18
184;189;9.56
184;216;12.33
185;184;3.18
185;169;7.65
185;196;8.65
185;181;37.66
186;187;3.27
186;179;9.77
187;186;3.27
187;188;3.60
188;187;3.60
188;193;15.02
189;172;4.90
189;184;9.56
189;194;14.62
190;191;10.73
190;192;23.55
191;190;10.73
192;168;12.23
192;190;23.55
193;188;15.02
194;189;14.62
194;222;20.70
195;163;4.09
195;150;5.75
195;230;9.79
196;182;2.66
196;185;8.65
197;234;8.12
197;199;8.28
198;199;3.56
198;202;7.19
198;203;10.45
199;198;3.56
199;197;8.28
199;204;12.27
199;235;24.90
200;177;4.45
200;209;5.25
201;204;12.78
202;182;6.06
202;198;7.19
203;198;10.45
204;205;2.67
204;199;12.27
204;201;12.78
205;204;2.67
206;208;3.94
206;246;11.83
207;175;16.32
208;206;3.94
209;215;3.49
209;200;5.25
210;229;6.74
211;226;11.32
212;218;4.78
212;214;8.28
212;224;16.40
213;267;9.96
214;212;8.28
215;209;3.49
215;246;6.27
216;184;12.33
217;228;1.88
218;180;2.56
218;231;3.20
218;212;4.78
218;257;10.40
218;219;12.93
219;220;12.87
219;218;12.93
220;248;2.33
220;219;12.87
221;227;5.88
221;283;10.03
222;239;2.05
222;194;20.70
223;225;2.00
223;251;2.11
224;212;16.40
225;223;2.00
225;226;8.63
226;253;1.14
226;230;1.19
226;225;8.63
226;228;10.69
226;211;11.32
227;221;5.88
228;217;1.88
228;226;10.69
229;244;2.38
229;210;6.74
230;226;1.19
230;231;2.23
230;279;4.05
230;195;9.79
231;230;2.23
231;218;3.20
231;242;6.38
231;233;15.29
232;234;30.28
233;231;15.29
234;258;5.65
234;197;8.12
234;232;30.28
235;199;24.90
236;237;2.47
236;261;3.90
236;247;24.40
237;236;2.47
237;268;23.04
238;239;22.11
239;222;2.05
239;238;22.11
239;252;36.78
240;260;1.50
240;254;9.54
241;263;4.73
242;231;6.38
242;246;8.12
243;258;14.50
244;229;2.38
244;259;5.17
244;257;8.39
245;253;48.59
246;215;6.27
246;242;8.12
246;206;11.83
247;236;24.40
248;220;2.33
249;252;26.04
250;259;5.60
250;277;6.19
251;223;2.11
252;249;26.04
252;239;36.78
253;226;1.14
253;267;9.37
253;245;48.59
254;270;6.33
254;240;9.54
254;311;11.39
254;275;16.94
255;291;6.20
256;263;11.00
256;258;11.35
256;262;17.52
257;244;8.39
257;218;10.40
258;259;3.09
258;234;5.65
258;288;9.43
258;256;11.35
258;243;14.50
259;258;3.09
259;264;4.84
259;244;5.17
259;250;5.60
260;240;1.50
260;271;5.73
261;236;3.90
262;256;17.52
263;241;4.73
263;256;11.00
264;269;1.56
264;259;4.84
265;271;3.17
266;287;4.45
266;281;5.29
267;271;9.25
267;253;9.37
267;213;9.96
268;278;3.41
268;237;23.04
269;264;1.56
270;254;6.33
271;285;2.87
271;265;3.17
271;260;5.73
271;267;9.25
272;281;23.23
273;290;7.75
273;314;12.47
273;286;13.54
274;280;9.44
275;254;16.94
276;287;5.81
277;250;6.19
277;278;7.82
278;268;3.41
278;277;7.82
279;230;4.05
279;312;9.05
280;298;5.33
280;274;9.44
281;289;2.52
281;266;5.29
281;272;23.23
282;289;13.67
283;291;7.98
283;221;10.03
284;287;5.97
285;271;2.87
286;273;13.54
287;266;4.45
287;276;5.81
287;284;5.97
288;258;9.43
288;291;10.51
289;281;2.52
289;306;5.25
289;298;11.12
289;282;13.67
290;273;7.75
290;296;9.45
291;361;4.42
291;255;6.20
291;283;7.98
291;288;10.51
292;309;2.33
293;336;9.32
294;301;3.05
294;300;3.95
295;302;3.30
295;296;8.80
295;297;9.44
296;326;6.14
296;295;8.80
296;290;9.45
297;295;9.44
298;329;3.19
298;280;5.33
298;325;10.49
298;289;11.12
299;305;1.45
299;306;3.73
300;294;3.95
301;294;3.05
301;302;5.21
301;309;8.31
302;295;3.30
302;301;5.21
302;349;5.74
303;320;10.13
304;348;13.88
305;299;1.45
306;299;3.73
306;289;5.25
307;309;5.81
308;332;2.21
308;354;2.84
308;310;10.17
309;292;2.33
309;307;5.81
309;301;8.31
310;323;3.08
310;308;10.17
311;254;11.39
312;279;9.05
313;338;12.08
314;315;3.64
314;273;12.47
315;314;3.64
315;324;8.55
315;328;16.99
316;323;1.78
316;326;5.71
317;324;9.22
318;335;1.36
318;319;15.69
319;318;15.69
320;303;10.13
320;342;21.77
321;322;1.11
322;321;1.11
322;327;11.16
323;316;1.78
323;340;2.46
323;310;3.08
324;315;8.55
324;317;9.22
325;298;10.49
326;316;5.71
326;296;6.14
327;343;7.36
327;322;11.16
328;315;16.99
329;330;2.18
329;298;3.19
330;329;2.18
330;331;8.32
331;337;7.39
331;335;8.19
331;330;8.32
332;308;2.21
332;337;3.08
332;361;4.69
333;342;8.85
334;336;1.35
335;318;1.36
335;339;4.73
335;331;8.19
336;334;1.35
336;340;5.82
336;293;9.32
337;332;3.08
337;331;7.39
338;356;9.65
338;313;12.08
338;366;28.12
339;335;4.73
339;368;7.68
339;388;10.82
340;323;2.46
340;336;5.82
340;347;5.89
341;358;2.85
341;342;10.62
341;348;14.09
342;333;8.85
342;341;10.62
342;320;21.77
343;327;7.36
343;365;9.09
343;345;16.62
344;360;4.68
344;359;15.01
344;353;17.00
345;343;16.62
346;352;2.85
346;354;9.17
347;340;5.89
348;362;2.17
348;304;13.88
348;341;14.09
349;302;5.74
349;356;6.52
350;390;6.53
350;352;8.50
350;370;15.63
351;360;2.89
352;346;2.85
352;365;3.49
352;350;8.50
353;344;17.00
354;308;2.84
354;346;9.17
354;399;9.37
355;361;1.96
356;372;1.79
356;349;6.52
356;338;9.65
357;359;12.04
358;341;2.85
358;413;19.05
359;357;12.04
359;344;15.01
360;383;1.48
360;351;2.89
360;344;4.68
361;355;1.96
361;291;4.42
361;332;4.69
362;348;2.17
362;375;6.49
362;369;9.94
363;368;12.83
364;372;5.07
364;450;10.92
365;352;3.49
365;343;9.09
366;338;28.12
367;383;16.92
368;339;7.68
368;374;12.82
368;363;12.83
368;373;13.81
369;362;9.94
370;350;15.63
371;393;1.48
371;381;17.47
372;356;1.79
372;364;5.07
372;379;14.39
373;368;13.81
374;383;2.83
374;375;3.70
374;420;5.23
374;442;10.60
374;368;12.82
374;378;18.16
375;374;3.70
375;362;6.49
376;420;13.62
377;386;5.53
378;425;10.33
378;374;18.16
379;372;14.39
380;388;7.02
380;396;13.77
381;371;17.47
382;394;4.18
382;385;5.07
382;387;19.15
383;360;1.48
383;374;2.83
383;367;16.92
384;424;15.91
385;382;5.07
386;377;5.53
386;400;10.22
387;416;18.45
387;382;19.15
388;380;7.02
388;339;10.82
388;393;11.63
388;418;11.93
389;398;17.02
389;409;18.13
390;350;6.53
390;394;7.38
391;392;7.68
391;393;12.99
392;391;7.68
393;371;1.48
393;388;11.63
393;391;12.99
394;382;4.18
394;390;7.38
394;403;12.84
395;401;4.76
396;397;4.70
396;380;13.77
397;396;4.70
398;389;17.02
399;354;9.37
400;402;2.94
400;386;10.22
401;395;4.76
401;409;11.46
402;409;2.69
402;400;2.94
402;412;3.34
402;406;4.66
403;408;2.07
403;394;12.84
404;410;6.10
405;414;18.53
406;402;4.66
407;451;8.26
407;418;11.20
408;403;2.07
409;402;2.69
409;401;11.46
409;389;18.13
410;411;5.46
410;404;6.10
411;443;4.97
411;410;5.46
411;412;8.96
412;402;3.34
412;420;8.77
412;411;8.96
413;430;15.36
413;358;19.05
414;423;10.45
414;417;15.76
414;405;18.53
415;417;7.98
416;387;18.45
417;445;3.75
417;447;5.84
417;415;7.98
417;414;15.76
418;429;1.15
418;407;11.20
418;388;11.93
419;437;1.52
420;374;5.23
420;412;8.77
420;376;13.62
420;424;16.87
420;439;21.54
421;446;7.73
421;429;8.91
422;424;23.92
423;414;10.45
424;384;15.91
424;420;16.87
424;422;23.92
425;378;10.33
425;438;10.82
426;436;11.82
427;448;3.95
427;447;8.37
428;449;18.77
429;418;1.15
429;421;8.91
430;413;15.36
431;440;4.84
432;444;10.65
432;437;10.77
433;434;3.61
434;433;3.61
434;436;19.80
435;440;7.27
435;458;19.37
436;448;8.54
436;426;11.82
436;434;19.80
437;419;1.52
437;432;10.77
438;425;10.82
439;441;15.14
439;420;21.54
440;431;4.84
440;435;7.27
441;439;15.14
442;483;3.77
442;374;10.60
443;411;4.97
443;445;10.18
444;449;6.63
444;432;10.65
445;417;3.75
445;443;10.18
446;421;7.73
446;479;10.42
447;417;5.84
447;427;8.37
448;427;3.95
448;436;8.54
448;449;13.27
449;444;6.63
449;448;13.27
449;428;18.77
450;459;7.15
450;364;10.92
451;454;3.12
451;407;8.26
452;458;4.84
453;461;4.76
453;476;7.53
453;481;11.75
453;474;18.35
454;467;1.09
454;451;3.12
455;465;10.62
456;494;5.07
456;491;5.62
457;471;2.70
457;476;7.58
458;468;4.25
458;452;4.84
458;467;8.72
458;435;19.37
459;450;7.15
460;464;11.89
461;453;4.76
461;482;9.43
461;463;9.54
462;468;6.90
463;461;9.54
464;472;4.62
464;475;6.64
464;460;11.89
465;478;4.65
465;472;6.85
465;455;10.62
466;473;14.34
467;454;1.09
467;469;3.04
467;458;8.72
468;458;4.25
468;462;6.90
469;467;3.04
469;473;5.26
470;482;6.09
471;457;2.70
472;464;4.62
472;465;6.85
473;476;4.25
473;469;5.26
473;466;14.34
474;484;4.99
474;453;18.35
475;464;6.64
475;482;8.64
476;473;4.25
476;453;7.53
476;457;7.58
477;489;6.09
477;479;6.90
478;465;4.65
479;477;6.90
479;446;10.42
480;481;6.76
480;487;17.08
481;480;6.76
481;453;11.75
482;470;6.09
482;475;8.64
482;461;9.43
482;491;10.34
483;442;3.77
483;497;5.80
484;474;4.99
484;490;16.13
485;498;12.87
486;498;1.22
487;480;17.08
488;498;5.02
489;499;1.41
489;477;6.09
490;484;16.13
490;496;18.43
491;456;5.62
491;482;10.34
492;495;4.43
492;493;4.65
493;499;3.71
493;492;4.65
494;456;5.07
495;492;4.43
496;490;18.43
497;498;1.82
497;483;5.80
498;486;1.22
498;497;1.82
498;488;5.02
498;485;12.87
499;489;1.41
499;493;3.71
