source;target;label
186;128;63.51
186;243;63.61
186;325;98.52
187;50;36.61
188;6;25.12
188;301;30.57
188;398;44.87
189;85;3.96
189;160;19.00
190;225;61.49
191;141;74.94
192;237;1.23
192;115;36.64
192;18;41.84
192;363;77.47
193;139;4.12
193;30;51.28
193;88;80.16
194;255;38.71
194;116;48.48
195;410;91.90
196;365;62.93
197;80;24.18
198;200;77.79
199;257;12.60
199;217;21.57
199;208;38.93
199;69;55.24
200;289;16.75
200;24;41.02
200;248;73.01
200;198;77.79
201;304;71.89
202;107;24.32
202;84;42.41
202;384;87.23
203;165;57.91
204;122;77.69
205;228;82.46
206;8;76.24
206;304;79.08
207;292;41.34
207;230;74.85
208;466;25.41
208;199;38.93
208;448;41.03
208;404;49.48
209;222;70.97
210;152;16.40
210;449;47.53
211;400;13.98
211;63;21.35
211;0;21.73
212;107;11.13
212;120;28.96
213;265;62.35
214;394;9.05
215;232;68.35
216;421;7.09
216;15;24.01
217;356;12.11
217;199;21.57
217;271;42.35
217;114;68.61
218;77;11.03
218;353;13.16
218;286;47.45
220;487;35.18
221;120;6.25
222;63;2.42
222;463;30.50
222;328;32.80
222;472;64.37
222;209;70.97
223;107;28.40
223;351;38.25
223;125;42.09
223;168;45.56
224;179;13.52
224;351;26.83
224;99;30.79
224;47;35.29
225;241;44.56
225;190;61.49
226;411;23.35
226;370;36.25
226;236;68.93
227;173;2.88
227;388;8.42
228;55;17.93
228;205;82.46
229;232;84.10
230;207;74.85
231;460;10.26
231;399;12.79
231;168;32.17
231;72;47.24
232;306;11.21
232;353;38.10
232;215;68.35
232;229;84.10
233;340;41.86
234;405;49.20
235;126;13.19
236;226;68.93
236;366;75.45
237;192;1.23
238;260;39.30
239;0;19.65
239;362;51.82
240;5;96.30
241;225;44.56
241;259;46.46
242;5;33.27
243;428;1.71
243;483;39.98
243;68;52.90
243;186;63.61
245;11;98.91
246;305;47.65
246;5;61.50
246;333;88.47
247;375;65.80
248;258;18.20
248;200;73.01
249;170;20.88
249;423;55.90
250;426;28.99
251;20;95.12
252;16;48.87
252;185;75.93
253;342;24.62
253;330;30.86
253;361;96.53
254;94;2.71
255;43;37.21
255;280;37.26
255;194;38.71
256;487;76.39
257;199;12.60
258;248;18.20
258;331;82.78
259;75;11.34
259;241;46.46
260;171;14.42
260;4;38.54
260;238;39.30
261;181;5.23
261;170;11.58
261;290;43.89
262;329;51.26
263;53;7.14
263;64;23.12
263;456;38.04
264;359;73.51
265;54;23.16
265;162;46.41
265;110;50.43
265;213;62.35
266;144;16.01
267;431;8.57
267;102;11.02
267;411;16.10
268;131;4.57
268;455;27.16
269;136;26.17
269;401;34.27
270;138;11.77
270;355;21.45
270;183;45.24
271;217;42.35
272;11;12.02
274;367;14.25
276;472;97.89
277;378;77.84
278;392;18.43
279;294;98.67
280;356;30.09
280;255;37.26
280;100;49.96
280;491;54.81
281;424;33.18
282;69;62.76
283;333;39.85
283;473;57.95
283;163;59.27
283;81;67.26
283;58;80.92
284;388;9.58
284;138;30.14
285;467;60.77
286;106;17.75
286;218;47.45
287;386;32.22
287;318;34.89
287;419;43.87
287;118;89.89
288;163;16.25
288;55;30.80
289;200;16.75
289;435;51.38
290;261;43.89
291;175;15.92
292;173;18.07
292;207;41.34
292;379;64.17
293;345;5.95
293;302;7.16
293;29;13.54
293;340;18.37
293;297;29.29
293;15;46.70
294;122;8.31
294;428;25.50
294;341;29.56
294;92;39.67
294;279;98.67
295;181;42.77
295;60;98.87
296;303;3.56
296;18;18.27
297;49;6.16
297;129;6.78
297;293;29.29
297;436;83.76
298;374;12.10
298;55;25.59
299;447;1.38
299;63;42.46
300;91;42.40
301;337;3.80
301;30;24.30
301;188;30.57
302;293;7.16
303;490;2.28
303;494;2.48
303;296;3.56
304;201;71.89
304;206;79.08
305;246;47.65
306;232;11.21
306;441;17.81
306;406;38.30
307;137;26.64
307;355;41.93
308;493;69.45
309;66;28.99
309;370;38.98
309;164;91.39
310;115;5.36
310;126;27.41
311;462;27.55
312;347;31.63
312;144;58.02
313;142;1.20
314;64;21.04
315;401;15.73
316;393;15.57
317;11;20.93
317;432;34.90
318;287;34.89
318;433;39.66
320;177;49.65
321;413;41.63
321;31;81.19
322;386;17.17
324;93;10.18
324;86;12.26
325;44;5.50
325;186;98.52
327;140;39.05
327;48;57.18
328;222;32.80
328;342;35.66
328;96;43.65
329;372;19.72
329;150;45.08
329;262;51.26
330;148;11.81
330;495;12.67
330;253;30.86
331;258;82.78
332;79;51.13
332;183;57.74
333;283;39.85
333;394;51.91
333;246;88.47
334;497;3.08
334;456;10.21
334;409;11.45
335;93;21.92
335;426;23.79
335;421;24.27
335;402;25.42
335;371;31.57
336;89;46.45
336;376;54.62
337;301;3.80
337;159;13.44
337;355;34.30
338;83;78.38
339;480;83.76
340;293;18.37
340;233;41.86
341;185;23.00
341;294;29.56
341;357;34.74
341;383;61.67
341;378;64.38
342;32;6.45
342;8;7.52
342;253;24.62
342;328;35.66
343;480;66.28
344;393;14.53
344;38;32.67
345;293;5.95
345;153;73.74
347;312;31.63
348;61;28.14
348;82;48.49
349;493;32.46
349;377;73.86
350;397;23.00
351;224;26.83
351;133;29.22
351;223;38.25
352;167;32.22
352;108;38.94
353;488;2.01
353;218;13.16
353;232;38.10
354;430;19.63
355;270;21.45
355;337;34.30
355;307;41.93
356;372;9.12
356;217;12.11
356;185;26.66
356;280;30.09
356;484;61.91
357;341;34.74
358;115;28.70
359;174;6.39
359;264;73.51
360;160;38.49
361;253;96.53
362;408;3.50
362;239;51.82
362;438;54.51
363;192;77.47
365;1;32.64
365;100;38.75
365;196;62.93
366;236;75.45
367;11;3.68
367;274;14.25
368;496;18.42
368;82;21.82
368;451;23.87
369;454;31.45
370;226;36.25
370;309;38.98
371;335;31.57
371;485;90.11
372;356;9.12
372;329;19.72
372;178;77.25
373;107;20.00
374;298;12.10
374;411;27.43
374;2;46.08
375;121;23.79
375;96;43.99
375;247;65.80
376;458;20.57
376;336;54.62
377;349;73.86
378;427;15.79
378;341;64.38
378;277;77.84
378;390;82.52
379;292;64.17
380;382;41.72
381;422;57.13
382;109;8.94
382;72;19.91
382;380;41.72
383;341;61.67
383;13;87.52
384;202;87.23
384;450;92.29
385;490;17.73
386;322;17.17
386;287;32.22
387;18;8.53
388;227;8.42
388;284;9.58
388;120;31.62
389;406;38.01
389;101;44.69
390;378;82.52
391;139;23.54
392;278;18.43
392;499;38.54
393;344;14.53
393;316;15.57
393;432;32.21
393;486;81.08
394;214;9.05
394;333;51.91
395;17;49.21
396;65;28.64
397;350;23.00
397;15;29.27
397;141;44.04
397;471;99.63
398;188;44.87
398;158;47.63
399;231;12.79
400;211;13.98
400;478;32.02
401;315;15.73
401;269;34.27
402;57;14.81
402;335;25.42
403;8;10.22
403;451;33.05
404;208;49.48
405;28;23.30
405;162;26.89
405;234;49.20
406;389;38.01
406;306;38.30
408;362;3.50
409;334;11.45
409;492;33.16
409;424;43.44
410;71;70.70
410;195;91.90
411;267;16.10
411;226;23.35
411;374;27.43
413;491;7.58
413;321;41.63
413;74;55.72
414;151;55.36
416;184;16.18
417;457;16.86
418;131;64.05
419;457;9.57
419;468;13.26
419;287;43.87
420;74;22.88
421;216;7.09
421;335;24.27
421;155;32.56
422;453;36.85
422;381;57.13
422;40;71.39
423;249;55.90
424;4;9.20
424;24;16.51
424;281;33.18
424;409;43.44
425;33;35.72
426;335;23.79
426;250;28.99
427;378;15.79
428;243;1.71
428;498;16.86
428;294;25.50
428;3;72.42
429;499;14.37
430;354;19.63
430;132;63.91
431;267;8.57
431;134;16.73
432;172;6.99
432;393;32.21
432;317;34.90
432;122;35.92
433;318;39.66
434;477;68.61
434;110;95.26
435;289;51.38
436;297;83.76
438;362;54.51
439;97;34.67
439;122;43.65
440;25;7.48
441;306;17.81
442;39;84.69
444;35;45.75
445;135;10.55
445;146;12.56
447;299;1.38
447;111;89.93
448;464;34.46
448;208;41.03
449;161;27.53
449;210;47.53
450;384;92.29
451;368;23.87
451;403;33.05
452;166;20.16
452;155;38.61
453;422;36.85
453;10;44.73
454;369;31.45
454;121;35.71
454;177;60.04
455;24;21.51
455;268;27.16
456;334;10.21
456;263;38.04
457;419;9.57
457;417;16.86
458;376;20.57
458;85;49.22
458;62;83.45
459;481;23.41
459;20;52.33
460;231;10.26
461;149;41.15
461;463;44.23
461;19;51.00
462;151;4.41
462;4;15.01
462;311;27.55
463;222;30.50
463;461;44.23
464;448;34.46
464;67;47.39
465;85;30.75
465;467;37.69
466;95;24.93
466;208;25.41
467;75;30.35
467;465;37.69
467;285;60.77
468;419;13.26
468;30;26.36
469;158;51.32
470;162;5.98
470;56;31.38
471;397;99.63
472;17;33.05
472;222;64.37
472;276;97.89
473;283;57.95
474;99;87.02
475;59;40.43
476;103;27.82
477;434;68.61
478;400;32.02
479;165;75.77
479;51;80.91
480;61;10.19
480;343;66.28
480;339;83.76
481;459;23.41
483;105;4.71
483;71;39.94
483;243;39.98
484;356;61.91
485;371;90.11
486;393;81.08
487;154;1.13
487;220;35.18
487;256;76.39
488;353;2.01
488;152;15.18
488;45;52.99
489;168;63.03
490;303;2.28
490;385;17.73
491;413;7.58
491;280;54.81
492;409;33.16
493;349;32.46
493;308;69.45
493;77;73.69
494;303;2.48
494;10;72.09
495;330;12.67
496;368;18.42
497;334;3.08
498;21;11.90
498;428;16.86
499;429;14.37
499;392;38.54
499;176;51.99
499;64;52.84
