source;target;label
17;427;73.22
17;431;26.10
17;435;18.23
17;437;37.51
17;448;40.79
17;464;51.28
17;466;72.27
17;476;48.91
17;496;56.65
18;13;28.78
18;8;38.89
18;10;22.23
18;19;5.26
18;21;18.55
18;25;53.93
18;39;84.26
18;56;31.00
18;69;75.39
18;73;69.49
18;82;42.54
18;84;95.49
18;90;74.38
18;104;50.71
18;105;4.03
18;108;8.13
18;109;68.79
18;112;75.66
18;113;50.12
18;149;86.28
18;158;98.17
18;162;36.19
18;165;8.24
18;177;59.08
18;186;76.75
18;197;64.97
18;225;90.74
18;232;45.41
18;248;49.45
18;251;69.62
18;253;39.32
18;255;2.78
18;286;77.70
18;295;50.21
18;319;55.01
18;322;19.93
18;327;75.21
18;334;48.58
18;340;59.43
18;343;18.03
18;345;12.69
18;355;14.60
18;360;89.97
18;370;32.83
18;377;50.39
18;381;77.74
18;391;78.66
18;393;73.12
18;394;37.18
18;427;80.53
18;434;2.94
18;441;89.88
18;447;35.89
18;468;64.64
18;484;24.64
18;493;44.69
18;23;96.01
18;28;100.07
18;31;53.04
18;35;36.01
18;47;96.81
18;63;13.19
18;102;77.66
18;103;27.80
18;107;26.78
18;129;100.40
18;130;16.93
18;138;25.78
18;140;48.45
18;164;10.67
18;171;19.90
18;172;64.12
18;174;21.62
18;198;42.52
18;218;40.06
18;231;97.28
18;246;22.65
18;275;28.81
18;278;72.64
18;279;40.25
18;309;2.48
18;351;76.15
18;366;9.61
18;376;64.09
18;382;72.06
18;425;84.74
18;436;20.43
18;465;33.04
18;467;90.03
18;479;99.37
18;482;10.72
18;489;64.54
18;494;54.90
19;18;5.26
19;20;32.47
19;48;45.84
19;77;4.01
19;80;71.19
19;84;55.96
19;101;52.05
19;106;32.87
19;109;67.81
19;116;80.68
19;135;23.75
19;188;69.59
19;190;95.39
19;194;28.69
19;203;72.25
19;215;81.71
19;245;19.30
19;260;57.37
19;267;48.95
19;273;99.40
19;282;54.72
19;295;11.85
19;298;63.43
19;343;10.30
19;348;61.55
19;364;67.24
19;368;95.97
19;369;19.36
19;374;27.86
19;386;71.12
19;402;73.16
19;404;77.93
19;415;22.88
19;423;12.44
19;453;34.78
19;457;21.52
19;459;93.14
19;484;24.07
19;487;71.24
19;492;7.09
19;495;8.74
19;41;72.29
19;44;51.39
19;79;7.85
19;92;40.52
19;93;99.40
19;104;92.57
19;131;5.65
19;133;63.57
19;140;62.86
19;144;47.11
19;163;19.55
19;179;37.73
19;184;58.23
19;192;92.39
19;222;22.71
19;249;11.26
19;263;22.02
19;264;15.18
19;271;29.20
19;277;30.71
19;280;85.51
19;300;75.38
19;310;77.44
19;314;16.70
19;324;90.58
19;365;18.83
19;373;97.43
19;403;83.20
19;407;84.94
19;422;84.79
19;429;25.39
19;433;36.09
19;434;85.40
19;439;19.34
19;479;21.23
20;19;32.47
20;10;4.30
20;12;21.74
20;13;65.77
20;34;85.83
20;48;35.34
20;50;63.01
20;54;51.76
20;55;48.46
20;71;84.99
