source;target;label
139;193;4.12
140;100;43.71
140;291;65.62
140;327;39.05
141;191;74.94
141;224;76.86
141;418;78.46
141;397;44.04
141;341;56.33
142;313;1.20
142;235;61.48
142;89;53.28
142;174;7.47
144;53;40.89
144;312;58.02
144;41;7.91
144;460;84.28
144;266;16.01
146;45;5.23
146;123;53.16
146;445;12.56
146;82;88.58
147;39;35.86
147;23;58.82
147;41;22.95
148;162;19.22
148;431;60.14
148;330;11.81
148;87;14.85
149;461;41.15
149;56;83.62
149;19;68.86
150;221;90.35
150;236;73.94
150;329;45.08
151;462;4.41
151;270;44.73
151;414;55.36
152;107;17.16
152;488;15.18
152;210;16.40
153;345;73.74
154;16;92.53
154;53;34.74
154;487;1.13
154;74;72.66
154;84;56.71
154;247;87.66
155;171;26.37
155;421;32.56
155;335;51.11
155;452;38.61
156;0;53.76
157;18;32.29
157;163;97.92
158;469;51.32
158;398;47.63
158;254;69.28
159;320;86.35
159;404;90.55
159;100;90.98
159;337;13.44
160;360;38.49
160;189;19.00
161;260;98.95
161;301;70.19
161;352;85.50
161;449;27.53
161;80;96.87
162;405;26.89
162;148;19.22
162;265;46.41
162;119;50.95
162;35;53.36
162;470;5.98
163;288;16.25
163;157;97.92
163;283;59.27
164;22;6.09
164;309;91.39
165;220;99.98
165;479;75.77
165;203;57.91
165;109;7.54
166;452;20.16
167;19;90.38
167;352;32.22
168;351;67.54
168;223;45.56
168;489;63.03
168;231;32.17
170;24;61.72
170;261;11.58
170;249;20.88
171;155;26.37
171;489;83.39
171;26;68.57
171;102;12.62
171;77;33.69
171;260;14.42
172;94;21.41
172;432;6.99
172;488;67.20
172;373;57.07
173;292;18.07
173;227;2.88
174;89;85.16
174;142;7.47
174;359;6.39
174;288;77.77
175;181;48.22
175;70;22.33
175;291;15.92
176;492;53.74
176;340;64.21
176;499;51.99
177;454;60.04
177;12;68.05
177;320;49.65
177;417;96.96
178;372;77.25
179;224;13.52
180;113;53.21
180;102;13.89
181;332;79.60
181;45;40.26
181;175;48.22
181;41;72.15
181;261;5.23
181;295;42.77
182;278;99.40
182;74;80.52
183;35;77.71
183;270;45.24
183;332;57.74
183;196;95.47
183;20;78.94
184;386;96.06
184;416;16.18
184;27;28.44
184;358;85.07
184;82;97.19
184;108;11.44
185;271;42.41
185;356;26.66
185;100;91.80
185;215;74.70
185;252;75.93
185;341;23.00
186;325;98.52
186;243;63.61
186;128;63.51
187;50;36.61
188;398;44.87
188;133;88.43
188;301;30.57
188;490;76.43
188;6;25.12
189;85;3.96
189;160;19.00
190;225;61.49
190;337;64.46
191;141;74.94
192;115;36.64
192;237;1.23
192;363;77.47
192;18;41.84
193;88;80.16
193;30;51.28
193;139;4.12
194;255;38.71
194;116;48.48
195;410;91.90
196;365;62.93
196;421;69.36
196;183;95.47
196;337;92.68
196;248;96.49
196;124;68.93
197;80;24.18
198;99;84.80
198;200;77.79
199;208;38.93
199;217;21.57
199;257;12.60
199;69;55.24
200;289;16.75
200;248;73.01
200;24;41.02
200;198;77.79
201;304;71.89
201;348;100.81
202;330;77.23
202;84;42.41
202;301;60.13
202;384;87.23
202;107;24.32
202;268;98.66
202;382;91.73
203;11;61.44
203;165;57.91
204;209;77.96
204;122;77.69
205;439;92.94
205;228;82.46
206;220;77.91
206;8;76.24
206;304;79.08
207;230;74.85
207;74;58.91
207;292;41.34
208;404;49.48
208;466;25.41
208;475;48.61
208;199;38.93
208;401;85.77
208;448;41.03
208;371;50.46
209;204;77.96
209;124;90.43
209;222;70.97
210;290;74.07
210;359;99.74
210;152;16.40
210;449;47.53
211;400;13.98
211;254;42.68
211;0;21.73
211;63;21.35
212;107;11.13
212;120;28.96
213;265;62.35
213;271;92.11
214;394;9.05
215;232;68.35
215;185;74.70
216;395;66.51
216;15;24.01
216;421;7.09
216;221;68.85
216;235;73.89
217;271;42.35
217;324;70.53
217;356;12.11
217;199;21.57
217;114;68.61
217;77;55.01
218;353;13.16
218;77;11.03
218;474;92.40
218;286;47.45
218;269;48.65
220;206;77.91
220;487;35.18
220;165;99.98
221;327;95.53
221;150;90.35
221;120;6.25
221;216;68.85
221;240;99.51
222;463;30.50
222;328;32.80
222;135;88.68
222;63;2.42
222;472;64.37
222;209;70.97
222;422;89.42
223;125;42.09
223;351;38.25
223;168;45.56
223;107;28.40
224;99;30.79
224;141;76.86
224;47;35.29
224;351;26.83
224;179;13.52
225;190;61.49
225;102;57.18
225;241;44.56
225;30;84.37
226;239;50.53
226;286;51.69
226;411;23.35
226;236;68.93
226;370;36.25
226;432;48.26
227;105;69.56
227;173;2.88
227;388;8.42
228;55;17.93
228;205;82.46
228;234;70.00
229;451;98.90
229;232;84.10
230;207;74.85
231;72;47.24
231;399;12.79
231;460;10.26
231;435;73.05
231;168;32.17
232;215;68.35
232;56;75.72
232;353;38.10
232;398;86.76
232;229;84.10
232;125;96.82
232;306;11.21
233;270;54.36
233;340;41.86
234;402;74.89
234;405;49.20
234;228;70.00
235;142;61.48
235;126;13.19
235;216;73.89
236;226;68.93
236;333;72.06
236;150;73.94
236;366;75.45
236;125;71.50
237;383;69.45
237;192;1.23
238;260;39.30
238;355;50.02
239;333;82.49
239;226;50.53
239;362;51.82
239;0;19.65
240;5;96.30
240;221;99.51
241;259;46.46
241;225;44.56
242;5;33.27
242;38;96.88
243;483;39.98
243;186;63.61
243;68;52.90
243;431;46.40
243;428;1.71
245;11;98.91
246;5;61.50
246;305;47.65
246;333;88.47
247;309;74.45
247;375;65.80
247;154;87.66
248;200;73.01
248;196;96.49
248;258;18.20
249;328;68.81
249;54;87.04
249;423;55.90
249;170;20.88
250;426;28.99
251;20;95.12
252;16;48.87
252;185;75.93
253;330;30.86
253;490;68.88
253;361;96.53
253;342;24.62
254;94;2.71
254;158;69.28
254;211;42.68
255;194;38.71
255;43;37.21
255;280;37.26
256;487;76.39
256;36;85.75
257;199;12.60
258;248;18.20
258;331;82.78
259;241;46.46
259;314;52.95
259;75;11.34
260;238;39.30
260;318;47.73
260;161;98.95
260;4;38.54
260;171;14.42
261;181;5.23
261;290;43.89
261;170;11.58
262;321;95.92
262;329;51.26
263;456;38.04
263;351;48.13
263;382;78.94
263;77;64.28
263;53;7.14
263;64;23.12
264;359;73.51
264;404;88.99
264;125;83.91
265;213;62.35
265;162;46.41
265;457;80.17
265;336;57.14
265;54;23.16
265;110;50.43
266;125;50.19
266;144;16.01
266;291;92.62
267;115;85.81
267;431;8.57
267;119;96.61
267;411;16.10
267;102;11.02
268;455;27.16
268;131;4.57
268;202;98.66
269;60;99.01
269;62;91.22
269;401;34.27
269;136;26.17
269;218;48.65
269;440;95.55
270;183;45.24
270;138;11.77
270;233;54.36
270;355;21.45
270;151;44.73
270;312;58.53
271;342;87.46
271;185;42.41
271;217;42.35
271;213;92.11
271;292;77.58
272;11;12.02
272;397;36.94
272;338;96.85
274;367;14.25
276;472;97.89
277;378;77.84
277;30;100.31
278;47;75.22
278;182;99.40
278;392;18.43
279;294;98.67
280;100;49.96
280;356;30.09
280;491;54.81
280;255;37.26
281;345;62.36
281;424;33.18
281;480;72.34
282;64;83.77
282;69;62.76
282;467;90.25
283;81;67.26
283;473;57.95
283;0;73.37
283;58;80.92
283;333;39.85
283;163;59.27
284;388;9.58
284;138;30.14
285;38;71.66
285;467;60.77
285;351;73.14
286;226;51.69
286;106;17.75
286;218;47.45
287;465;63.17
287;318;34.89
287;419;43.87
287;386;32.22
287;118;89.89
288;163;16.25
288;55;30.80
288;174;77.77
289;200;16.75
289;39;75.55
289;19;66.39
289;435;51.38
290;210;74.07
290;480;89.95
290;261;43.89
291;140;65.62
291;105;97.25
291;175;15.92
291;98;100.74
291;447;84.96
291;485;90.42
291;266;92.62
292;173;18.07
292;38;38.42
292;207;41.34
292;379;64.17
292;271;77.58
293;340;18.37
293;15;46.70
293;297;29.29
293;302;7.16
293;345;5.95
293;29;13.54
294;428;25.50
294;333;82.75
294;122;8.31
294;92;39.67
294;279;98.67
294;341;29.56
295;60;98.87
295;15;56.61
295;328;85.90
295;181;42.77
296;18;18.27
296;303;3.56
296;374;75.32
297;49;6.16
297;129;6.78
297;436;83.76
297;293;29.29
298;340;48.79
298;55;25.59
298;374;12.10
299;63;42.46
299;447;1.38
300;385;72.84
300;91;42.40
301;202;60.13
301;337;3.80
301;30;24.30
301;161;70.19
301;188;30.57
302;360;99.98
302;293;7.16
303;490;2.28
303;448;96.63
303;19;93.59
303;494;2.48
303;296;3.56
304;201;71.89
304;206;79.08
305;246;47.65
306;91;61.54
306;441;17.81
306;232;11.21
306;406;38.30
307;355;41.93
307;342;81.56
307;28;89.30
307;137;26.64
307;59;43.49
307;21;93.08
308;423;97.09
308;493;69.45
309;370;38.98
309;247;74.45
309;164;91.39
309;66;28.99
309;360;91.58
309;1;54.00
310;374;66.12
310;126;27.41
310;115;5.36
311;462;27.55
311;428;44.57
312;144;58.02
312;413;77.83
312;347;31.63
312;17;73.36
312;92;100.09
312;270;58.53
313;142;1.20
314;259;52.95
314;64;21.04
315;401;15.73
316;493;90.90
316;394;67.05
316;499;79.94
316;393;15.57
317;432;34.90
317;11;20.93
318;260;47.73
318;287;34.89
318;433;39.66
320;159;86.35
320;177;49.65
321;262;95.92
321;31;81.19
321;81;76.14
321;413;41.63
322;386;17.17
322;122;72.95
322;358;52.86
324;86;12.26
324;217;70.53
324;93;10.18
325;186;98.52
325;44;5.50
327;48;57.18
327;221;95.53
327;14;84.77
327;140;39.05
328;249;68.81
328;295;85.90
328;222;32.80
328;342;35.66
328;96;43.65
329;372;19.72
329;262;51.26
329;150;45.08
330;202;77.23
330;253;30.86
330;495;12.67
330;148;11.81
331;258;82.78
332;181;79.60
332;183;57.74
332;79;51.13
332;101;58.85
333;239;82.49
333;294;82.75
333;1;82.18
333;246;88.47
333;236;72.06
333;283;39.85
333;394;51.91
334;498;50.27
334;497;3.08
334;456;10.21
334;409;11.45
335;421;24.27
335;93;21.92
335;155;51.11
335;372;73.72
335;371;31.57
335;402;25.42
335;426;23.79
336;494;69.71
336;89;46.45
336;376;54.62
336;265;57.14
336;396;89.25
337;355;34.30
337;126;54.85
337;301;3.80
337;103;85.10
337;196;92.68
337;190;64.46
337;159;13.44
338;272;96.85
338;83;78.38
339;480;83.76
340;403;49.32
340;89;81.77
340;176;64.21
340;298;48.79
340;293;18.37
340;233;41.86
340;425;64.15
341;378;64.38
341;294;29.56
341;383;61.67
341;141;56.33
341;357;34.74
341;185;23.00
342;271;87.46
342;435;55.88
342;307;81.56
342;8;7.52
342;32;6.45
342;328;35.66
342;253;24.62
343;480;66.28
344;393;14.53
344;38;32.67
345;281;62.36
345;6;60.80
345;153;73.74
345;293;5.95
347;312;31.63
348;201;100.81
348;61;28.14
348;82;48.49
348;483;53.91
348;466;65.12
349;493;32.46
349;377;73.86
350;397;23.00
351;223;38.25
351;168;67.54
351;263;48.13
351;133;29.22
351;285;73.14
351;224;26.83
352;167;32.22
352;161;85.50
352;108;38.94
353;218;13.16
353;488;2.01
353;232;38.10
354;430;19.63
354;487;99.85
355;337;34.30
355;238;50.02
355;307;41.93
355;270;21.45
356;66;43.93
356;484;61.91
356;185;26.66
356;372;9.12
356;280;30.09
356;217;12.11
356;72;48.32
357;405;85.61
357;341;34.74
358;64;97.19
358;184;85.07
358;115;28.70
358;120;76.36
358;322;52.86
359;264;73.51
359;468;99.56
359;210;99.74
359;174;6.39
360;160;38.49
360;302;99.98
360;309;91.58
361;253;96.53
362;239;51.82
362;54;61.60
362;438;54.51
362;408;3.50
363;35;79.11
363;192;77.47
365;100;38.75
365;87;90.37
365;1;32.64
365;196;62.93
365;392;97.78
366;236;75.45
367;11;3.68
367;274;14.25
367;83;99.46
368;451;23.87
368;496;18.42
368;82;21.82
369;454;31.45
369;128;68.08
369;19;69.06
369;427;86.67
370;309;38.98
370;226;36.25
370;136;54.00
371;485;90.11
371;335;31.57
371;50;91.85
371;208;50.46
372;335;73.72
372;356;9.12
372;178;77.25
372;329;19.72
373;107;20.00
373;497;86.54
373;172;57.07
374;139;85.90
374;411;27.43
374;310;66.12
374;2;46.08
374;298;12.10
374;296;75.32
375;121;23.79
375;96;43.99
375;247;65.80
375;449;73.62
375;132;96.75
376;458;20.57
376;336;54.62
377;57;75.14
377;38;100.70
377;349;73.86
378;341;64.38
378;427;15.79
378;277;77.84
378;390;82.52
378;462;96.58
379;92;91.99
379;292;64.17
380;386;96.21
380;382;41.72
381;422;57.13
382;263;78.94
382;109;8.94
382;72;19.91
382;202;91.73
382;380;41.72
383;13;87.52
383;237;69.45
383;426;95.47
383;341;61.67
384;433;99.66
384;202;87.23
384;450;92.29
385;490;17.73
385;300;72.84
386;184;96.06
386;322;17.17
386;287;32.22
386;105;53.59
386;467;94.67
386;380;96.21
386;409;61.78
387;59;67.90
387;18;8.53
387;11;95.50
388;284;9.58
388;120;31.62
388;429;58.76
388;227;8.42
389;406;38.01
389;101;44.69
390;378;82.52
391;139;23.54
391;27;68.20
392;31;86.36
392;365;97.78
392;278;18.43
392;499;38.54
393;344;14.53
393;432;32.21
393;316;15.57
393;448;97.10
393;486;81.08
394;316;67.05
394;214;9.05
394;333;51.91
395;216;66.51
395;17;49.21
396;3;82.87
396;436;93.86
396;498;65.81
396;65;28.64
396;113;72.50
396;336;89.25
397;15;29.27
397;272;36.94
397;141;44.04
397;471;99.63
397;350;23.00
398;128;91.98
398;188;44.87
398;158;47.63
398;232;86.76
399;18;76.16
399;231;12.79
399;417;71.32
400;211;13.98
400;20;98.18
400;478;32.02
401;269;34.27
401;208;85.77
401;315;15.73
402;234;74.89
402;57;14.81
402;335;25.42
403;340;49.32
403;429;54.01
403;8;10.22
403;451;33.05
403;49;52.57
404;208;49.48
404;264;88.99
404;159;90.55
404;123;86.65
405;234;49.20
405;162;26.89
405;441;71.96
405;357;85.61
405;28;23.30
406;389;38.01
406;306;38.30
408;6;92.13
408;362;3.50
409;77;83.38
409;424;43.44
409;492;33.16
409;386;61.78
409;334;11.45
410;71;70.70
410;195;91.90
411;374;27.43
411;226;23.35
411;267;16.10
411;108;92.62
413;460;86.83
413;312;77.83
413;491;7.58
413;321;41.63
413;74;55.72
414;61;85.98
414;151;55.36
416;184;16.18
417;457;16.86
417;32;86.30
417;467;70.13
417;399;71.32
417;177;96.96
418;131;64.05
418;141;78.46
419;468;13.26
419;287;43.87
419;457;9.57
420;65;77.60
420;8;78.15
420;74;22.88
421;335;24.27
421;155;32.56
421;21;95.86
421;196;69.36
421;131;57.12
421;216;7.09
422;381;57.13
422;453;36.85
422;40;71.39
422;222;89.42
423;308;97.09
423;249;55.90
424;104;87.11
424;409;43.44
424;281;33.18
424;429;59.82
424;4;9.20
424;24;16.51
425;33;35.72
425;340;64.15
426;28;72.72
426;250;28.99
426;383;95.47
426;335;23.79
427;378;15.79
427;460;69.83
427;369;86.67
428;294;25.50
428;1;80.27
428;498;16.86
428;311;44.57
428;109;74.26
428;3;72.42
428;65;79.93
428;243;1.71
429;403;54.01
429;57;79.28
429;499;14.37
429;424;59.82
429;388;58.76
430;354;19.63
430;132;63.91
431;267;8.57
431;33;44.56
431;243;46.40
431;148;60.14
431;134;16.73
432;317;34.90
432;172;6.99
432;393;32.21
432;122;35.92
432;95;69.33
432;48;59.74
432;226;48.26
433;384;99.66
433;318;39.66
434;477;68.61
434;110;95.26
435;342;55.88
435;231;73.05
435;289;51.38
436;396;93.86
436;297;83.76
438;115;69.26
438;83;90.77
438;122;81.79
438;362;54.51
439;205;92.94
439;122;43.65
439;97;34.67
440;25;7.48
440;269;95.55
441;405;71.96
441;306;17.81
442;39;84.69
444;493;93.18
444;35;45.75
445;91;64.46
445;146;12.56
445;31;82.21
445;1;72.02
445;135;10.55
447;111;89.93
447;299;1.38
447;291;84.96
448;303;96.63
448;134;68.40
448;100;75.35
448;110;83.98
448;393;97.10
448;208;41.03
448;464;34.46
449;161;27.53
449;375;73.62
449;210;47.53
450;384;92.29
451;454;67.31
451;229;98.90
451;368;23.87
451;403;33.05
452;166;20.16
452;155;38.61
453;422;36.85
453;10;44.73
454;451;67.31
454;369;31.45
454;121;35.71
454;177;60.04
455;268;27.16
455;24;21.51
456;263;38.04
456;334;10.21
457;417;16.86
457;265;80.17
457;419;9.57
458;62;83.45
458;85;49.22
458;376;20.57
459;20;52.33
459;481;23.41
460;413;86.83
460;34;66.98
460;144;84.28
460;231;10.26
460;427;69.83
461;463;44.23
461;149;41.15
461;19;51.00
462;4;15.01
462;311;27.55
462;151;4.41
462;11;74.56
462;378;96.58
463;222;30.50
463;461;44.23
464;10;76.34
464;67;47.39
464;448;34.46
465;287;63.17
465;467;37.69
465;85;30.75
466;95;24.93
466;208;25.41
466;109;76.89
466;348;65.12
467;285;60.77
467;75;30.35
467;386;94.67
467;282;90.25
467;417;70.13
467;465;37.69
468;419;13.26
468;359;99.56
468;30;26.36
469;158;51.32
469;110;85.30
469;2;68.04
470;18;91.71
470;162;5.98
470;56;31.38
471;397;99.63
472;276;97.89
472;17;33.05
472;222;64.37
473;36;90.78
473;283;57.95
474;99;87.02
474;131;93.41
474;218;92.40
475;59;40.43
475;208;48.61
476;103;27.82
477;434;68.61
478;400;32.02
479;51;80.91
479;165;75.77
480;343;66.28
480;339;83.76
480;290;89.95
480;61;10.19
480;281;72.34
481;136;77.24
481;459;23.41
483;243;39.98
483;105;4.71
483;348;53.91
483;71;39.94
484;356;61.91
484;133;75.30
485;371;90.11
485;291;90.42
486;57;91.81
486;393;81.08
487;220;35.18
487;256;76.39
487;154;1.13
487;354;99.85
488;152;15.18
488;353;2.01
488;172;67.20
488;45;52.99
489;171;83.39
489;168;63.03
490;303;2.28
490;385;17.73
490;253;68.88
490;188;76.43
491;122;81.85
491;280;54.81
491;413;7.58
492;176;53.74
492;7;62.28
492;409;33.16
493;77;73.69
493;349;32.46
493;316;90.90
493;308;69.45
493;444;93.18
494;336;69.71
494;18;87.99
494;303;2.48
494;127;55.36
494;10;72.09
495;330;12.67
495;65;61.67
496;125;79.36
496;86;95.19
496;368;18.42
497;334;3.08
497;373;86.54
497;138;45.79
498;396;65.81
498;334;50.27
498;428;16.86
498;21;11.90
499;316;79.94
499;176;51.99
499;429;14.37
499;64;52.84
499;392;38.54
