1;4;5;9;15;23;35;42;61;64;66;69;72;86;87;95;100;104;114;141;163;170;174;179;183;190;194;205;225;228;239;251;254;256;284;294;299;304;310;326;342;351;360;362;364;367;368;371;385;390;398;399;429;431;432;433;444;452;460;478;481;488;31;40;51;53;62;82;92;94;99;108;126;143;149;154;168;195;196;203;222;232;237;247;267;272;291;302;311;318;321;322;327;346;348;354;376;391;400;455;468;477;482;496
400;1
401;23
402;35
403;5
404;5
405;64
406;61
407;4
408;5
409;5
410;35
411;64
412;183
413;23
414;23
415;5
416;42
417;69
418;87
419;61
420;61
421;15
422;4
423;4
424;5
425;4
426;23
427;66
428;15
429;1
430;4
431;1
432;1
433;1
434;5
435;174
436;9
437;35
438;23
439;15
440;23
441;42
442;61
443;72
444;1
445;4
446;4
447;5
448;23
449;86
450;5
451;5
452;1
453;69
454;72
455;1
456;15
457;66
458;61
459;66
460;1
461;35
462;4
463;5
464;5
465;69
466;9
467;183
468;1
469;4
470;4
471;4
472;5
473;42
474;174
475;5
476;4
477;1
478;1
479;15
480;4
481;1
482;1
483;69
484;5
485;9
486;15
487;35
488;1
489;23
490;9
491;5
492;15
493;42
494;35
495;69
496;1
497;66
498;42
499;5
500;9
