1;7;79;107;127;149;185;191;242;281;306;324;408;427;469;479;488;492
408;1
409;223
410;379
411;480
412;309;36;76;132;243;264;299
413;323
414;340
415;400
416;419
417;478;62
418;387
419;491;19;66;95;140;260;308;416;438
420;315
421;335;487
422;387
423;315
424;363;109;135;248;368;428
425;453
426;477
427;1
428;424
429;498;69;102;128;157;173;180;203;261;462
430;476
431;476;106;153;265;313;322
432;199
433;438;48;146;194;315
434;380;14;44;81;246;406
435;289
436;453;51;91;338;342;498
437;500;241;367;495
438;419;218;235;237;287;320;388;433
439;482
440;340;341
441;480
442;93
443;65
444;286
445;379;24;34;87;114;207;282;323
446;319
447;480
448;93
449;323;130;259;366;451;485
450;477;67;70;192;269;321;343;465
451;449
452;480
453;387;40;262;285;425;436
454;319;99;178
455;480
456;272
457;199;6;168;188;221;291;349;459;481
458;313;142
459;457
460;315;84;283;403
461;286;205;220;250;376
462;429;17;199
463;336
464;142
465;450
466;396;10;55;77;121;208;304;317;407;474;500
467;480
468;480;16;171;215;268;327;365;470;471;484;497
469;1
470;468
471;468
472;362;361
473;495;27;144;155;170;351;360;387
474;466
475;272;182;293
476;65;4;49;58;59;83;85;164;236;294;430;431
477;492;80;88;150;401;426;450
478;336;71;108;222;233;257;266;372;377;417
479;1
480;341;9;86;134;334;411;441;447;452;455;467;468
481;457;38;148;234;486
482;289;23;30;72;154;439
483;400
484;468
485;449;177;186;217;228;362
486;481;60;68;202;300;399
487;421;223
488;1
489;400;33;52;286
490;93
491;216;28;325;328;419
492;1;75;209;214;238;302;358;378;385;477
493;315;90;119;161
494;368;93
495;437;15;43;63;133;206;251;392;402;473
496;283
497;468;151;339;400
498;436;73;105;429
499;93
500;466;145;189;201;255;437
