0;14;40;130;171;195;202;206;234;236;259;268;292;296;342;356;361;388;395;444;467;484
471;484;42;99;107;176;201;257;278;374;431
472;492;51;68;121;210;222;275;327;378;379;399
473;422;18;274;277;305;316;332;343
474;399;246
475;66;131;240
476;486
477;495;24;57;87;359;394;449
478;481;208;262;411
479;393;30;82;136;153;168;280;302;409;447;480
480;479;28;54;123;125;357;362;420
481;459;39;178;216;404;460;478
482;340;127;211;441;456
483;390;156;258;308;381;418;461
484;0;2;47;72;134;174;191;281;352;376;405;471
485;387;85;427
486;438;10;65;158;159;242;310;311;430;476;489
487;396
488;499
489;486;385;454
490;499;109;371;424
491;419
492;465;33;128;129;172;256;290;336;469;472
493;456;17;282;304;314;329;355;458
494;307;35;177;198
495;417;64;122;141;213;230;269;318;319;477
496;389;147
497;411;428
498;332;27;61;218;228
499;270;49;98;100;133;161;197;212;223;358;398;437;488;490
